BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
B001228,HON. MARY BONO MACK,2012,2012Q3,PERSONNEL COMPENSATION,"685,163.10","220,489.85"
B001228,HON. MARY BONO MACK,2012,2012Q3,TRAVEL,"56,274.43","13,402.72"
B001228,HON. MARY BONO MACK,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","76,624.80","27,072.62"
B001228,HON. MARY BONO MACK,2012,2012Q3,PRINTING AND REPRODUCTION,"21,694.40","21,381.00"
B001228,HON. MARY BONO MACK,2012,2012Q3,OTHER SERVICES,"20,816.82","7,660.40"
B001228,HON. MARY BONO MACK,2012,2012Q3,SUPPLIES AND MATERIALS,"14,856.69","4,010.80"
B001228,HON. MARY BONO MACK,2012,2012Q3,EQUIPMENT,"4,220.87",790.29
B001245,HON. MADELEINE Z. BORDALLO,2012,2012Q3,FRANKED MAIL,"1,126.37",291.82
B001245,HON. MADELEINE Z. BORDALLO,2012,2012Q3,PERSONNEL COMPENSATION,"579,028.50","188,999.98"
B001245,HON. MADELEINE Z. BORDALLO,2012,2012Q3,TRAVEL,"185,078.03","94,864.92"
B001245,HON. MADELEINE Z. BORDALLO,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","117,519.57","45,545.05"
B001245,HON. MADELEINE Z. BORDALLO,2012,2012Q3,PRINTING AND REPRODUCTION,"6,780.54","1,694.34"
B001245,HON. MADELEINE Z. BORDALLO,2012,2012Q3,OTHER SERVICES,"18,858.10","6,959.40"
B001245,HON. MADELEINE Z. BORDALLO,2012,2012Q3,SUPPLIES AND MATERIALS,"20,673.43","11,403.54"
B001245,HON. MADELEINE Z. BORDALLO,2012,2012Q3,EQUIPMENT,"6,819.03","2,273.01"
B001254,HON. DAN BOREN,2012,2012Q3,FRANKED MAIL,"1,905.51",335.67
B001254,HON. DAN BOREN,2012,2012Q3,PERSONNEL COMPENSATION,"795,136.44","270,738.65"
B001254,HON. DAN BOREN,2012,2012Q3,TRAVEL,"38,114.76","11,382.76"
B001254,HON. DAN BOREN,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","62,375.98","20,570.87"
B001254,HON. DAN BOREN,2012,2012Q3,PRINTING AND REPRODUCTION,515.80,218.40
B001254,HON. DAN BOREN,2012,2012Q3,OTHER SERVICES,"43,184.55","23,156.50"
B001254,HON. DAN BOREN,2012,2012Q3,SUPPLIES AND MATERIALS,"8,245.34","1,639.59"
B001254,HON. DAN BOREN,2012,2012Q3,EQUIPMENT,"3,697.97","1,062.00"
B000652,HON. LEONARD L. BOSWELL,2012,2012Q3,FRANKED MAIL,"25,797.83","23,874.34"
B000652,HON. LEONARD L. BOSWELL,2012,2012Q3,PERSONNEL COMPENSATION,"699,910.02","227,341.63"
B000652,HON. LEONARD L. BOSWELL,2012,2012Q3,TRAVEL,"30,852.69","12,992.15"
B000652,HON. LEONARD L. BOSWELL,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","35,089.79","11,853.82"
B000652,HON. LEONARD L. BOSWELL,2012,2012Q3,PRINTING AND REPRODUCTION,"42,559.55","41,861.59"
B000652,HON. LEONARD L. BOSWELL,2012,2012Q3,OTHER SERVICES,"33,758.98","10,421.66"
B000652,HON. LEONARD L. BOSWELL,2012,2012Q3,SUPPLIES AND MATERIALS,"5,803.26","1,936.25"
B000652,HON. LEONARD L. BOSWELL,2012,2012Q3,EQUIPMENT,"1,307.01",414.00
B001255,"HON. CHARLES W. BOUSTANY, JR.",2012,2012Q3,FRANKED MAIL,"16,153.96","14,597.35"
B001255,"HON. CHARLES W. BOUSTANY, JR.",2012,2012Q3,PERSONNEL COMPENSATION,"725,703.27","244,308.54"
B001255,"HON. CHARLES W. BOUSTANY, JR.",2012,2012Q3,TRAVEL,"47,118.59","15,402.36"
B001255,"HON. CHARLES W. BOUSTANY, JR.",2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","67,971.64","28,193.30"
B001255,"HON. CHARLES W. BOUSTANY, JR.",2012,2012Q3,PRINTING AND REPRODUCTION,"27,494.46","26,839.85"
B001255,"HON. CHARLES W. BOUSTANY, JR.",2012,2012Q3,OTHER SERVICES,"22,376.20","8,271.69"
B001255,"HON. CHARLES W. BOUSTANY, JR.",2012,2012Q3,SUPPLIES AND MATERIALS,"10,753.97","4,282.66"
B001255,"HON. CHARLES W. BOUSTANY, JR.",2012,2012Q3,EQUIPMENT,"2,970.94",562.44
B000755,HON. KEVIN BRADY,2012,2012Q3,FRANKED MAIL,"1,511.02",282.49
B000755,HON. KEVIN BRADY,2012,2012Q3,PERSONNEL COMPENSATION,"574,191.52","193,162.56"
B000755,HON. KEVIN BRADY,2012,2012Q3,TRAVEL,"41,534.64","9,521.76"
B000755,HON. KEVIN BRADY,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","73,371.66","26,856.94"
B000755,HON. KEVIN BRADY,2012,2012Q3,PRINTING AND REPRODUCTION,"21,373.31","20,247.31"
B000755,HON. KEVIN BRADY,2012,2012Q3,OTHER SERVICES,"83,852.73","38,052.99"
B000755,HON. KEVIN BRADY,2012,2012Q3,SUPPLIES AND MATERIALS,"15,366.68","6,920.99"
B000755,HON. KEVIN BRADY,2012,2012Q3,EQUIPMENT,"1,218.16",227.45
B001227,HON. ROBERT A. BRADY,2012,2012Q3,FRANKED MAIL,"1,331.25",192.21
B001227,HON. ROBERT A. BRADY,2012,2012Q3,PERSONNEL COMPENSATION,"815,849.50","275,185.46"
B001227,HON. ROBERT A. BRADY,2012,2012Q3,TRAVEL,"3,647.73",890.59
B001227,HON. ROBERT A. BRADY,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","83,532.14","29,430.69"
B001227,HON. ROBERT A. BRADY,2012,2012Q3,PRINTING AND REPRODUCTION,771.80,264.30
B001227,HON. ROBERT A. BRADY,2012,2012Q3,OTHER SERVICES,"33,510.00","11,810.00"
B001227,HON. ROBERT A. BRADY,2012,2012Q3,SUPPLIES AND MATERIALS,"7,333.64","1,654.20"
B001227,HON. ROBERT A. BRADY,2012,2012Q3,EQUIPMENT,"2,494.44",831.48
B001259,HON. BRUCE L. BRALEY,2012,2012Q3,FRANKED MAIL,"8,361.86","2,298.20"
B001259,HON. BRUCE L. BRALEY,2012,2012Q3,PERSONNEL COMPENSATION,"711,671.04","223,211.94"
B001259,HON. BRUCE L. BRALEY,2012,2012Q3,TRAVEL,"50,360.65","20,901.00"
B001259,HON. BRUCE L. BRALEY,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","51,797.25","16,969.46"
B001259,HON. BRUCE L. BRALEY,2012,2012Q3,PRINTING AND REPRODUCTION,"1,787.36",110.60
B001259,HON. BRUCE L. BRALEY,2012,2012Q3,OTHER SERVICES,"21,312.48","6,563.57"
B001259,HON. BRUCE L. BRALEY,2012,2012Q3,SUPPLIES AND MATERIALS,"14,683.90","1,100.39"
B001259,HON. BRUCE L. BRALEY,2012,2012Q3,EQUIPMENT,"8,381.54","3,947.28"
B001274,HON. MO BROOKS,2012,2012Q3,FRANKED MAIL,"2,811.67",564.88
B001274,HON. MO BROOKS,2012,2012Q3,PERSONNEL COMPENSATION,"594,451.45","213,533.39"
B001274,HON. MO BROOKS,2012,2012Q3,TRAVEL,"34,118.32","9,206.85"
B001274,HON. MO BROOKS,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","52,711.41","17,499.22"
B001274,HON. MO BROOKS,2012,2012Q3,PRINTING AND REPRODUCTION,"24,321.52","10,993.23"
B001274,HON. MO BROOKS,2012,2012Q3,OTHER SERVICES,"14,389.00","5,340.00"
B001274,HON. MO BROOKS,2012,2012Q3,SUPPLIES AND MATERIALS,"8,972.49","2,558.90"
B001274,HON. MO BROOKS,2012,2012Q3,EQUIPMENT,"9,066.16","1,976.48"
B001262,HON. PAUL C. BROUN,2012,2012Q3,FRANKED MAIL,"9,077.30",386.68
B001262,HON. PAUL C. BROUN,2012,2012Q3,PERSONNEL COMPENSATION,"697,411.60","232,224.95"
B001262,HON. PAUL C. BROUN,2012,2012Q3,TRAVEL,"30,397.97","12,101.24"
B001262,HON. PAUL C. BROUN,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","78,939.83","28,844.10"
B001262,HON. PAUL C. BROUN,2012,2012Q3,PRINTING AND REPRODUCTION,"17,523.47",403.82
B001262,HON. PAUL C. BROUN,2012,2012Q3,OTHER SERVICES,"22,449.00","10,632.50"
B001262,HON. PAUL C. BROUN,2012,2012Q3,SUPPLIES AND MATERIALS,"8,586.92","1,956.94"
B001262,HON. PAUL C. BROUN,2012,2012Q3,EQUIPMENT,"2,684.97",894.99
B000911,HON. CORRINE BROWN,2012,2012Q3,FRANKED MAIL,"11,936.16",484.83
B000911,HON. CORRINE BROWN,2012,2012Q3,PERSONNEL COMPENSATION,"800,444.73","257,569.42"
B000911,HON. CORRINE BROWN,2012,2012Q3,TRAVEL,"37,052.35","7,515.55"
B000911,HON. CORRINE BROWN,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","86,998.06","29,501.59"
B000911,HON. CORRINE BROWN,2012,2012Q3,PRINTING AND REPRODUCTION,"7,396.80",660.32
B000911,HON. CORRINE BROWN,2012,2012Q3,OTHER SERVICES,"27,536.23","8,313.50"
B000911,HON. CORRINE BROWN,2012,2012Q3,SUPPLIES AND MATERIALS,"41,260.17","5,598.94"
B000911,HON. CORRINE BROWN,2012,2012Q3,EQUIPMENT,"5,293.71","1,764.57"
B001260,HON. VERN BUCHANAN,2012,2012Q3,FRANKED MAIL,"142,148.91","20,745.41"
B001260,HON. VERN BUCHANAN,2012,2012Q3,PERSONNEL COMPENSATION,"593,616.95","185,148.54"
B001260,HON. VERN BUCHANAN,2012,2012Q3,TRAVEL,"9,053.00","4,083.78"
B001260,HON. VERN BUCHANAN,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","100,122.70","35,427.62"
B001260,HON. VERN BUCHANAN,2012,2012Q3,PRINTING AND REPRODUCTION,"118,000.30","35,982.80"
B001260,HON. VERN BUCHANAN,2012,2012Q3,OTHER SERVICES,"17,756.00","6,163.50"
B001260,HON. VERN BUCHANAN,2012,2012Q3,SUPPLIES AND MATERIALS,"11,928.66","3,159.39"
B001260,HON. VERN BUCHANAN,2012,2012Q3,EQUIPMENT,"1,349.55",449.85
B001275,HON. LARRY BUCSHON,2012,2012Q3,FRANKED MAIL,"91,630.31","45,885.60"
B001275,HON. LARRY BUCSHON,2012,2012Q3,PERSONNEL COMPENSATION,"608,458.59","215,766.78"
B001275,HON. LARRY BUCSHON,2012,2012Q3,TRAVEL,"66,499.86","25,215.54"
B001275,HON. LARRY BUCSHON,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","47,013.33","17,185.00"
B001275,HON. LARRY BUCSHON,2012,2012Q3,PRINTING AND REPRODUCTION,"66,967.51","57,321.81"
B001275,HON. LARRY BUCSHON,2012,2012Q3,OTHER SERVICES,"19,142.44","8,854.62"
B001275,HON. LARRY BUCSHON,2012,2012Q3,SUPPLIES AND MATERIALS,"4,641.21","2,012.56"
B001275,HON. LARRY BUCSHON,2012,2012Q3,EQUIPMENT,"9,278.84","1,028.33"
B001276,HON. ANN MARIE BUERKLE,2012,2012Q3,FRANKED MAIL,"24,056.31","3,159.33"
B001276,HON. ANN MARIE BUERKLE,2012,2012Q3,PERSONNEL COMPENSATION,"576,705.34","187,766.64"
B001276,HON. ANN MARIE BUERKLE,2012,2012Q3,TRAVEL,"36,221.19","13,553.98"
B001276,HON. ANN MARIE BUERKLE,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","66,371.88","15,302.52"
B001276,HON. ANN MARIE BUERKLE,2012,2012Q3,PRINTING AND REPRODUCTION,"21,556.48",124.57
B001276,HON. ANN MARIE BUERKLE,2012,2012Q3,OTHER SERVICES,"30,916.97","14,292.97"
B001276,HON. ANN MARIE BUERKLE,2012,2012Q3,SUPPLIES AND MATERIALS,"9,302.06","3,510.16"
B001276,HON. ANN MARIE BUERKLE,2012,2012Q3,EQUIPMENT,"6,353.56","1,462.99"
B001248,HON. MICHAEL C. BURGESS,2012,2012Q3,FRANKED MAIL,"2,663.49",758.02
B001248,HON. MICHAEL C. BURGESS,2012,2012Q3,PERSONNEL COMPENSATION,"689,545.91","232,406.59"
B001248,HON. MICHAEL C. BURGESS,2012,2012Q3,TRAVEL,"29,254.95","13,038.24"
B001248,HON. MICHAEL C. BURGESS,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","62,457.81","25,244.70"
B001248,HON. MICHAEL C. BURGESS,2012,2012Q3,PRINTING AND REPRODUCTION,"13,512.47","13,254.47"
B001248,HON. MICHAEL C. BURGESS,2012,2012Q3,OTHER SERVICES,"18,347.10","7,871.20"
B001248,HON. MICHAEL C. BURGESS,2012,2012Q3,SUPPLIES AND MATERIALS,"12,316.87","5,214.41"
B001248,HON. MICHAEL C. BURGESS,2012,2012Q3,EQUIPMENT,"2,988.66",984.30
B001149,HON. DAN BURTON,2012,2012Q3,FRANKED MAIL,"24,006.72",624.59
B001149,HON. DAN BURTON,2012,2012Q3,PERSONNEL COMPENSATION,"692,668.22","240,436.03"
B001149,HON. DAN BURTON,2012,2012Q3,TRAVEL,"39,120.62","14,303.04"
B001149,HON. DAN BURTON,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","63,316.45","22,312.74"
B001149,HON. DAN BURTON,2012,2012Q3,PRINTING AND REPRODUCTION,"71,652.91","31,264.04"
B001149,HON. DAN BURTON,2012,2012Q3,OTHER SERVICES,"58,918.35","33,645.50"
B001149,HON. DAN BURTON,2012,2012Q3,SUPPLIES AND MATERIALS,"7,913.56","1,183.97"
B001149,HON. DAN BURTON,2012,2012Q3,EQUIPMENT,"1,256.22",418.74
B001251,HON. G.K. BUTTERFIELD,2012,2012Q3,FRANKED MAIL,"3,600.37",287.09
B001251,HON. G.K. BUTTERFIELD,2012,2012Q3,PERSONNEL COMPENSATION,"656,327.38","214,118.91"
B001251,HON. G.K. BUTTERFIELD,2012,2012Q3,TRAVEL,"35,718.00","14,188.37"
B001251,HON. G.K. BUTTERFIELD,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","59,470.25","22,205.23"
B001251,HON. G.K. BUTTERFIELD,2012,2012Q3,PRINTING AND REPRODUCTION,"1,370.20",149.74
B001251,HON. G.K. BUTTERFIELD,2012,2012Q3,OTHER SERVICES,"22,284.07","8,297.34"
B001251,HON. G.K. BUTTERFIELD,2012,2012Q3,SUPPLIES AND MATERIALS,"25,770.45","8,457.43"
B001251,HON. G.K. BUTTERFIELD,2012,2012Q3,EQUIPMENT,"2,502.06","1,218.02"
C000059,HON. KEN CALVERT,2012,2012Q3,FRANKED MAIL,"60,401.07","17,871.71"
C000059,HON. KEN CALVERT,2012,2012Q3,PERSONNEL COMPENSATION,"646,614.29","217,727.72"
C000059,HON. KEN CALVERT,2012,2012Q3,TRAVEL,"27,383.23","8,263.78"
C000059,HON. KEN CALVERT,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","58,013.39","19,535.37"
C000059,HON. KEN CALVERT,2012,2012Q3,PRINTING AND REPRODUCTION,"19,566.53","18,814.13"
C000059,HON. KEN CALVERT,2012,2012Q3,OTHER SERVICES,"19,624.68","6,434.73"
C000059,HON. KEN CALVERT,2012,2012Q3,SUPPLIES AND MATERIALS,"18,500.97","3,422.79"
C000059,HON. KEN CALVERT,2012,2012Q3,EQUIPMENT,"4,111.46",923.25
C000071,HON. DAVE CAMP,2012,2012Q3,FRANKED MAIL,"12,290.82","4,486.49"
C000071,HON. DAVE CAMP,2012,2012Q3,PERSONNEL COMPENSATION,"731,407.46","231,883.20"
C000071,HON. DAVE CAMP,2012,2012Q3,TRAVEL,"35,124.02","16,293.95"
C000071,HON. DAVE CAMP,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","67,491.46","25,362.07"
C000071,HON. DAVE CAMP,2012,2012Q3,PRINTING AND REPRODUCTION,"4,008.59","1,297.99"
C000071,HON. DAVE CAMP,2012,2012Q3,OTHER SERVICES,"18,082.98","6,715.67"
C000071,HON. DAVE CAMP,2012,2012Q3,SUPPLIES AND MATERIALS,"9,997.84","4,742.07"
C000071,HON. DAVE CAMP,2012,2012Q3,EQUIPMENT,"7,159.65","4,350.68"
C001064,HON. JOHN CAMPBELL,2012,2012Q3,FRANKED MAIL,"52,076.98","39,654.82"
C001064,HON. JOHN CAMPBELL,2012,2012Q3,PERSONNEL COMPENSATION,"654,632.47","222,709.50"
C001064,HON. JOHN CAMPBELL,2012,2012Q3,TRAVEL,"46,526.79","13,894.05"
C001064,HON. JOHN CAMPBELL,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","96,896.15","32,461.62"
C001064,HON. JOHN CAMPBELL,2012,2012Q3,PRINTING AND REPRODUCTION,"67,043.95","48,067.80"
C001064,HON. JOHN CAMPBELL,2012,2012Q3,OTHER SERVICES,"28,104.75","12,788.50"
C001064,HON. JOHN CAMPBELL,2012,2012Q3,SUPPLIES AND MATERIALS,"10,366.86","6,550.72"
C001064,HON. JOHN CAMPBELL,2012,2012Q3,EQUIPMENT,"2,882.97",960.99
C001082,HON. FRANCISCO QUICO CANSECO,2012,2012Q3,FRANKED MAIL,"47,273.69","11,181.67"
C001082,HON. FRANCISCO QUICO CANSECO,2012,2012Q3,PERSONNEL COMPENSATION,"557,598.48","178,073.44"
C001082,HON. FRANCISCO QUICO CANSECO,2012,2012Q3,TRAVEL,"65,475.09","20,617.48"
C001082,HON. FRANCISCO QUICO CANSECO,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","77,463.73","29,337.84"
C001082,HON. FRANCISCO QUICO CANSECO,2012,2012Q3,PRINTING AND REPRODUCTION,"103,404.77","55,870.29"
C001082,HON. FRANCISCO QUICO CANSECO,2012,2012Q3,OTHER SERVICES,"38,323.00","20,167.75"
C001082,HON. FRANCISCO QUICO CANSECO,2012,2012Q3,SUPPLIES AND MATERIALS,"13,714.56","2,702.56"
C001082,HON. FRANCISCO QUICO CANSECO,2012,2012Q3,EQUIPMENT,"7,795.75","2,529.32"
C001046,HON. ERIC CANTOR,2012,2012Q3,FRANKED MAIL,"7,413.25","2,750.92"
C001046,HON. ERIC CANTOR,2012,2012Q3,PERSONNEL COMPENSATION,"777,923.48","265,085.14"
C001046,HON. ERIC CANTOR,2012,2012Q3,TRAVEL,"13,131.55","2,979.88"
C001046,HON. ERIC CANTOR,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","57,063.50","20,095.02"
C001046,HON. ERIC CANTOR,2012,2012Q3,PRINTING AND REPRODUCTION,"2,346.71",920.41
C001046,HON. ERIC CANTOR,2012,2012Q3,OTHER SERVICES,"19,484.42","6,373.39"
C001046,HON. ERIC CANTOR,2012,2012Q3,SUPPLIES AND MATERIALS,"16,391.43","6,493.87"
C001046,HON. ERIC CANTOR,2012,2012Q3,EQUIPMENT,"3,447.10","1,404.97"
C001047,HON. SHELLEY MOORE CAPITO,2012,2012Q3,FRANKED MAIL,"7,695.58","2,108.27"
C001047,HON. SHELLEY MOORE CAPITO,2012,2012Q3,PERSONNEL COMPENSATION,"682,388.12","219,799.98"
C001047,HON. SHELLEY MOORE CAPITO,2012,2012Q3,TRAVEL,"37,249.97","13,618.62"
C001047,HON. SHELLEY MOORE CAPITO,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","84,299.79","28,703.43"
C001047,HON. SHELLEY MOORE CAPITO,2012,2012Q3,PRINTING AND REPRODUCTION,"20,952.72","20,590.01"
C001047,HON. SHELLEY MOORE CAPITO,2012,2012Q3,OTHER SERVICES,"43,045.03","12,220.00"
C001047,HON. SHELLEY MOORE CAPITO,2012,2012Q3,SUPPLIES AND MATERIALS,"10,912.72","3,413.17"
C001047,HON. SHELLEY MOORE CAPITO,2012,2012Q3,EQUIPMENT,"3,242.48","1,796.48"
C001036,HON. LOIS CAPPS,2012,2012Q3,FRANKED MAIL,"18,338.79",573.77
C001036,HON. LOIS CAPPS,2012,2012Q3,PERSONNEL COMPENSATION,"724,968.81","251,100.14"
C001036,HON. LOIS CAPPS,2012,2012Q3,TRAVEL,"41,132.44","13,206.60"
C001036,HON. LOIS CAPPS,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","100,321.34","33,121.52"
C001036,HON. LOIS CAPPS,2012,2012Q3,PRINTING AND REPRODUCTION,"55,568.90","27,464.00"
C001036,HON. LOIS CAPPS,2012,2012Q3,OTHER SERVICES,"23,776.29","7,180.56"
C001036,HON. LOIS CAPPS,2012,2012Q3,SUPPLIES AND MATERIALS,"5,005.20","1,976.36"
C001036,HON. LOIS CAPPS,2012,2012Q3,EQUIPMENT,"1,460.17",419.50
C001037,HON. MICHAEL E. CAPUANO,2012,2012Q3,FRANKED MAIL,545.52,104.43
C001037,HON. MICHAEL E. CAPUANO,2012,2012Q3,PERSONNEL COMPENSATION,"815,885.99","274,883.28"
C001037,HON. MICHAEL E. CAPUANO,2012,2012Q3,TRAVEL,"6,640.84","1,898.24"
C001037,HON. MICHAEL E. CAPUANO,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","71,767.62","21,505.33"
C001037,HON. MICHAEL E. CAPUANO,2012,2012Q3,PRINTING AND REPRODUCTION,449.08,0.00
C001037,HON. MICHAEL E. CAPUANO,2012,2012Q3,OTHER SERVICES,"34,509.99","9,760.67"
C001037,HON. MICHAEL E. CAPUANO,2012,2012Q3,SUPPLIES AND MATERIALS,"13,263.71","2,983.62"
C001037,HON. MICHAEL E. CAPUANO,2012,2012Q3,EQUIPMENT,"2,309.40",769.80
C001050,HON. DENNIS A. CARDOZA,2012,2012Q3,FRANKED MAIL,"2,095.98",289.45
C001050,HON. DENNIS A. CARDOZA,2012,2012Q3,PERSONNEL COMPENSATION,"912,594.37","370,213.73"
C001050,HON. DENNIS A. CARDOZA,2012,2012Q3,TRAVEL,"21,345.52","3,755.78"
C001050,HON. DENNIS A. CARDOZA,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","49,079.49","16,059.03"
C001050,HON. DENNIS A. CARDOZA,2012,2012Q3,PRINTING AND REPRODUCTION,"2,080.63",456.49
C001050,HON. DENNIS A. CARDOZA,2012,2012Q3,OTHER SERVICES,"19,812.50","7,485.50"
C001050,HON. DENNIS A. CARDOZA,2012,2012Q3,SUPPLIES AND MATERIALS,"4,734.33","2,040.26"
C001050,HON. DENNIS A. CARDOZA,2012,2012Q3,EQUIPMENT,"1,499.13",499.71
C001060,HON. RUSS CARNAHAN,2012,2012Q3,FRANKED MAIL,"20,155.23",313.39
C001060,HON. RUSS CARNAHAN,2012,2012Q3,PERSONNEL COMPENSATION,"719,996.54","247,712.03"
C001060,HON. RUSS CARNAHAN,2012,2012Q3,TRAVEL,"24,544.87","6,950.94"
C001060,HON. RUSS CARNAHAN,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","87,193.59","32,386.55"
C001060,HON. RUSS CARNAHAN,2012,2012Q3,PRINTING AND REPRODUCTION,"71,429.58","33,096.27"
C001060,HON. RUSS CARNAHAN,2012,2012Q3,OTHER SERVICES,"39,204.99","13,234.46"
C001060,HON. RUSS CARNAHAN,2012,2012Q3,SUPPLIES AND MATERIALS,"11,873.51","2,547.19"
C001060,HON. RUSS CARNAHAN,2012,2012Q3,EQUIPMENT,"2,741.00",819.00
C001083,"HON. JOHN C. CARNEY, JR.",2012,2012Q3,FRANKED MAIL,"27,977.16",269.42
C001083,"HON. JOHN C. CARNEY, JR.",2012,2012Q3,PERSONNEL COMPENSATION,"571,000.98","176,844.49"
C001083,"HON. JOHN C. CARNEY, JR.",2012,2012Q3,TRAVEL,"7,920.17","2,620.09"
C001083,"HON. JOHN C. CARNEY, JR.",2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","61,885.61","27,416.77"
C001083,"HON. JOHN C. CARNEY, JR.",2012,2012Q3,PRINTING AND REPRODUCTION,"32,655.42","2,328.90"
C001083,"HON. JOHN C. CARNEY, JR.",2012,2012Q3,OTHER SERVICES,"24,736.00","8,463.50"
C001083,"HON. JOHN C. CARNEY, JR.",2012,2012Q3,SUPPLIES AND MATERIALS,"6,574.52","3,169.92"
C001083,"HON. JOHN C. CARNEY, JR.",2012,2012Q3,EQUIPMENT,"7,784.39","3,905.83"
C001072,HON. ANDRE CARSON,2012,2012Q3,FRANKED MAIL,"18,206.59","11,870.19"
C001072,HON. ANDRE CARSON,2012,2012Q3,PERSONNEL COMPENSATION,"697,668.07","252,266.69"
C001072,HON. ANDRE CARSON,2012,2012Q3,TRAVEL,"32,035.21","8,914.20"
C001072,HON. ANDRE CARSON,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","61,259.58","22,394.14"
C001072,HON. ANDRE CARSON,2012,2012Q3,PRINTING AND REPRODUCTION,"11,164.86","1,311.40"
C001072,HON. ANDRE CARSON,2012,2012Q3,OTHER SERVICES,"34,759.50","11,672.50"
C001072,HON. ANDRE CARSON,2012,2012Q3,SUPPLIES AND MATERIALS,"9,370.04","3,708.01"
C001072,HON. ANDRE CARSON,2012,2012Q3,EQUIPMENT,"2,610.34",657.00
C001051,HON. JOHN R. CARTER,2012,2012Q3,FRANKED MAIL,"44,118.41","2,136.71"
C001051,HON. JOHN R. CARTER,2012,2012Q3,PERSONNEL COMPENSATION,"661,890.88","232,808.36"
C001051,HON. JOHN R. CARTER,2012,2012Q3,TRAVEL,"35,509.38","13,618.61"
C001051,HON. JOHN R. CARTER,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","61,683.78","19,928.47"
C001051,HON. JOHN R. CARTER,2012,2012Q3,PRINTING AND REPRODUCTION,"17,574.28","5,844.88"
C001051,HON. JOHN R. CARTER,2012,2012Q3,OTHER SERVICES,"26,215.50","8,938.50"
C001051,HON. JOHN R. CARTER,2012,2012Q3,SUPPLIES AND MATERIALS,"10,966.18","6,417.22"
C001051,HON. JOHN R. CARTER,2012,2012Q3,EQUIPMENT,"4,454.61",733.94
C001075,HON. BILL CASSIDY,2012,2012Q3,FRANKED MAIL,"81,653.46","47,139.77"
C001075,HON. BILL CASSIDY,2012,2012Q3,PERSONNEL COMPENSATION,"583,860.07","204,238.87"
C001075,HON. BILL CASSIDY,2012,2012Q3,TRAVEL,"57,111.17","19,744.83"
C001075,HON. BILL CASSIDY,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","77,960.06","33,459.37"
C001075,HON. BILL CASSIDY,2012,2012Q3,PRINTING AND REPRODUCTION,"49,079.07","20,598.50"
C001075,HON. BILL CASSIDY,2012,2012Q3,OTHER SERVICES,"17,291.50","5,815.50"
C001075,HON. BILL CASSIDY,2012,2012Q3,SUPPLIES AND MATERIALS,"18,036.10","5,641.19"
C001075,HON. BILL CASSIDY,2012,2012Q3,EQUIPMENT,"4,006.88","3,508.88"
C001066,HON. KATHY CASTOR,2012,2012Q3,FRANKED MAIL,"19,892.18",388.89
C001066,HON. KATHY CASTOR,2012,2012Q3,PERSONNEL COMPENSATION,"678,408.66","221,895.22"
C001066,HON. KATHY CASTOR,2012,2012Q3,TRAVEL,"29,616.63","9,622.81"
C001066,HON. KATHY CASTOR,2012,2012Q3,"RENT, COMMUNICATION, UTILITIES","60,935.96","22,036.92"
C001066,HON. KATHY CASTOR,2012,2012Q3,PRINTING AND REPRODUCTION,"34,328.62",737.50
C001066,HON. KATHY CASTOR,2012,2012Q3,OTHER SERVICES,"25,970.50","10,838.50"
C001066,HON. KATHY CASTOR,2012,2012Q3,SUPPLIES AND MATERIALS,"6,098.18","3,539.42"
C001066,HON. KATHY CASTOR,2012,2012Q3,EQUIPMENT,528.03,176.01
C000266,HON. STEVE CHABOT,2012,2012Q3,FRANKED MAIL,"6,793.77",423.71
