BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
C000984,HON. ELIJAH E. CUMMINGS,2018,Q1,OFFICE TOTALS:,278253.82,278253.82
C001107,HON. CARLOS CURBELO,2018,Q1,FRANKED MAIL,836.67,836.67
C001107,HON. CARLOS CURBELO,2018,Q1,PERSONNEL COMPENSATION,246487.27,246487.27
C001107,HON. CARLOS CURBELO,2018,Q1,TRAVEL,10734.68,10734.68
C001107,HON. CARLOS CURBELO,2018,Q1,RENT  COMMUNICATION  UTILITIES,25655.36,25655.36
C001107,HON. CARLOS CURBELO,2018,Q1,PRINTING AND REPRODUCTION,523.1,523.1
C001107,HON. CARLOS CURBELO,2018,Q1,OTHER SERVICES,7922,7922
C001107,HON. CARLOS CURBELO,2018,Q1,SUPPLIES AND MATERIALS,1385.55,1385.55
C001107,HON. CARLOS CURBELO,2018,Q1,EQUIPMENT,375,375
C001107,HON. CARLOS CURBELO,2018,Q1,OFFICIAL EXPENSES OF MEMBERS TOTALS:,293919.63,293919.63
C001107,HON. CARLOS CURBELO,2018,Q1,OFFICE TOTALS:,293919.63,293919.63
C001051,HON. JOHN R. CURTIS,2018,Q1,FRANKED MAIL,186.5,186.5
C001051,HON. JOHN R. CURTIS,2018,Q1,PERSONNEL COMPENSATION,229502.8,229502.8
C001051,HON. JOHN R. CURTIS,2018,Q1,TRAVEL,18599.87,18599.87
C001051,HON. JOHN R. CURTIS,2018,Q1,RENT  COMMUNICATION  UTILITIES,15375.01,15375.01
C001051,HON. JOHN R. CURTIS,2018,Q1,PRINTING AND REPRODUCTION,3646.32,3646.32
C001051,HON. JOHN R. CURTIS,2018,Q1,OTHER SERVICES,8252.59,8252.59
C001051,HON. JOHN R. CURTIS,2018,Q1,SUPPLIES AND MATERIALS,1528.16,1528.16
C001051,HON. JOHN R. CURTIS,2018,Q1,EQUIPMENT,10.62,10.62
C001051,HON. JOHN R. CURTIS,2018,Q1,OFFICIAL EXPENSES OF MEMBERS TOTALS:,277101.87,277101.87
C001051,HON. JOHN R. CURTIS,2018,Q1,OFFICE TOTALS:,277101.87,277101.87
D000626,HON. WARREN DAVIDSON,2018,Q1,FRANKED MAIL,27751.62,27751.62
D000626,HON. WARREN DAVIDSON,2018,Q1,PERSONNEL COMPENSATION,214630.58,214630.58
D000626,HON. WARREN DAVIDSON,2018,Q1,TRAVEL,6096.66,6096.66
D000626,HON. WARREN DAVIDSON,2018,Q1,RENT  COMMUNICATION  UTILITIES,16483.68,16483.68
D000626,HON. WARREN DAVIDSON,2018,Q1,PRINTING AND REPRODUCTION,29456.63,29456.63
D000626,HON. WARREN DAVIDSON,2018,Q1,OTHER SERVICES,3720,3720
D000626,HON. WARREN DAVIDSON,2018,Q1,SUPPLIES AND MATERIALS,3594.92,3594.92
D000626,HON. WARREN DAVIDSON,2018,Q1,EQUIPMENT,1419.03,1419.03
D000626,HON. WARREN DAVIDSON,2018,Q1,OFFICIAL EXPENSES OF MEMBERS TOTALS:,303153.12,303153.12
D000626,HON. WARREN DAVIDSON,2018,Q1,OFFICE TOTALS:,303153.12,303153.12
D000096,HON. DANNY K. DAVIS,2018,Q1,FRANKED MAIL,-38.11,-38.11
D000096,HON. DANNY K. DAVIS,2018,Q1,PERSONNEL COMPENSATION,268108.31,268108.31
D000096,HON. DANNY K. DAVIS,2018,Q1,TRAVEL,2783.76,2783.76
D000096,HON. DANNY K. DAVIS,2018,Q1,RENT  COMMUNICATION  UTILITIES,17764.59,17764.59
D000096,HON. DANNY K. DAVIS,2018,Q1,PRINTING AND REPRODUCTION,126.4,126.4
D000096,HON. DANNY K. DAVIS,2018,Q1,OTHER SERVICES,5054.49,5054.49
D000096,HON. DANNY K. DAVIS,2018,Q1,SUPPLIES AND MATERIALS,3863.61,3863.61
D000096,HON. DANNY K. DAVIS,2018,Q1,EQUIPMENT,841.24,841.24
D000096,HON. DANNY K. DAVIS,2018,Q1,OFFICIAL EXPENSES OF MEMBERS TOTALS:,298504.29,298504.29
D000096,HON. DANNY K. DAVIS,2018,Q1,OFFICE TOTALS:,298504.29,298504.29
D000619,HON. RODNEY DAVIS,2018,Q1,FRANKED MAIL,1543.5,1543.5
D000619,HON. RODNEY DAVIS,2018,Q1,PERSONNEL COMPENSATION,210321.1,210321.1
D000619,HON. RODNEY DAVIS,2018,Q1,TRAVEL,5412.08,5412.08
D000619,HON. RODNEY DAVIS,2018,Q1,RENT  COMMUNICATION  UTILITIES,14743.31,14743.31
D000619,HON. RODNEY DAVIS,2018,Q1,PRINTING AND REPRODUCTION,477.65,477.65
D000619,HON. RODNEY DAVIS,2018,Q1,OTHER SERVICES,3697.33,3697.33
D000619,HON. RODNEY DAVIS,2018,Q1,SUPPLIES AND MATERIALS,2439.52,2439.52
D000619,HON. RODNEY DAVIS,2018,Q1,EQUIPMENT,648.49,648.49
D000619,HON. RODNEY DAVIS,2018,Q1,OFFICIAL EXPENSES OF MEMBERS TOTALS:,239282.98,239282.98
D000619,HON. RODNEY DAVIS,2018,Q1,OFFICE TOTALS:,239282.98,239282.98
D000598,HON. SUSAN A. DAVIS,2018,Q1,FRANKED MAIL,239.06,239.06
D000598,HON. SUSAN A. DAVIS,2018,Q1,PERSONNEL COMPENSATION,241046.78,241046.78
D000598,HON. SUSAN A. DAVIS,2018,Q1,TRAVEL,10203.87,10203.87
D000598,HON. SUSAN A. DAVIS,2018,Q1,RENT  COMMUNICATION  UTILITIES,22307.63,22307.63
D000598,HON. SUSAN A. DAVIS,2018,Q1,PRINTING AND REPRODUCTION,265.3,265.3
D000598,HON. SUSAN A. DAVIS,2018,Q1,OTHER SERVICES,7860,7860
D000598,HON. SUSAN A. DAVIS,2018,Q1,SUPPLIES AND MATERIALS,6851.23,6851.23
D000598,HON. SUSAN A. DAVIS,2018,Q1,EQUIPMENT,2717.76,2717.76
D000598,HON. SUSAN A. DAVIS,2018,Q1,OFFICIAL EXPENSES OF MEMBERS TOTALS:,291491.63,291491.63
D000598,HON. SUSAN A. DAVIS,2018,Q1,OFFICE TOTALS:,291491.63,291491.63
D000191,HON. PETER A. DEFAZIO,2018,Q1,FRANKED MAIL,962.25,962.25
D000191,HON. PETER A. DEFAZIO,2018,Q1,PERSONNEL COMPENSATION,244150.86,244150.86
D000191,HON. PETER A. DEFAZIO,2018,Q1,TRAVEL,9090.74,9090.74
D000191,HON. PETER A. DEFAZIO,2018,Q1,RENT  COMMUNICATION  UTILITIES,22485.09,22485.09
D000191,HON. PETER A. DEFAZIO,2018,Q1,PRINTING AND REPRODUCTION,153.2,153.2
D000191,HON. PETER A. DEFAZIO,2018,Q1,OTHER SERVICES,4401.51,4401.51
D000191,HON. PETER A. DEFAZIO,2018,Q1,SUPPLIES AND MATERIALS,759.55,759.55
D000191,HON. PETER A. DEFAZIO,2018,Q1,EQUIPMENT,426.51,426.51
D000191,HON. PETER A. DEFAZIO,2018,Q1,OFFICIAL EXPENSES OF MEMBERS TOTALS:,282429.71,282429.71
D000191,HON. PETER A. DEFAZIO,2018,Q1,OFFICE TOTALS:,282429.71,282429.71
D000197,HON. DIANA DEGETTE,2018,Q1,FRANKED MAIL,740.27,740.27
D000197,HON. DIANA DEGETTE,2018,Q1,PERSONNEL COMPENSATION,264182.7,264182.7
D000197,HON. DIANA DEGETTE,2018,Q1,TRAVEL,16207.15,16207.15
D000197,HON. DIANA DEGETTE,2018,Q1,RENT  COMMUNICATION  UTILITIES,14899.25,14899.25
D000197,HON. DIANA DEGETTE,2018,Q1,PRINTING AND REPRODUCTION,160,160
D000197,HON. DIANA DEGETTE,2018,Q1,OTHER SERVICES,3909.78,3909.78
D000197,HON. DIANA DEGETTE,2018,Q1,SUPPLIES AND MATERIALS,2331.48,2331.48
D000197,HON. DIANA DEGETTE,2018,Q1,EQUIPMENT,975,975
D000197,HON. DIANA DEGETTE,2018,Q1,OFFICIAL EXPENSES OF MEMBERS TOTALS:,303405.63,303405.63
D000197,HON. DIANA DEGETTE,2018,Q1,OFFICE TOTALS:,303405.63,303405.63
D000620,HON. JOHN K. DELANEY,2018,Q1,FRANKED MAIL,209.87,209.87
D000620,HON. JOHN K. DELANEY,2018,Q1,PERSONNEL COMPENSATION,214875.59,214875.59
D000620,HON. JOHN K. DELANEY,2018,Q1,TRAVEL,1603.86,1603.86
D000620,HON. JOHN K. DELANEY,2018,Q1,RENT  COMMUNICATION  UTILITIES,19810.78,19810.78
D000620,HON. JOHN K. DELANEY,2018,Q1,PRINTING AND REPRODUCTION,215.42,215.42
D000620,HON. JOHN K. DELANEY,2018,Q1,OTHER SERVICES,3825,3825
D000620,HON. JOHN K. DELANEY,2018,Q1,SUPPLIES AND MATERIALS,3645.13,3645.13
D000620,HON. JOHN K. DELANEY,2018,Q1,EQUIPMENT,383.85,383.85
D000620,HON. JOHN K. DELANEY,2018,Q1,OFFICIAL EXPENSES OF MEMBERS TOTALS:,244569.5,244569.5
D000620,HON. JOHN K. DELANEY,2018,Q1,OFFICE TOTALS:,244569.5,244569.5
D000216,HON. ROSA L. DELAURO,2018,Q1,FRANKED MAIL,6.81,6.81
D000216,HON. ROSA L. DELAURO,2018,Q1,PERSONNEL COMPENSATION,259902.32,259902.32
D000216,HON. ROSA L. DELAURO,2018,Q1,TRAVEL,2925.83,2925.83
D000216,HON. ROSA L. DELAURO,2018,Q1,RENT  COMMUNICATION  UTILITIES,19334.72,19334.72
D000216,HON. ROSA L. DELAURO,2018,Q1,PRINTING AND REPRODUCTION,146.8,146.8
D000216,HON. ROSA L. DELAURO,2018,Q1,OTHER SERVICES,6580,6580
D000216,HON. ROSA L. DELAURO,2018,Q1,SUPPLIES AND MATERIALS,2981.12,2981.12
D000216,HON. ROSA L. DELAURO,2018,Q1,EQUIPMENT,492.12,492.12
D000216,HON. ROSA L. DELAURO,2018,Q1,OFFICIAL EXPENSES OF MEMBERS TOTALS:,292369.72,292369.72
D000216,HON. ROSA L. DELAURO,2018,Q1,OFFICE TOTALS:,292369.72,292369.72
D000617,HON. SUZAN K. DELBENE,2018,Q1,FRANKED MAIL,355.42,355.42
D000617,HON. SUZAN K. DELBENE,2018,Q1,PERSONNEL COMPENSATION,217933.4,217933.4
D000617,HON. SUZAN K. DELBENE,2018,Q1,TRAVEL,6161.54,6161.54
D000617,HON. SUZAN K. DELBENE,2018,Q1,RENT  COMMUNICATION  UTILITIES,13478.23,13478.23
D000617,HON. SUZAN K. DELBENE,2018,Q1,PRINTING AND REPRODUCTION,304.98,304.98
D000617,HON. SUZAN K. DELBENE,2018,Q1,OTHER SERVICES,4820,4820
D000617,HON. SUZAN K. DELBENE,2018,Q1,SUPPLIES AND MATERIALS,2771.91,2771.91
D000617,HON. SUZAN K. DELBENE,2018,Q1,OFFICIAL EXPENSES OF MEMBERS TOTALS:,245825.48,245825.48
D000617,HON. SUZAN K. DELBENE,2018,Q1,OFFICE TOTALS:,245825.48,245825.48
D000627,HON. VAL BUTLER DEMINGS,2018,Q1,FRANKED MAIL,2247.81,2247.81
D000627,HON. VAL BUTLER DEMINGS,2018,Q1,PERSONNEL COMPENSATION,203310.06,203310.06
D000627,HON. VAL BUTLER DEMINGS,2018,Q1,TRAVEL,10676.89,10676.89
D000627,HON. VAL BUTLER DEMINGS,2018,Q1,RENT  COMMUNICATION  UTILITIES,15602.43,15602.43
D000627,HON. VAL BUTLER DEMINGS,2018,Q1,PRINTING AND REPRODUCTION,659,659
D000627,HON. VAL BUTLER DEMINGS,2018,Q1,OTHER SERVICES,6168,6168
D000627,HON. VAL BUTLER DEMINGS,2018,Q1,SUPPLIES AND MATERIALS,7296.48,7296.48
D000627,HON. VAL BUTLER DEMINGS,2018,Q1,EQUIPMENT,1175.25,1175.25
D000627,HON. VAL BUTLER DEMINGS,2018,Q1,OFFICIAL EXPENSES OF MEMBERS TOTALS:,247135.92,247135.92
D000627,HON. VAL BUTLER DEMINGS,2018,Q1,OFFICE TOTALS:,247135.92,247135.92
D000612,HON. JEFF DENHAM,2018,Q1,FRANKED MAIL,13211.42,13211.42
D000612,HON. JEFF DENHAM,2018,Q1,PERSONNEL COMPENSATION,200809.18,200809.18
D000612,HON. JEFF DENHAM,2018,Q1,TRAVEL,7017.02,7017.02
D000612,HON. JEFF DENHAM,2018,Q1,RENT  COMMUNICATION  UTILITIES,15397.56,15397.56
D000612,HON. JEFF DENHAM,2018,Q1,PRINTING AND REPRODUCTION,4014.75,4014.75
D000612,HON. JEFF DENHAM,2018,Q1,OTHER SERVICES,6629.92,6629.92
D000612,HON. JEFF DENHAM,2018,Q1,SUPPLIES AND MATERIALS,5717.51,5717.51
D000612,HON. JEFF DENHAM,2018,Q1,EQUIPMENT,865.74,865.74
D000612,HON. JEFF DENHAM,2018,Q1,OFFICIAL EXPENSES OF MEMBERS TOTALS:,253663.1,253663.1
D000612,HON. JEFF DENHAM,2018,Q1,OFFICE TOTALS:,253663.1,253663.1
D000604,HON. CHARLES W. DENT,2018,Q1,FRANKED MAIL,215.09,215.09
D000604,HON. CHARLES W. DENT,2018,Q1,PERSONNEL COMPENSATION,241820.23,241820.23
D000604,HON. CHARLES W. DENT,2018,Q1,TRAVEL,5491.52,5491.52
D000604,HON. CHARLES W. DENT,2018,Q1,RENT  COMMUNICATION  UTILITIES,21039.11,21039.11
D000604,HON. CHARLES W. DENT,2018,Q1,PRINTING AND REPRODUCTION,283.05,283.05
D000604,HON. CHARLES W. DENT,2018,Q1,OTHER SERVICES,7380,7380
D000604,HON. CHARLES W. DENT,2018,Q1,SUPPLIES AND MATERIALS,5707.6,5707.6
D000604,HON. CHARLES W. DENT,2018,Q1,OFFICIAL EXPENSES OF MEMBERS TOTALS:,281936.6,281936.6
D000604,HON. CHARLES W. DENT,2018,Q1,OFFICE TOTALS:,281936.6,281936.6
D000621,HON. RON DESANTIS,2018,Q1,FRANKED MAIL,276.85,276.85
D000621,HON. RON DESANTIS,2018,Q1,PERSONNEL COMPENSATION,236499.97,236499.97
D000621,HON. RON DESANTIS,2018,Q1,TRAVEL,7336.77,7336.77
D000621,HON. RON DESANTIS,2018,Q1,RENT  COMMUNICATION  UTILITIES,10080.48,10080.48
D000621,HON. RON DESANTIS,2018,Q1,PRINTING AND REPRODUCTION,134.27,134.27
D000621,HON. RON DESANTIS,2018,Q1,OTHER SERVICES,20292,20292
D000621,HON. RON DESANTIS,2018,Q1,SUPPLIES AND MATERIALS,2789.12,2789.12
D000621,HON. RON DESANTIS,2018,Q1,EQUIPMENT,1047.34,1047.34
D000621,HON. RON DESANTIS,2018,Q1,OFFICIAL EXPENSES OF MEMBERS TOTALS:,278456.8,278456.8
D000621,HON. RON DESANTIS,2018,Q1,OFFICE TOTALS:,278456.8,278456.8
D000623,HON. MARK DESAULNIER,2018,Q1,FRANKED MAIL,15261.63,15261.63
D000623,HON. MARK DESAULNIER,2018,Q1,PERSONNEL COMPENSATION,187941.39,187941.39
D000623,HON. MARK DESAULNIER,2018,Q1,TRAVEL,7807.39,7807.39
D000623,HON. MARK DESAULNIER,2018,Q1,RENT  COMMUNICATION  UTILITIES,25415.13,25415.13
D000623,HON. MARK DESAULNIER,2018,Q1,PRINTING AND REPRODUCTION,6284.9,6284.9
D000623,HON. MARK DESAULNIER,2018,Q1,OTHER SERVICES,3842,3842
D000623,HON. MARK DESAULNIER,2018,Q1,SUPPLIES AND MATERIALS,729.61,729.61
D000623,HON. MARK DESAULNIER,2018,Q1,EQUIPMENT,1050,1050
D000623,HON. MARK DESAULNIER,2018,Q1,OFFICIAL EXPENSES OF MEMBERS TOTALS:,248332.05,248332.05
D000623,HON. MARK DESAULNIER,2018,Q1,OFFICE TOTALS:,248332.05,248332.05
D000616,HON. SCOTT DESJARLAIS,2018,Q1,FRANKED MAIL,119.11,119.11
D000616,HON. SCOTT DESJARLAIS,2018,Q1,PERSONNEL COMPENSATION,174079.19,174079.19
D000616,HON. SCOTT DESJARLAIS,2018,Q1,TRAVEL,13792.66,13792.66
D000616,HON. SCOTT DESJARLAIS,2018,Q1,RENT  COMMUNICATION  UTILITIES,16987.76,16987.76
D000616,HON. SCOTT DESJARLAIS,2018,Q1,PRINTING AND REPRODUCTION,99.85,99.85
D000616,HON. SCOTT DESJARLAIS,2018,Q1,OTHER SERVICES,5139.65,5139.65
D000616,HON. SCOTT DESJARLAIS,2018,Q1,SUPPLIES AND MATERIALS,3466.99,3466.99
D000616,HON. SCOTT DESJARLAIS,2018,Q1,EQUIPMENT,1536.48,1536.48
D000616,HON. SCOTT DESJARLAIS,2018,Q1,OFFICIAL EXPENSES OF MEMBERS TOTALS:,215221.69,215221.69
D000616,HON. SCOTT DESJARLAIS,2018,Q1,OFFICE TOTALS:,215221.69,215221.69
D000610,HON. THEODORE E. DEUTCH,2018,Q1,FRANKED MAIL,49375.75,49375.75
D000610,HON. THEODORE E. DEUTCH,2018,Q1,PERSONNEL COMPENSATION,291958.13,291958.13
D000610,HON. THEODORE E. DEUTCH,2018,Q1,TRAVEL,4121.42,4121.42
D000610,HON. THEODORE E. DEUTCH,2018,Q1,RENT  COMMUNICATION  UTILITIES,14712.65,14712.65
D000610,HON. THEODORE E. DEUTCH,2018,Q1,PRINTING AND REPRODUCTION,15080.98,15080.98
D000610,HON. THEODORE E. DEUTCH,2018,Q1,OTHER SERVICES,6307.5,6307.5
D000610,HON. THEODORE E. DEUTCH,2018,Q1,SUPPLIES AND MATERIALS,3765.56,3765.56
D000610,HON. THEODORE E. DEUTCH,2018,Q1,EQUIPMENT,510,510
D000610,HON. THEODORE E. DEUTCH,2018,Q1,OFFICIAL EXPENSES OF MEMBERS TOTALS:,385831.99,385831.99
D000610,HON. THEODORE E. DEUTCH,2018,Q1,OFFICE TOTALS:,385831.99,385831.99
D000600,HON. MARIO DIAZ-BALART,2018,Q1,FRANKED MAIL,11983.21,11983.21
D000600,HON. MARIO DIAZ-BALART,2018,Q1,PERSONNEL COMPENSATION,217799.98,217799.98
D000600,HON. MARIO DIAZ-BALART,2018,Q1,TRAVEL,16674.83,16674.83
D000600,HON. MARIO DIAZ-BALART,2018,Q1,RENT  COMMUNICATION  UTILITIES,34430.63,34430.63
D000600,HON. MARIO DIAZ-BALART,2018,Q1,PRINTING AND REPRODUCTION,11372.48,11372.48
D000600,HON. MARIO DIAZ-BALART,2018,Q1,OTHER SERVICES,10518.83,10518.83
D000600,HON. MARIO DIAZ-BALART,2018,Q1,SUPPLIES AND MATERIALS,1101.8,1101.8
D000600,HON. MARIO DIAZ-BALART,2018,Q1,EQUIPMENT,755.82,755.82
D000600,HON. MARIO DIAZ-BALART,2018,Q1,OFFICIAL EXPENSES OF MEMBERS TOTALS:,304637.58,304637.58
D000600,HON. MARIO DIAZ-BALART,2018,Q1,OFFICE TOTALS:,304637.58,304637.58
D000624,HON. DEBBIE DINGELL,2018,Q1,FRANKED MAIL,200.78,200.78
D000624,HON. DEBBIE DINGELL,2018,Q1,PERSONNEL COMPENSATION,220606.86,220606.86
D000624,HON. DEBBIE DINGELL,2018,Q1,TRAVEL,2882.17,2882.17
D000624,HON. DEBBIE DINGELL,2018,Q1,RENT  COMMUNICATION  UTILITIES,23826.81,23826.81
D000624,HON. DEBBIE DINGELL,2018,Q1,PRINTING AND REPRODUCTION,25.6,25.6
D000624,HON. DEBBIE DINGELL,2018,Q1,OTHER SERVICES,3685.05,3685.05
D000624,HON. DEBBIE DINGELL,2018,Q1,SUPPLIES AND MATERIALS,685.62,685.62
D000624,HON. DEBBIE DINGELL,2018,Q1,EQUIPMENT,957,957
D000624,HON. DEBBIE DINGELL,2018,Q1,OFFICIAL EXPENSES OF MEMBERS TOTALS:,252869.89,252869.89
D000624,HON. DEBBIE DINGELL,2018,Q1,OFFICE TOTALS:,252869.89,252869.89
D000399,HON. LLOYD DOGGETT,2018,Q1,FRANKED MAIL,3951.16,3951.16
D000399,HON. LLOYD DOGGETT,2018,Q1,PERSONNEL COMPENSATION,221097.02,221097.02
D000399,HON. LLOYD DOGGETT,2018,Q1,TRAVEL,4166.39,4166.39
D000399,HON. LLOYD DOGGETT,2018,Q1,TRANSPORTATION OF THINGS,175,175
D000399,HON. LLOYD DOGGETT,2018,Q1,RENT  COMMUNICATION  UTILITIES,28874.8,28874.8
D000399,HON. LLOYD DOGGETT,2018,Q1,PRINTING AND REPRODUCTION,1524.25,1524.25
D000399,HON. LLOYD DOGGETT,2018,Q1,OTHER SERVICES,6547.93,6547.93
D000399,HON. LLOYD DOGGETT,2018,Q1,SUPPLIES AND MATERIALS,6045.19,6045.19
D000399,HON. LLOYD DOGGETT,2018,Q1,EQUIPMENT,1299.21,1299.21
D000399,HON. LLOYD DOGGETT,2018,Q1,OFFICIAL EXPENSES OF MEMBERS TOTALS:,273680.95,273680.95
D000399,HON. LLOYD DOGGETT,2018,Q1,OFFICE TOTALS:,273680.95,273680.95
D000625,HON. DANIEL M. DONOVAN  JR.,2018,Q1,FRANKED MAIL,68.51,68.51
D000625,HON. DANIEL M. DONOVAN  JR.,2018,Q1,PERSONNEL COMPENSATION,226339.37,226339.37
D000625,HON. DANIEL M. DONOVAN  JR.,2018,Q1,TRAVEL,3852,3852
D000625,HON. DANIEL M. DONOVAN  JR.,2018,Q1,RENT  COMMUNICATION  UTILITIES,25717.93,25717.93
D000625,HON. DANIEL M. DONOVAN  JR.,2018,Q1,OTHER SERVICES,10745.94,10745.94
D000625,HON. DANIEL M. DONOVAN  JR.,2018,Q1,SUPPLIES AND MATERIALS,307.73,307.73
D000625,HON. DANIEL M. DONOVAN  JR.,2018,Q1,EQUIPMENT,3311.25,3311.25
D000625,HON. DANIEL M. DONOVAN  JR.,2018,Q1,OFFICIAL EXPENSES OF MEMBERS TOTALS:,270342.73,270342.73
D000625,HON. DANIEL M. DONOVAN  JR.,2018,Q1,OFFICE TOTALS:,270342.73,270342.73
D000482,HON. MICHAEL F. DOYLE,2018,Q1,FRANKED MAIL,822.4,822.4
D000482,HON. MICHAEL F. DOYLE,2018,Q1,PERSONNEL COMPENSATION,242532.7,242532.7
D000482,HON. MICHAEL F. DOYLE,2018,Q1,TRAVEL,3403.47,3403.47
D000482,HON. MICHAEL F. DOYLE,2018,Q1,RENT  COMMUNICATION  UTILITIES,25210.96,25210.96
D000482,HON. MICHAEL F. DOYLE,2018,Q1,PRINTING AND REPRODUCTION,51.9,51.9
D000482,HON. MICHAEL F. DOYLE,2018,Q1,OTHER SERVICES,3720,3720
D000482,HON. MICHAEL F. DOYLE,2018,Q1,SUPPLIES AND MATERIALS,6969.37,6969.37
D000482,HON. MICHAEL F. DOYLE,2018,Q1,EQUIPMENT,1428.51,1428.51
D000482,HON. MICHAEL F. DOYLE,2018,Q1,OFFICIAL EXPENSES OF MEMBERS TOTALS:,284139.31,284139.31
D000482,HON. MICHAEL F. DOYLE,2018,Q1,OFFICE TOTALS:,284139.31,284139.31
D000614,HON. SEAN P. DUFFY,2018,Q1,FRANKED MAIL,857.69,857.69
D000614,HON. SEAN P. DUFFY,2018,Q1,PERSONNEL COMPENSATION,217071.8,217071.8
D000614,HON. SEAN P. DUFFY,2018,Q1,TRAVEL,12120.71,12120.71
D000614,HON. SEAN P. DUFFY,2018,Q1,RENT  COMMUNICATION  UTILITIES,14816.88,14816.88
D000614,HON. SEAN P. DUFFY,2018,Q1,PRINTING AND REPRODUCTION,2093.97,2093.97
D000614,HON. SEAN P. DUFFY,2018,Q1,OTHER SERVICES,8867.14,8867.14
D000614,HON. SEAN P. DUFFY,2018,Q1,SUPPLIES AND MATERIALS,4669.8,4669.8
D000614,HON. SEAN P. DUFFY,2018,Q1,EQUIPMENT,1956,1956
D000614,HON. SEAN P. DUFFY,2018,Q1,OFFICIAL EXPENSES OF MEMBERS TOTALS:,262453.99,262453.99
D000614,HON. SEAN P. DUFFY,2018,Q1,OFFICE TOTALS:,262453.99,262453.99
D000615,HON. JEFF DUNCAN,2018,Q1,FRANKED MAIL,149.62,149.62
D000615,HON. JEFF DUNCAN,2018,Q1,PERSONNEL COMPENSATION,201643.74,201643.74
D000615,HON. JEFF DUNCAN,2018,Q1,TRAVEL,10288.63,10288.63
D000615,HON. JEFF DUNCAN,2018,Q1,RENT  COMMUNICATION  UTILITIES,9435.59,9435.59
D000615,HON. JEFF DUNCAN,2018,Q1,PRINTING AND REPRODUCTION,271.3,271.3
D000615,HON. JEFF DUNCAN,2018,Q1,OTHER SERVICES,4015,4015
D000615,HON. JEFF DUNCAN,2018,Q1,SUPPLIES AND MATERIALS,1743.83,1743.83
D000615,HON. JEFF DUNCAN,2018,Q1,EQUIPMENT,1214.25,1214.25
D000615,HON. JEFF DUNCAN,2018,Q1,OFFICIAL EXPENSES OF MEMBERS TOTALS:,228761.96,228761.96
D000615,HON. JEFF DUNCAN,2018,Q1,OFFICE TOTALS:,228761.96,228761.96
D000533,HON. JOHN J. DUNCAN  JR.,2018,Q1,FRANKED MAIL,406.87,406.87
D000533,HON. JOHN J. DUNCAN  JR.,2018,Q1,PERSONNEL COMPENSATION,204035.05,204035.05
D000533,HON. JOHN J. DUNCAN  JR.,2018,Q1,TRAVEL,7944.05,7944.05
D000533,HON. JOHN J. DUNCAN  JR.,2018,Q1,RENT  COMMUNICATION  UTILITIES,16688.01,16688.01
D000533,HON. JOHN J. DUNCAN  JR.,2018,Q1,PRINTING AND REPRODUCTION,493.1,493.1
D000533,HON. JOHN J. DUNCAN  JR.,2018,Q1,OTHER SERVICES,11591.31,11591.31
D000533,HON. JOHN J. DUNCAN  JR.,2018,Q1,SUPPLIES AND MATERIALS,2463.88,2463.88
D000533,HON. JOHN J. DUNCAN  JR.,2018,Q1,EQUIPMENT,631.5,631.5
D000533,HON. JOHN J. DUNCAN  JR.,2018,Q1,OFFICIAL EXPENSES OF MEMBERS TOTALS:,244253.77,244253.77
D000533,HON. JOHN J. DUNCAN  JR.,2018,Q1,OFFICE TOTALS:,244253.77,244253.77
D000628,HON. NEAL P. DUNN,2018,Q1,FRANKED MAIL,1923.16,1923.16
D000628,HON. NEAL P. DUNN,2018,Q1,PERSONNEL COMPENSATION,206109.98,206109.98
D000628,HON. NEAL P. DUNN,2018,Q1,TRAVEL,10264.45,10264.45
D000628,HON. NEAL P. DUNN,2018,Q1,RENT  COMMUNICATION  UTILITIES,10608.19,10608.19
D000628,HON. NEAL P. DUNN,2018,Q1,PRINTING AND REPRODUCTION,498.58,498.58
D000628,HON. NEAL P. DUNN,2018,Q1,OTHER SERVICES,5670,5670
D000628,HON. NEAL P. DUNN,2018,Q1,SUPPLIES AND MATERIALS,2036.49,2036.49
D000628,HON. NEAL P. DUNN,2018,Q1,EQUIPMENT,480.62,480.62
D000628,HON. NEAL P. DUNN,2018,Q1,OFFICIAL EXPENSES OF MEMBERS TOTALS:,237591.47,237591.47
D000628,HON. NEAL P. DUNN,2018,Q1,OFFICE TOTALS:,237591.47,237591.47
E000288,HON. KEITH ELLISON,2018,Q1,FRANKED MAIL,102.94,102.94
E000288,HON. KEITH ELLISON,2018,Q1,PERSONNEL COMPENSATION,265755.49,265755.49
E000288,HON. KEITH ELLISON,2018,Q1,TRAVEL,7524.36,7524.36
E000288,HON. KEITH ELLISON,2018,Q1,RENT  COMMUNICATION  UTILITIES,15449.35,15449.35
E000288,HON. KEITH ELLISON,2018,Q1,PRINTING AND REPRODUCTION,40,40
E000288,HON. KEITH ELLISON,2018,Q1,OTHER SERVICES,10724,10724
E000288,HON. KEITH ELLISON,2018,Q1,SUPPLIES AND MATERIALS,3282.73,3282.73
E000288,HON. KEITH ELLISON,2018,Q1,EQUIPMENT,583.41,583.41
E000288,HON. KEITH ELLISON,2018,Q1,OFFICIAL EXPENSES OF MEMBERS TOTALS:,303462.28,303462.28
E000288,HON. KEITH ELLISON,2018,Q1,OFFICE TOTALS:,303462.28,303462.28
