BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
D000355,HON. JOHN D. DINGELL,2011,2011Q4,FRANKED MAIL,"3,056.33","1,322.11"
D000355,HON. JOHN D. DINGELL,2011,2011Q4,PERSONNEL COMPENSATION,"1,176,287.67","329,363.33"
D000355,HON. JOHN D. DINGELL,2011,2011Q4,TRAVEL,"40,253.09","11,620.76"
D000355,HON. JOHN D. DINGELL,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","119,276.15","32,813.94"
D000355,HON. JOHN D. DINGELL,2011,2011Q4,PRINTING AND REPRODUCTION,"1,456.46",357.70
D000355,HON. JOHN D. DINGELL,2011,2011Q4,OTHER SERVICES,"28,737.60","7,144.10"
D000355,HON. JOHN D. DINGELL,2011,2011Q4,SUPPLIES AND MATERIALS,"11,396.53","3,878.19"
D000355,HON. JOHN D. DINGELL,2011,2011Q4,EQUIPMENT,"2,901.97",698.31
D000399,HON. LLOYD DOGGETT,2011,2011Q4,FRANKED MAIL,"60,235.19","26,001.10"
D000399,HON. LLOYD DOGGETT,2011,2011Q4,PERSONNEL COMPENSATION,"957,253.03","230,225.29"
D000399,HON. LLOYD DOGGETT,2011,2011Q4,TRAVEL,"14,054.32","4,908.68"
D000399,HON. LLOYD DOGGETT,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","93,807.39","22,023.47"
D000399,HON. LLOYD DOGGETT,2011,2011Q4,PRINTING AND REPRODUCTION,"36,077.81","11,352.58"
D000399,HON. LLOYD DOGGETT,2011,2011Q4,OTHER SERVICES,"60,739.16","15,572.06"
D000399,HON. LLOYD DOGGETT,2011,2011Q4,SUPPLIES AND MATERIALS,"43,563.74","11,249.29"
D000399,HON. LLOYD DOGGETT,2011,2011Q4,EQUIPMENT,"5,450.07","1,590.87"
D000613,HON. ROBERT J. DOLD,2011,2011Q4,FRANKED MAIL,"99,853.17","77,914.53"
D000613,HON. ROBERT J. DOLD,2011,2011Q4,PERSONNEL COMPENSATION,"764,273.53","239,249.98"
D000613,HON. ROBERT J. DOLD,2011,2011Q4,TRAVEL,"26,258.09","7,950.07"
D000613,HON. ROBERT J. DOLD,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","155,608.59","36,984.33"
D000613,HON. ROBERT J. DOLD,2011,2011Q4,PRINTING AND REPRODUCTION,"100,346.11","58,020.86"
D000613,HON. ROBERT J. DOLD,2011,2011Q4,OTHER SERVICES,"38,407.20","9,601.80"
D000613,HON. ROBERT J. DOLD,2011,2011Q4,SUPPLIES AND MATERIALS,"23,376.92","11,268.59"
D000613,HON. ROBERT J. DOLD,2011,2011Q4,EQUIPMENT,"19,403.00","6,362.85"
D000607,HON. JOE DONNELLY,2011,2011Q4,FRANKED MAIL,"47,407.62","10,848.22"
D000607,HON. JOE DONNELLY,2011,2011Q4,PERSONNEL COMPENSATION,"856,788.79","216,113.92"
D000607,HON. JOE DONNELLY,2011,2011Q4,TRAVEL,"62,300.04","19,415.95"
D000607,HON. JOE DONNELLY,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","60,298.73","17,802.80"
D000607,HON. JOE DONNELLY,2011,2011Q4,PRINTING AND REPRODUCTION,"55,199.75","23,485.69"
D000607,HON. JOE DONNELLY,2011,2011Q4,OTHER SERVICES,"29,639.86","9,600.04"
D000607,HON. JOE DONNELLY,2011,2011Q4,SUPPLIES AND MATERIALS,"26,767.97","15,421.78"
D000607,HON. JOE DONNELLY,2011,2011Q4,EQUIPMENT,"3,177.96","1,903.99"
D000482,HON. MICHAEL F. DOYLE,2011,2011Q4,FRANKED MAIL,"3,034.96","1,236.50"
D000482,HON. MICHAEL F. DOYLE,2011,2011Q4,PERSONNEL COMPENSATION,"986,985.73","256,920.95"
D000482,HON. MICHAEL F. DOYLE,2011,2011Q4,TRAVEL,"34,523.21","8,989.17"
D000482,HON. MICHAEL F. DOYLE,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","100,470.50","30,392.17"
D000482,HON. MICHAEL F. DOYLE,2011,2011Q4,PRINTING AND REPRODUCTION,912.34,250.50
D000482,HON. MICHAEL F. DOYLE,2011,2011Q4,OTHER SERVICES,"60,537.43","9,558.45"
D000482,HON. MICHAEL F. DOYLE,2011,2011Q4,SUPPLIES AND MATERIALS,"43,809.52","2,037.78"
D000482,HON. MICHAEL F. DOYLE,2011,2011Q4,EQUIPMENT,"10,589.85","2,365.71"
D000492,HON. DAVID DREIER,2011,2011Q4,FRANKED MAIL,"7,247.74","1,890.00"
D000492,HON. DAVID DREIER,2011,2011Q4,PERSONNEL COMPENSATION,"893,746.42","239,373.62"
D000492,HON. DAVID DREIER,2011,2011Q4,TRAVEL,"24,969.11","5,896.41"
D000492,HON. DAVID DREIER,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","114,288.83","27,956.99"
D000492,HON. DAVID DREIER,2011,2011Q4,PRINTING AND REPRODUCTION,"1,859.56",136.84
D000492,HON. DAVID DREIER,2011,2011Q4,OTHER SERVICES,"45,968.52","10,568.50"
D000492,HON. DAVID DREIER,2011,2011Q4,SUPPLIES AND MATERIALS,"21,961.67","6,208.18"
D000492,HON. DAVID DREIER,2011,2011Q4,EQUIPMENT,"6,672.75",0.00
D000614,HON. SEAN P. DUFFY,2011,2011Q4,FRANKED MAIL,"108,670.80","66,412.12"
D000614,HON. SEAN P. DUFFY,2011,2011Q4,PERSONNEL COMPENSATION,"780,341.86","213,038.96"
D000614,HON. SEAN P. DUFFY,2011,2011Q4,TRAVEL,"93,348.37","31,932.29"
D000614,HON. SEAN P. DUFFY,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","82,748.95","23,337.58"
D000614,HON. SEAN P. DUFFY,2011,2011Q4,PRINTING AND REPRODUCTION,"45,398.71","39,671.56"
D000614,HON. SEAN P. DUFFY,2011,2011Q4,OTHER SERVICES,"57,302.21","19,374.98"
D000614,HON. SEAN P. DUFFY,2011,2011Q4,SUPPLIES AND MATERIALS,"38,426.64","12,678.83"
D000614,HON. SEAN P. DUFFY,2011,2011Q4,EQUIPMENT,"27,959.51","8,701.41"
D000615,HON. JEFF DUNCAN,2011,2011Q4,FRANKED MAIL,"4,433.50","1,252.79"
D000615,HON. JEFF DUNCAN,2011,2011Q4,PERSONNEL COMPENSATION,"851,855.58","238,875.02"
D000615,HON. JEFF DUNCAN,2011,2011Q4,TRAVEL,"99,486.00","25,057.01"
D000615,HON. JEFF DUNCAN,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","89,360.15","26,401.09"
D000615,HON. JEFF DUNCAN,2011,2011Q4,PRINTING AND REPRODUCTION,"14,242.75","6,231.73"
D000615,HON. JEFF DUNCAN,2011,2011Q4,OTHER SERVICES,"51,784.00","13,258.50"
D000615,HON. JEFF DUNCAN,2011,2011Q4,SUPPLIES AND MATERIALS,"20,827.88","6,582.06"
D000615,HON. JEFF DUNCAN,2011,2011Q4,EQUIPMENT,"19,758.86","8,606.33"
D000533,"HON. JOHN J. DUNCAN, JR.",2011,2011Q4,FRANKED MAIL,"52,918.69","1,797.84"
D000533,"HON. JOHN J. DUNCAN, JR.",2011,2011Q4,PERSONNEL COMPENSATION,"954,867.82","239,849.97"
D000533,"HON. JOHN J. DUNCAN, JR.",2011,2011Q4,TRAVEL,"70,955.36","19,979.60"
D000533,"HON. JOHN J. DUNCAN, JR.",2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","81,826.89","20,557.90"
D000533,"HON. JOHN J. DUNCAN, JR.",2011,2011Q4,PRINTING AND REPRODUCTION,"51,093.45",340.64
D000533,"HON. JOHN J. DUNCAN, JR.",2011,2011Q4,OTHER SERVICES,"45,045.25","12,946.00"
D000533,"HON. JOHN J. DUNCAN, JR.",2011,2011Q4,SUPPLIES AND MATERIALS,"15,888.59","1,675.51"
D000533,"HON. JOHN J. DUNCAN, JR.",2011,2011Q4,EQUIPMENT,"3,645.00","2,092.50"
E000290,HON. DONNA F. EDWARDS,2011,2011Q4,FRANKED MAIL,"34,147.29","33,433.64"
E000290,HON. DONNA F. EDWARDS,2011,2011Q4,PERSONNEL COMPENSATION,"757,018.10","206,121.40"
E000290,HON. DONNA F. EDWARDS,2011,2011Q4,TRAVEL,"15,684.94","2,570.68"
E000290,HON. DONNA F. EDWARDS,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","156,853.61","40,461.83"
E000290,HON. DONNA F. EDWARDS,2011,2011Q4,PRINTING AND REPRODUCTION,"27,321.97",516.80
E000290,HON. DONNA F. EDWARDS,2011,2011Q4,OTHER SERVICES,"61,151.46","16,272.58"
E000290,HON. DONNA F. EDWARDS,2011,2011Q4,SUPPLIES AND MATERIALS,"49,404.21","11,269.48"
E000290,HON. DONNA F. EDWARDS,2011,2011Q4,EQUIPMENT,"5,431.20","1,357.80"
E000288,HON. KEITH ELLISON,2011,2011Q4,FRANKED MAIL,"1,471.77",416.73
E000288,HON. KEITH ELLISON,2011,2011Q4,PERSONNEL COMPENSATION,"1,015,935.82","281,003.00"
E000288,HON. KEITH ELLISON,2011,2011Q4,TRAVEL,"69,970.80","21,343.53"
E000288,HON. KEITH ELLISON,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","80,033.97","18,921.21"
E000288,HON. KEITH ELLISON,2011,2011Q4,PRINTING AND REPRODUCTION,"2,649.68",744.18
E000288,HON. KEITH ELLISON,2011,2011Q4,OTHER SERVICES,"70,965.35","33,869.35"
E000288,HON. KEITH ELLISON,2011,2011Q4,SUPPLIES AND MATERIALS,"21,360.66","3,837.28"
E000288,HON. KEITH ELLISON,2011,2011Q4,EQUIPMENT,"11,179.41","7,025.82"
E000291,HON. RENEE L. ELLMERS,2011,2011Q4,FRANKED MAIL,"52,883.20",-193.13
E000291,HON. RENEE L. ELLMERS,2011,2011Q4,PERSONNEL COMPENSATION,"841,597.80","270,995.01"
E000291,HON. RENEE L. ELLMERS,2011,2011Q4,TRAVEL,"27,428.01","7,796.63"
E000291,HON. RENEE L. ELLMERS,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","81,638.88","11,360.85"
E000291,HON. RENEE L. ELLMERS,2011,2011Q4,PRINTING AND REPRODUCTION,"59,985.84","25,224.00"
E000291,HON. RENEE L. ELLMERS,2011,2011Q4,OTHER SERVICES,"67,114.89","24,624.93"
E000291,HON. RENEE L. ELLMERS,2011,2011Q4,SUPPLIES AND MATERIALS,"38,045.57","8,786.91"
E000291,HON. RENEE L. ELLMERS,2011,2011Q4,EQUIPMENT,"9,283.05",826.68
E000172,HON. JO ANN EMERSON,2011,2011Q4,FRANKED MAIL,"9,111.22","2,595.16"
E000172,HON. JO ANN EMERSON,2011,2011Q4,PERSONNEL COMPENSATION,"1,111,995.60","271,777.43"
E000172,HON. JO ANN EMERSON,2011,2011Q4,TRAVEL,"48,850.22","7,950.02"
E000172,HON. JO ANN EMERSON,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","90,781.49","30,746.86"
E000172,HON. JO ANN EMERSON,2011,2011Q4,PRINTING AND REPRODUCTION,"1,070.34",126.87
E000172,HON. JO ANN EMERSON,2011,2011Q4,OTHER SERVICES,"47,570.32","11,442.73"
E000172,HON. JO ANN EMERSON,2011,2011Q4,SUPPLIES AND MATERIALS,"14,103.85","1,919.88"
E000172,HON. JO ANN EMERSON,2011,2011Q4,EQUIPMENT,"13,117.91",561.99
E000179,HON. ELIOT L. ENGEL,2011,2011Q4,FRANKED MAIL,"11,551.39","9,318.15"
E000179,HON. ELIOT L. ENGEL,2011,2011Q4,PERSONNEL COMPENSATION,"990,125.76","229,341.70"
E000179,HON. ELIOT L. ENGEL,2011,2011Q4,TRAVEL,"17,235.03","5,214.24"
E000179,HON. ELIOT L. ENGEL,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","147,878.18","40,132.94"
E000179,HON. ELIOT L. ENGEL,2011,2011Q4,PRINTING AND REPRODUCTION,"12,258.86","11,697.93"
E000179,HON. ELIOT L. ENGEL,2011,2011Q4,OTHER SERVICES,"42,360.00","16,490.00"
E000179,HON. ELIOT L. ENGEL,2011,2011Q4,SUPPLIES AND MATERIALS,"13,721.64","11,019.27"
E000179,HON. ELIOT L. ENGEL,2011,2011Q4,EQUIPMENT,"4,699.68","1,174.92"
E000215,HON. ANNA G. ESHOO,2011,2011Q4,FRANKED MAIL,"7,825.93","1,321.42"
E000215,HON. ANNA G. ESHOO,2011,2011Q4,PERSONNEL COMPENSATION,"1,189,330.69","310,397.26"
E000215,HON. ANNA G. ESHOO,2011,2011Q4,TRAVEL,"33,800.18","12,864.66"
E000215,HON. ANNA G. ESHOO,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","151,485.70","49,515.17"
E000215,HON. ANNA G. ESHOO,2011,2011Q4,PRINTING AND REPRODUCTION,"7,792.82",134.00
E000215,HON. ANNA G. ESHOO,2011,2011Q4,OTHER SERVICES,"67,691.34","27,117.93"
E000215,HON. ANNA G. ESHOO,2011,2011Q4,SUPPLIES AND MATERIALS,"9,974.19","2,321.65"
E000215,HON. ANNA G. ESHOO,2011,2011Q4,EQUIPMENT,"2,256.96",556.74
F000010,HON. ENI F. H. FALEOMAVAEGA,2011,2011Q4,FRANKED MAIL,"2,331.81",630.72
F000010,HON. ENI F. H. FALEOMAVAEGA,2011,2011Q4,PERSONNEL COMPENSATION,"1,139,559.58","278,237.81"
F000010,HON. ENI F. H. FALEOMAVAEGA,2011,2011Q4,TRAVEL,"69,326.63","16,576.13"
F000010,HON. ENI F. H. FALEOMAVAEGA,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","71,489.47","18,457.78"
F000010,HON. ENI F. H. FALEOMAVAEGA,2011,2011Q4,PRINTING AND REPRODUCTION,"1,574.90",443.20
F000010,HON. ENI F. H. FALEOMAVAEGA,2011,2011Q4,OTHER SERVICES,"29,760.00","7,440.00"
F000010,HON. ENI F. H. FALEOMAVAEGA,2011,2011Q4,SUPPLIES AND MATERIALS,"14,449.59","3,418.61"
F000010,HON. ENI F. H. FALEOMAVAEGA,2011,2011Q4,EQUIPMENT,994.35,240.00
F000460,HON. BLAKE FARENTHOLD,2011,2011Q4,FRANKED MAIL,"36,498.68","19,734.62"
F000460,HON. BLAKE FARENTHOLD,2011,2011Q4,PERSONNEL COMPENSATION,"742,786.05","189,818.66"
F000460,HON. BLAKE FARENTHOLD,2011,2011Q4,TRAVEL,"50,881.77","15,475.91"
F000460,HON. BLAKE FARENTHOLD,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","109,742.15","34,165.44"
F000460,HON. BLAKE FARENTHOLD,2011,2011Q4,PRINTING AND REPRODUCTION,"37,508.37","30,976.83"
F000460,HON. BLAKE FARENTHOLD,2011,2011Q4,OTHER SERVICES,"73,861.11","12,208.50"
F000460,HON. BLAKE FARENTHOLD,2011,2011Q4,SUPPLIES AND MATERIALS,"37,501.79","5,328.96"
F000460,HON. BLAKE FARENTHOLD,2011,2011Q4,EQUIPMENT,"18,032.85","5,968.36"
F000030,HON. SAM FARR,2011,2011Q4,FRANKED MAIL,"7,228.92","1,813.97"
F000030,HON. SAM FARR,2011,2011Q4,PERSONNEL COMPENSATION,"1,056,574.37","301,559.41"
F000030,HON. SAM FARR,2011,2011Q4,TRAVEL,"43,126.51","17,117.19"
F000030,HON. SAM FARR,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","98,894.05","28,885.76"
F000030,HON. SAM FARR,2011,2011Q4,PRINTING AND REPRODUCTION,198.74,43.10
F000030,HON. SAM FARR,2011,2011Q4,OTHER SERVICES,"52,542.28","14,058.07"
F000030,HON. SAM FARR,2011,2011Q4,SUPPLIES AND MATERIALS,"17,298.46","6,965.35"
F000030,HON. SAM FARR,2011,2011Q4,EQUIPMENT,"8,466.83","2,155.54"
F000043,HON. CHAKA FATTAH,2011,2011Q4,FRANKED MAIL,"1,496.91",385.71
F000043,HON. CHAKA FATTAH,2011,2011Q4,PERSONNEL COMPENSATION,"1,088,999.24","293,378.05"
F000043,HON. CHAKA FATTAH,2011,2011Q4,TRAVEL,"19,780.19","5,364.31"
F000043,HON. CHAKA FATTAH,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","118,094.03","30,147.35"
F000043,HON. CHAKA FATTAH,2011,2011Q4,PRINTING AND REPRODUCTION,"2,158.35",376.60
F000043,HON. CHAKA FATTAH,2011,2011Q4,OTHER SERVICES,"58,216.04","19,602.76"
F000043,HON. CHAKA FATTAH,2011,2011Q4,SUPPLIES AND MATERIALS,"40,650.37","28,825.83"
F000043,HON. CHAKA FATTAH,2011,2011Q4,EQUIPMENT,"5,867.29",688.24
F000116,HON. BOB FILNER,2011,2011Q4,FRANKED MAIL,"4,971.88","1,293.64"
F000116,HON. BOB FILNER,2011,2011Q4,PERSONNEL COMPENSATION,"1,108,704.28","353,117.34"
F000116,HON. BOB FILNER,2011,2011Q4,TRAVEL,"77,905.04","30,173.71"
F000116,HON. BOB FILNER,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","104,325.38","26,705.03"
F000116,HON. BOB FILNER,2011,2011Q4,PRINTING AND REPRODUCTION,"4,865.57","1,092.68"
F000116,HON. BOB FILNER,2011,2011Q4,OTHER SERVICES,"47,281.90","11,756.05"
F000116,HON. BOB FILNER,2011,2011Q4,SUPPLIES AND MATERIALS,"31,101.10","8,221.14"
F000116,HON. BOB FILNER,2011,2011Q4,EQUIPMENT,"4,524.33","1,258.26"
F000458,HON. STEPHEN LEE FINCHER,2011,2011Q4,FRANKED MAIL,"34,345.46","8,668.52"
F000458,HON. STEPHEN LEE FINCHER,2011,2011Q4,PERSONNEL COMPENSATION,"762,325.02","221,251.22"
F000458,HON. STEPHEN LEE FINCHER,2011,2011Q4,TRAVEL,"73,850.88","19,614.63"
F000458,HON. STEPHEN LEE FINCHER,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","89,739.20","31,107.44"
F000458,HON. STEPHEN LEE FINCHER,2011,2011Q4,PRINTING AND REPRODUCTION,"26,613.92","1,013.05"
F000458,HON. STEPHEN LEE FINCHER,2011,2011Q4,OTHER SERVICES,"57,579.88","14,504.76"
F000458,HON. STEPHEN LEE FINCHER,2011,2011Q4,SUPPLIES AND MATERIALS,"29,113.65","2,677.55"
F000458,HON. STEPHEN LEE FINCHER,2011,2011Q4,EQUIPMENT,"21,779.96","8,172.50"
F000451,HON. MICHAEL G. FITZPATRICK,2011,2011Q4,FRANKED MAIL,"60,633.79","7,930.72"
F000451,HON. MICHAEL G. FITZPATRICK,2011,2011Q4,PERSONNEL COMPENSATION,"668,156.94","179,858.25"
F000451,HON. MICHAEL G. FITZPATRICK,2011,2011Q4,TRAVEL,"16,131.31","2,871.02"
F000451,HON. MICHAEL G. FITZPATRICK,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","106,168.83","31,438.26"
F000451,HON. MICHAEL G. FITZPATRICK,2011,2011Q4,PRINTING AND REPRODUCTION,"65,562.63","10,654.24"
F000451,HON. MICHAEL G. FITZPATRICK,2011,2011Q4,OTHER SERVICES,"42,948.74","7,280.00"
F000451,HON. MICHAEL G. FITZPATRICK,2011,2011Q4,SUPPLIES AND MATERIALS,"40,024.63","12,293.42"
F000451,HON. MICHAEL G. FITZPATRICK,2011,2011Q4,EQUIPMENT,"8,242.47","2,396.85"
F000444,HON. JEFF FLAKE,2011,2011Q4,FRANKED MAIL,"5,205.23","2,636.26"
F000444,HON. JEFF FLAKE,2011,2011Q4,PERSONNEL COMPENSATION,"977,467.07","281,629.18"
F000444,HON. JEFF FLAKE,2011,2011Q4,TRAVEL,"69,904.72","14,870.86"
F000444,HON. JEFF FLAKE,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","77,262.55","18,560.91"
F000444,HON. JEFF FLAKE,2011,2011Q4,PRINTING AND REPRODUCTION,"2,590.58",161.00
F000444,HON. JEFF FLAKE,2011,2011Q4,OTHER SERVICES,"68,415.67","23,136.19"
F000444,HON. JEFF FLAKE,2011,2011Q4,SUPPLIES AND MATERIALS,"18,843.79","3,055.07"
F000444,HON. JEFF FLAKE,2011,2011Q4,EQUIPMENT,"10,152.54","3,749.75"
F000459,HON. CHARLES J. CHUCK FLEISCHMANN,2011,2011Q4,FRANKED MAIL,"34,836.53","16,007.88"
F000459,HON. CHARLES J. CHUCK FLEISCHMANN,2011,2011Q4,PERSONNEL COMPENSATION,"847,576.53","228,621.99"
F000459,HON. CHARLES J. CHUCK FLEISCHMANN,2011,2011Q4,TRAVEL,"61,164.05","16,273.16"
F000459,HON. CHARLES J. CHUCK FLEISCHMANN,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","142,904.12","44,096.47"
F000459,HON. CHARLES J. CHUCK FLEISCHMANN,2011,2011Q4,PRINTING AND REPRODUCTION,"34,487.09","13,262.62"
F000459,HON. CHARLES J. CHUCK FLEISCHMANN,2011,2011Q4,OTHER SERVICES,"55,754.38","14,098.91"
F000459,HON. CHARLES J. CHUCK FLEISCHMANN,2011,2011Q4,SUPPLIES AND MATERIALS,"53,658.51","29,185.40"
F000459,HON. CHARLES J. CHUCK FLEISCHMANN,2011,2011Q4,EQUIPMENT,"11,567.25","2,203.90"
F000456,HON. JOHN FLEMING,2011,2011Q4,FRANKED MAIL,"35,696.91","11,917.92"
F000456,HON. JOHN FLEMING,2011,2011Q4,PERSONNEL COMPENSATION,"810,598.00","218,399.30"
F000456,HON. JOHN FLEMING,2011,2011Q4,TRAVEL,"45,617.71","15,439.52"
F000456,HON. JOHN FLEMING,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","109,858.73","29,897.06"
F000456,HON. JOHN FLEMING,2011,2011Q4,PRINTING AND REPRODUCTION,"16,660.60",553.19
F000456,HON. JOHN FLEMING,2011,2011Q4,OTHER SERVICES,"54,962.20","13,218.05"
F000456,HON. JOHN FLEMING,2011,2011Q4,SUPPLIES AND MATERIALS,"24,983.35","8,247.09"
F000456,HON. JOHN FLEMING,2011,2011Q4,EQUIPMENT,"10,596.10","6,004.06"
F000461,HON. BILL FLORES,2011,2011Q4,FRANKED MAIL,"5,423.53","2,602.58"
F000461,HON. BILL FLORES,2011,2011Q4,PERSONNEL COMPENSATION,"775,581.70","208,473.65"
F000461,HON. BILL FLORES,2011,2011Q4,TRAVEL,"83,406.13","12,028.21"
F000461,HON. BILL FLORES,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","130,404.09","44,650.76"
F000461,HON. BILL FLORES,2011,2011Q4,PRINTING AND REPRODUCTION,"6,371.30","1,460.70"
F000461,HON. BILL FLORES,2011,2011Q4,OTHER SERVICES,"49,862.13","10,765.77"
F000461,HON. BILL FLORES,2011,2011Q4,SUPPLIES AND MATERIALS,"23,689.57","4,038.39"
F000461,HON. BILL FLORES,2011,2011Q4,EQUIPMENT,"34,911.19","10,443.25"
F000445,HON. J. RANDY FORBES,2011,2011Q4,FRANKED MAIL,"7,948.07","1,678.26"
F000445,HON. J. RANDY FORBES,2011,2011Q4,PERSONNEL COMPENSATION,"959,324.29","236,112.29"
F000445,HON. J. RANDY FORBES,2011,2011Q4,TRAVEL,"23,012.34","6,315.14"
F000445,HON. J. RANDY FORBES,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","85,092.38","22,081.67"
F000445,HON. J. RANDY FORBES,2011,2011Q4,PRINTING AND REPRODUCTION,"9,900.45",51.90
F000445,HON. J. RANDY FORBES,2011,2011Q4,OTHER SERVICES,"44,824.50","10,046.00"
F000445,HON. J. RANDY FORBES,2011,2011Q4,SUPPLIES AND MATERIALS,"24,795.75","7,483.30"
F000445,HON. J. RANDY FORBES,2011,2011Q4,EQUIPMENT,"9,183.41",698.85
F000449,HON. JEFF FORTENBERRY,2011,2011Q4,FRANKED MAIL,"59,508.55","9,267.16"
F000449,HON. JEFF FORTENBERRY,2011,2011Q4,PERSONNEL COMPENSATION,"969,609.61","246,329.88"
F000449,HON. JEFF FORTENBERRY,2011,2011Q4,TRAVEL,"57,590.18","11,728.70"
F000449,HON. JEFF FORTENBERRY,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","108,026.70","28,268.50"
F000449,HON. JEFF FORTENBERRY,2011,2011Q4,PRINTING AND REPRODUCTION,"17,339.67","1,652.65"
F000449,HON. JEFF FORTENBERRY,2011,2011Q4,OTHER SERVICES,"59,884.00","9,814.78"
F000449,HON. JEFF FORTENBERRY,2011,2011Q4,SUPPLIES AND MATERIALS,"17,180.82","2,169.99"
F000449,HON. JEFF FORTENBERRY,2011,2011Q4,EQUIPMENT,"9,300.57","3,860.97"
F000450,HON. VIRGINIA FOXX,2011,2011Q4,FRANKED MAIL,"14,534.39","11,920.00"
F000450,HON. VIRGINIA FOXX,2011,2011Q4,PERSONNEL COMPENSATION,"767,534.05","198,713.35"
F000450,HON. VIRGINIA FOXX,2011,2011Q4,TRAVEL,"83,908.08","20,064.03"
F000450,HON. VIRGINIA FOXX,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","78,083.74","16,567.28"
F000450,HON. VIRGINIA FOXX,2011,2011Q4,PRINTING AND REPRODUCTION,"15,932.94","10,360.38"
F000450,HON. VIRGINIA FOXX,2011,2011Q4,OTHER SERVICES,"48,175.62","12,067.50"
F000450,HON. VIRGINIA FOXX,2011,2011Q4,SUPPLIES AND MATERIALS,"12,810.57","3,552.79"
F000450,HON. VIRGINIA FOXX,2011,2011Q4,EQUIPMENT,"13,224.01","5,925.37"
F000339,HON. BARNEY FRANK,2011,2011Q4,FRANKED MAIL,"3,459.46","1,403.25"
F000339,HON. BARNEY FRANK,2011,2011Q4,PERSONNEL COMPENSATION,"1,233,949.19","354,156.78"
F000339,HON. BARNEY FRANK,2011,2011Q4,TRAVEL,"16,175.61","3,780.48"
F000339,HON. BARNEY FRANK,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","85,130.08","22,030.89"
F000339,HON. BARNEY FRANK,2011,2011Q4,PRINTING AND REPRODUCTION,"1,691.05",396.00
F000339,HON. BARNEY FRANK,2011,2011Q4,OTHER SERVICES,"42,200.35","10,494.13"
F000339,HON. BARNEY FRANK,2011,2011Q4,SUPPLIES AND MATERIALS,"30,457.38","4,855.25"
F000339,HON. BARNEY FRANK,2011,2011Q4,EQUIPMENT,"10,618.28","1,263.94"
F000448,HON. TRENT FRANKS,2011,2011Q4,FRANKED MAIL,"2,173.30",452.54
F000448,HON. TRENT FRANKS,2011,2011Q4,PERSONNEL COMPENSATION,"1,184,311.85","329,661.72"
F000448,HON. TRENT FRANKS,2011,2011Q4,TRAVEL,"67,466.84","6,971.58"
F000448,HON. TRENT FRANKS,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","114,566.74","30,247.27"
F000448,HON. TRENT FRANKS,2011,2011Q4,PRINTING AND REPRODUCTION,"1,434.71",550.10
F000448,HON. TRENT FRANKS,2011,2011Q4,OTHER SERVICES,"61,639.37","19,338.44"
F000448,HON. TRENT FRANKS,2011,2011Q4,SUPPLIES AND MATERIALS,"24,183.93","4,132.87"
F000448,HON. TRENT FRANKS,2011,2011Q4,EQUIPMENT,"21,241.51","1,976.74"
F000372,HON. RODNEY P. FRELINGHUYSEN,2011,2011Q4,FRANKED MAIL,"43,465.40","38,172.24"
F000372,HON. RODNEY P. FRELINGHUYSEN,2011,2011Q4,PERSONNEL COMPENSATION,"640,796.59","197,410.35"
F000372,HON. RODNEY P. FRELINGHUYSEN,2011,2011Q4,TRAVEL,"26,061.94","7,469.01"
F000372,HON. RODNEY P. FRELINGHUYSEN,2011,2011Q4,"RENT, COMMUNICATION, UTILITIES","53,844.49","13,477.11"
F000372,HON. RODNEY P. FRELINGHUYSEN,2011,2011Q4,PRINTING AND REPRODUCTION,"32,762.77","29,431.02"
