BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
D000610,HON. THEODORE E. DEUTCH,2015,2015Q4,PERSONNEL COMPENSATION,"1,042,683.47","272,755.20"
D000610,HON. THEODORE E. DEUTCH,2015,2015Q4,TRAVEL,"21,017.82","6,203.00"
D000610,HON. THEODORE E. DEUTCH,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","62,505.34","16,008.30"
D000610,HON. THEODORE E. DEUTCH,2015,2015Q4,PRINTING AND REPRODUCTION,"5,474.05","1,144.03"
D000610,HON. THEODORE E. DEUTCH,2015,2015Q4,OTHER SERVICES,"27,425.77","6,640.74"
D000610,HON. THEODORE E. DEUTCH,2015,2015Q4,SUPPLIES AND MATERIALS,"25,171.69","4,851.19"
D000610,HON. THEODORE E. DEUTCH,2015,2015Q4,EQUIPMENT,"9,970.48","1,404.38"
D000600,HON. MARIO DIAZ-BALART,2015,2015Q4,FRANKED MAIL,"24,111.86","20,448.67"
D000600,HON. MARIO DIAZ-BALART,2015,2015Q4,PERSONNEL COMPENSATION,"820,927.66","210,749.97"
D000600,HON. MARIO DIAZ-BALART,2015,2015Q4,TRAVEL,"75,227.73","18,566.09"
D000600,HON. MARIO DIAZ-BALART,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","134,552.25","35,810.99"
D000600,HON. MARIO DIAZ-BALART,2015,2015Q4,PRINTING AND REPRODUCTION,"17,246.33","16,874.86"
D000600,HON. MARIO DIAZ-BALART,2015,2015Q4,OTHER SERVICES,"44,795.77","11,731.91"
D000600,HON. MARIO DIAZ-BALART,2015,2015Q4,SUPPLIES AND MATERIALS,"19,800.13","13,710.35"
D000600,HON. MARIO DIAZ-BALART,2015,2015Q4,EQUIPMENT,"3,023.28",755.82
D000624,HON. DEBBIE DINGELL,2015,2015Q4,FRANKED MAIL,"9,415.19",620.79
D000624,HON. DEBBIE DINGELL,2015,2015Q4,PERSONNEL COMPENSATION,"914,698.33","267,044.88"
D000624,HON. DEBBIE DINGELL,2015,2015Q4,TRAVEL,"33,329.64","10,380.94"
D000624,HON. DEBBIE DINGELL,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","124,864.42","34,457.72"
D000624,HON. DEBBIE DINGELL,2015,2015Q4,PRINTING AND REPRODUCTION,"37,303.52","33,646.55"
D000624,HON. DEBBIE DINGELL,2015,2015Q4,OTHER SERVICES,"27,088.64","7,807.84"
D000624,HON. DEBBIE DINGELL,2015,2015Q4,SUPPLIES AND MATERIALS,"17,129.84","3,042.36"
D000624,HON. DEBBIE DINGELL,2015,2015Q4,EQUIPMENT,"3,729.47",737.67
D000399,HON. LLOYD DOGGETT,2015,2015Q4,FRANKED MAIL,"23,205.90","6,926.25"
D000399,HON. LLOYD DOGGETT,2015,2015Q4,PERSONNEL COMPENSATION,"820,471.09","197,018.00"
D000399,HON. LLOYD DOGGETT,2015,2015Q4,TRAVEL,"25,481.95","7,931.97"
D000399,HON. LLOYD DOGGETT,2015,2015Q4,TRANSPORTATION OF THINGS,5.22,0.00
D000399,HON. LLOYD DOGGETT,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","130,949.42","34,653.88"
D000399,HON. LLOYD DOGGETT,2015,2015Q4,PRINTING AND REPRODUCTION,"15,582.91","5,406.96"
D000399,HON. LLOYD DOGGETT,2015,2015Q4,OTHER SERVICES,"63,583.98","18,995.05"
D000399,HON. LLOYD DOGGETT,2015,2015Q4,SUPPLIES AND MATERIALS,"12,862.58","5,033.08"
D000399,HON. LLOYD DOGGETT,2015,2015Q4,EQUIPMENT,"5,255.38","1,406.69"
D000613,HON. ROBERT J. DOLD,2015,2015Q4,FRANKED MAIL,"29,745.86","20,897.25"
D000613,HON. ROBERT J. DOLD,2015,2015Q4,PERSONNEL COMPENSATION,"889,450.15","248,250.03"
D000613,HON. ROBERT J. DOLD,2015,2015Q4,TRAVEL,"37,901.41","10,877.06"
D000613,HON. ROBERT J. DOLD,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","102,341.08","24,954.59"
D000613,HON. ROBERT J. DOLD,2015,2015Q4,PRINTING AND REPRODUCTION,"50,991.61","41,278.83"
D000613,HON. ROBERT J. DOLD,2015,2015Q4,OTHER SERVICES,"44,137.50","9,900.00"
D000613,HON. ROBERT J. DOLD,2015,2015Q4,SUPPLIES AND MATERIALS,"18,507.01","3,542.26"
D000613,HON. ROBERT J. DOLD,2015,2015Q4,EQUIPMENT,"1,565.28",391.32
D000625,"HON. DANIEL M. DONOVAN, JR.",2015,2015Q4,FRANKED MAIL,"1,660.08","1,727.76"
D000625,"HON. DANIEL M. DONOVAN, JR.",2015,2015Q4,PERSONNEL COMPENSATION,"549,340.71","310,427.76"
D000625,"HON. DANIEL M. DONOVAN, JR.",2015,2015Q4,TRAVEL,"28,987.73","16,522.22"
D000625,"HON. DANIEL M. DONOVAN, JR.",2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","70,238.13","32,247.31"
D000625,"HON. DANIEL M. DONOVAN, JR.",2015,2015Q4,PRINTING AND REPRODUCTION,"9,268.28","5,896.72"
D000625,"HON. DANIEL M. DONOVAN, JR.",2015,2015Q4,OTHER SERVICES,"27,022.09","11,031.39"
D000625,"HON. DANIEL M. DONOVAN, JR.",2015,2015Q4,SUPPLIES AND MATERIALS,"24,758.93","19,842.67"
D000625,"HON. DANIEL M. DONOVAN, JR.",2015,2015Q4,EQUIPMENT,"5,541.20","2,555.45"
D000482,HON. MICHAEL F. DOYLE,2015,2015Q4,FRANKED MAIL,"2,269.39",361.35
D000482,HON. MICHAEL F. DOYLE,2015,2015Q4,PERSONNEL COMPENSATION,"929,283.62","246,620.43"
D000482,HON. MICHAEL F. DOYLE,2015,2015Q4,TRAVEL,"27,809.37","5,826.25"
D000482,HON. MICHAEL F. DOYLE,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","94,921.19","23,065.99"
D000482,HON. MICHAEL F. DOYLE,2015,2015Q4,PRINTING AND REPRODUCTION,359.20,106.00
D000482,HON. MICHAEL F. DOYLE,2015,2015Q4,OTHER SERVICES,"50,232.00","21,207.00"
D000482,HON. MICHAEL F. DOYLE,2015,2015Q4,SUPPLIES AND MATERIALS,"27,995.82","2,068.62"
D000482,HON. MICHAEL F. DOYLE,2015,2015Q4,EQUIPMENT,"6,974.34","1,643.91"
D000622,HON. TAMMY DUCKWORTH,2015,2015Q4,FRANKED MAIL,"2,931.97","1,352.94"
D000622,HON. TAMMY DUCKWORTH,2015,2015Q4,PERSONNEL COMPENSATION,"810,211.83","246,075.73"
D000622,HON. TAMMY DUCKWORTH,2015,2015Q4,TRAVEL,"34,166.69","13,102.49"
D000622,HON. TAMMY DUCKWORTH,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","89,008.39","23,274.75"
D000622,HON. TAMMY DUCKWORTH,2015,2015Q4,PRINTING AND REPRODUCTION,"24,731.70","10,548.71"
D000622,HON. TAMMY DUCKWORTH,2015,2015Q4,OTHER SERVICES,"31,809.00","11,585.00"
D000622,HON. TAMMY DUCKWORTH,2015,2015Q4,SUPPLIES AND MATERIALS,"8,544.48","4,938.06"
D000622,HON. TAMMY DUCKWORTH,2015,2015Q4,EQUIPMENT,"4,883.96","2,104.49"
D000614,HON. SEAN P. DUFFY,2015,2015Q4,FRANKED MAIL,"8,244.06","3,007.71"
D000614,HON. SEAN P. DUFFY,2015,2015Q4,PERSONNEL COMPENSATION,"797,887.95","225,887.94"
D000614,HON. SEAN P. DUFFY,2015,2015Q4,TRAVEL,"80,033.86","27,308.81"
D000614,HON. SEAN P. DUFFY,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","88,369.17","26,935.90"
D000614,HON. SEAN P. DUFFY,2015,2015Q4,PRINTING AND REPRODUCTION,"8,248.64","1,611.13"
D000614,HON. SEAN P. DUFFY,2015,2015Q4,OTHER SERVICES,"53,451.99","9,276.79"
D000614,HON. SEAN P. DUFFY,2015,2015Q4,SUPPLIES AND MATERIALS,"17,713.84","9,718.07"
D000614,HON. SEAN P. DUFFY,2015,2015Q4,EQUIPMENT,"15,857.80","1,176.00"
D000615,HON. JEFF DUNCAN,2015,2015Q4,FRANKED MAIL,"5,431.09","1,586.27"
D000615,HON. JEFF DUNCAN,2015,2015Q4,PERSONNEL COMPENSATION,"904,585.14","264,389.90"
D000615,HON. JEFF DUNCAN,2015,2015Q4,TRAVEL,"98,733.11","27,584.83"
D000615,HON. JEFF DUNCAN,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","64,091.28","17,709.63"
D000615,HON. JEFF DUNCAN,2015,2015Q4,PRINTING AND REPRODUCTION,"3,633.90","3,008.19"
D000615,HON. JEFF DUNCAN,2015,2015Q4,OTHER SERVICES,"42,490.00","10,630.00"
D000615,HON. JEFF DUNCAN,2015,2015Q4,SUPPLIES AND MATERIALS,"6,145.95","2,956.02"
D000615,HON. JEFF DUNCAN,2015,2015Q4,EQUIPMENT,"1,695.00",225.00
D000533,"HON. JOHN J. DUNCAN, JR.",2015,2015Q4,FRANKED MAIL,"70,858.26",823.93
D000533,"HON. JOHN J. DUNCAN, JR.",2015,2015Q4,PERSONNEL COMPENSATION,"889,445.00","227,000.01"
D000533,"HON. JOHN J. DUNCAN, JR.",2015,2015Q4,TRAVEL,"62,827.21","15,723.38"
D000533,"HON. JOHN J. DUNCAN, JR.",2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","80,510.83","20,438.95"
D000533,"HON. JOHN J. DUNCAN, JR.",2015,2015Q4,PRINTING AND REPRODUCTION,"27,249.14",263.36
D000533,"HON. JOHN J. DUNCAN, JR.",2015,2015Q4,OTHER SERVICES,"44,536.42","11,149.71"
D000533,"HON. JOHN J. DUNCAN, JR.",2015,2015Q4,SUPPLIES AND MATERIALS,"11,028.27","1,061.63"
D000533,"HON. JOHN J. DUNCAN, JR.",2015,2015Q4,EQUIPMENT,"3,818.86","1,171.38"
E000290,HON. DONNA F. EDWARDS,2015,2015Q4,FRANKED MAIL,"22,167.98","21,701.36"
E000290,HON. DONNA F. EDWARDS,2015,2015Q4,PERSONNEL COMPENSATION,"843,441.71","210,189.38"
E000290,HON. DONNA F. EDWARDS,2015,2015Q4,TRAVEL,"10,141.65","2,738.23"
E000290,HON. DONNA F. EDWARDS,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","137,612.94","33,938.75"
E000290,HON. DONNA F. EDWARDS,2015,2015Q4,PRINTING AND REPRODUCTION,"44,363.10","43,037.45"
E000290,HON. DONNA F. EDWARDS,2015,2015Q4,OTHER SERVICES,"27,183.39","7,161.81"
E000290,HON. DONNA F. EDWARDS,2015,2015Q4,SUPPLIES AND MATERIALS,"23,304.29","5,964.08"
E000290,HON. DONNA F. EDWARDS,2015,2015Q4,EQUIPMENT,"6,150.36","1,537.59"
E000288,HON. KEITH ELLISON,2015,2015Q4,FRANKED MAIL,"1,530.22",312.44
E000288,HON. KEITH ELLISON,2015,2015Q4,PERSONNEL COMPENSATION,"1,028,484.61","282,121.75"
E000288,HON. KEITH ELLISON,2015,2015Q4,TRAVEL,"40,998.09","13,410.94"
E000288,HON. KEITH ELLISON,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","68,365.46","18,116.64"
E000288,HON. KEITH ELLISON,2015,2015Q4,PRINTING AND REPRODUCTION,"1,438.69",413.38
E000288,HON. KEITH ELLISON,2015,2015Q4,OTHER SERVICES,"46,420.04","10,587.33"
E000288,HON. KEITH ELLISON,2015,2015Q4,SUPPLIES AND MATERIALS,"10,222.28","1,590.92"
E000288,HON. KEITH ELLISON,2015,2015Q4,EQUIPMENT,"2,208.72",552.18
E000291,HON. RENEE L. ELLMERS,2015,2015Q4,FRANKED MAIL,"58,474.54","44,335.79"
E000291,HON. RENEE L. ELLMERS,2015,2015Q4,PERSONNEL COMPENSATION,"820,588.18","220,594.40"
E000291,HON. RENEE L. ELLMERS,2015,2015Q4,TRAVEL,"51,073.85","11,038.00"
E000291,HON. RENEE L. ELLMERS,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","62,637.71","14,975.38"
E000291,HON. RENEE L. ELLMERS,2015,2015Q4,PRINTING AND REPRODUCTION,"46,201.39","45,424.50"
E000291,HON. RENEE L. ELLMERS,2015,2015Q4,OTHER SERVICES,"24,331.36","5,796.45"
E000291,HON. RENEE L. ELLMERS,2015,2015Q4,SUPPLIES AND MATERIALS,"25,216.32","2,400.14"
E000291,HON. RENEE L. ELLMERS,2015,2015Q4,EQUIPMENT,"2,779.68",667.50
E000294,HON. TOM EMMER,2015,2015Q4,FRANKED MAIL,"7,468.34","3,995.61"
E000294,HON. TOM EMMER,2015,2015Q4,PERSONNEL COMPENSATION,"902,745.16","238,340.06"
E000294,HON. TOM EMMER,2015,2015Q4,TRAVEL,"67,847.95","24,359.28"
E000294,HON. TOM EMMER,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","95,975.52","23,901.48"
E000294,HON. TOM EMMER,2015,2015Q4,PRINTING AND REPRODUCTION,"8,866.94","2,722.45"
E000294,HON. TOM EMMER,2015,2015Q4,OTHER SERVICES,"56,953.83","16,060.50"
E000294,HON. TOM EMMER,2015,2015Q4,SUPPLIES AND MATERIALS,"41,048.13","11,559.08"
E000294,HON. TOM EMMER,2015,2015Q4,EQUIPMENT,"8,228.37","4,642.93"
E000179,HON. ELIOT L. ENGEL,2015,2015Q4,FRANKED MAIL,"12,454.89","9,103.14"
E000179,HON. ELIOT L. ENGEL,2015,2015Q4,PERSONNEL COMPENSATION,"789,878.53","189,524.96"
E000179,HON. ELIOT L. ENGEL,2015,2015Q4,TRAVEL,"23,367.43","13,332.77"
E000179,HON. ELIOT L. ENGEL,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","137,560.27","44,783.60"
E000179,HON. ELIOT L. ENGEL,2015,2015Q4,PRINTING AND REPRODUCTION,"8,286.51","7,702.25"
E000179,HON. ELIOT L. ENGEL,2015,2015Q4,OTHER SERVICES,"31,847.99","9,257.99"
E000179,HON. ELIOT L. ENGEL,2015,2015Q4,SUPPLIES AND MATERIALS,"34,592.83","28,897.98"
E000179,HON. ELIOT L. ENGEL,2015,2015Q4,EQUIPMENT,"2,262.58",520.63
E000215,HON. ANNA G. ESHOO,2015,2015Q4,FRANKED MAIL,"3,209.86",740.54
E000215,HON. ANNA G. ESHOO,2015,2015Q4,PERSONNEL COMPENSATION,"988,066.79","248,374.97"
E000215,HON. ANNA G. ESHOO,2015,2015Q4,TRAVEL,"29,862.81","10,667.50"
E000215,HON. ANNA G. ESHOO,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","169,216.03","47,282.81"
E000215,HON. ANNA G. ESHOO,2015,2015Q4,PRINTING AND REPRODUCTION,"3,473.29","1,035.15"
E000215,HON. ANNA G. ESHOO,2015,2015Q4,OTHER SERVICES,"27,575.86","7,713.08"
E000215,HON. ANNA G. ESHOO,2015,2015Q4,SUPPLIES AND MATERIALS,"12,205.80","6,464.21"
E000215,HON. ANNA G. ESHOO,2015,2015Q4,EQUIPMENT,"2,410.19",892.55
E000293,HON. ELIZABETH H. ESTY,2015,2015Q4,FRANKED MAIL,"9,488.59","3,782.32"
E000293,HON. ELIZABETH H. ESTY,2015,2015Q4,PERSONNEL COMPENSATION,"915,338.12","259,223.32"
E000293,HON. ELIZABETH H. ESTY,2015,2015Q4,TRAVEL,"45,972.65","15,897.52"
E000293,HON. ELIZABETH H. ESTY,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","70,417.85","15,903.37"
E000293,HON. ELIZABETH H. ESTY,2015,2015Q4,PRINTING AND REPRODUCTION,"7,108.86","4,024.45"
E000293,HON. ELIZABETH H. ESTY,2015,2015Q4,OTHER SERVICES,"43,360.89","14,459.99"
E000293,HON. ELIZABETH H. ESTY,2015,2015Q4,SUPPLIES AND MATERIALS,"33,961.35","29,048.53"
E000293,HON. ELIZABETH H. ESTY,2015,2015Q4,EQUIPMENT,"10,715.68","3,787.01"
F000460,HON. BLAKE FARENTHOLD,2015,2015Q4,FRANKED MAIL,"45,852.60","36,072.75"
F000460,HON. BLAKE FARENTHOLD,2015,2015Q4,PERSONNEL COMPENSATION,"790,259.94","231,733.33"
F000460,HON. BLAKE FARENTHOLD,2015,2015Q4,TRAVEL,"83,731.08","21,977.67"
F000460,HON. BLAKE FARENTHOLD,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","95,400.43","26,737.34"
F000460,HON. BLAKE FARENTHOLD,2015,2015Q4,PRINTING AND REPRODUCTION,"55,142.51","52,439.44"
F000460,HON. BLAKE FARENTHOLD,2015,2015Q4,OTHER SERVICES,"46,591.38","13,495.00"
F000460,HON. BLAKE FARENTHOLD,2015,2015Q4,SUPPLIES AND MATERIALS,"12,409.99","4,632.80"
F000460,HON. BLAKE FARENTHOLD,2015,2015Q4,EQUIPMENT,"4,662.00","1,638.00"
F000030,HON. SAM FARR,2015,2015Q4,FRANKED MAIL,"10,289.06","3,819.31"
F000030,HON. SAM FARR,2015,2015Q4,PERSONNEL COMPENSATION,"1,040,150.33","284,078.21"
F000030,HON. SAM FARR,2015,2015Q4,TRAVEL,"35,002.53","13,179.42"
F000030,HON. SAM FARR,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","82,830.25","20,006.13"
F000030,HON. SAM FARR,2015,2015Q4,PRINTING AND REPRODUCTION,"3,028.03",855.79
F000030,HON. SAM FARR,2015,2015Q4,OTHER SERVICES,"43,757.00","10,655.00"
F000030,HON. SAM FARR,2015,2015Q4,SUPPLIES AND MATERIALS,"25,635.20","13,327.12"
F000030,HON. SAM FARR,2015,2015Q4,EQUIPMENT,"5,071.97","1,249.23"
F000043,HON. CHAKA FATTAH,2015,2015Q4,FRANKED MAIL,245.70,99.31
F000043,HON. CHAKA FATTAH,2015,2015Q4,PERSONNEL COMPENSATION,"876,747.10","215,150.22"
F000043,HON. CHAKA FATTAH,2015,2015Q4,TRAVEL,"31,805.22","9,941.31"
F000043,HON. CHAKA FATTAH,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","114,109.05","33,686.46"
F000043,HON. CHAKA FATTAH,2015,2015Q4,PRINTING AND REPRODUCTION,"6,012.59","2,529.37"
F000043,HON. CHAKA FATTAH,2015,2015Q4,OTHER SERVICES,"39,753.63","8,205.00"
F000043,HON. CHAKA FATTAH,2015,2015Q4,SUPPLIES AND MATERIALS,"60,496.68","43,601.06"
F000043,HON. CHAKA FATTAH,2015,2015Q4,EQUIPMENT,"2,131.64",935.82
F000458,HON. STEPHEN LEE FINCHER,2015,2015Q4,FRANKED MAIL,"21,911.59","12,990.31"
F000458,HON. STEPHEN LEE FINCHER,2015,2015Q4,PERSONNEL COMPENSATION,"835,738.68","240,113.45"
F000458,HON. STEPHEN LEE FINCHER,2015,2015Q4,TRAVEL,"40,845.81","6,394.45"
F000458,HON. STEPHEN LEE FINCHER,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","74,251.50","18,928.78"
F000458,HON. STEPHEN LEE FINCHER,2015,2015Q4,PRINTING AND REPRODUCTION,"18,266.03","12,935.15"
F000458,HON. STEPHEN LEE FINCHER,2015,2015Q4,OTHER SERVICES,"42,550.00","10,500.00"
F000458,HON. STEPHEN LEE FINCHER,2015,2015Q4,SUPPLIES AND MATERIALS,"15,668.03","1,363.35"
F000458,HON. STEPHEN LEE FINCHER,2015,2015Q4,EQUIPMENT,"3,044.55",588.00
F000451,HON. MICHAEL G. FITZPATRICK,2015,2015Q4,FRANKED MAIL,"3,875.10","1,323.59"
F000451,HON. MICHAEL G. FITZPATRICK,2015,2015Q4,PERSONNEL COMPENSATION,"808,525.31","217,295.82"
F000451,HON. MICHAEL G. FITZPATRICK,2015,2015Q4,TRAVEL,"20,745.64","4,097.24"
F000451,HON. MICHAEL G. FITZPATRICK,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","99,938.99","33,396.81"
F000451,HON. MICHAEL G. FITZPATRICK,2015,2015Q4,PRINTING AND REPRODUCTION,"8,944.94","4,256.21"
F000451,HON. MICHAEL G. FITZPATRICK,2015,2015Q4,OTHER SERVICES,"42,410.00","10,350.00"
F000451,HON. MICHAEL G. FITZPATRICK,2015,2015Q4,SUPPLIES AND MATERIALS,"15,532.58","4,643.47"
F000451,HON. MICHAEL G. FITZPATRICK,2015,2015Q4,EQUIPMENT,"3,591.00",897.75
F000459,HON. CHARLES J. CHUCK FLEISCHMANN,2015,2015Q4,FRANKED MAIL,"17,346.29",802.58
F000459,HON. CHARLES J. CHUCK FLEISCHMANN,2015,2015Q4,PERSONNEL COMPENSATION,"893,834.36","243,326.04"
F000459,HON. CHARLES J. CHUCK FLEISCHMANN,2015,2015Q4,TRAVEL,"82,478.56","25,936.58"
F000459,HON. CHARLES J. CHUCK FLEISCHMANN,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","118,691.82","28,355.71"
F000459,HON. CHARLES J. CHUCK FLEISCHMANN,2015,2015Q4,PRINTING AND REPRODUCTION,"14,454.18",689.70
F000459,HON. CHARLES J. CHUCK FLEISCHMANN,2015,2015Q4,OTHER SERVICES,"55,705.69","13,954.38"
F000459,HON. CHARLES J. CHUCK FLEISCHMANN,2015,2015Q4,SUPPLIES AND MATERIALS,"18,979.91","3,252.08"
F000459,HON. CHARLES J. CHUCK FLEISCHMANN,2015,2015Q4,EQUIPMENT,385.29,0.00
F000456,HON. JOHN FLEMING,2015,2015Q4,FRANKED MAIL,"39,718.33","14,474.08"
F000456,HON. JOHN FLEMING,2015,2015Q4,PERSONNEL COMPENSATION,"804,662.62","222,227.11"
F000456,HON. JOHN FLEMING,2015,2015Q4,TRAVEL,"24,212.75","5,426.57"
F000456,HON. JOHN FLEMING,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","85,767.50","21,810.49"
F000456,HON. JOHN FLEMING,2015,2015Q4,PRINTING AND REPRODUCTION,"27,078.23","8,258.69"
F000456,HON. JOHN FLEMING,2015,2015Q4,OTHER SERVICES,"33,384.59","10,905.00"
F000456,HON. JOHN FLEMING,2015,2015Q4,SUPPLIES AND MATERIALS,"19,658.23","11,381.88"
F000456,HON. JOHN FLEMING,2015,2015Q4,EQUIPMENT,"3,916.25","2,431.64"
F000461,HON. BILL FLORES,2015,2015Q4,FRANKED MAIL,"3,978.77","2,109.87"
F000461,HON. BILL FLORES,2015,2015Q4,PERSONNEL COMPENSATION,"855,301.93","253,634.25"
F000461,HON. BILL FLORES,2015,2015Q4,TRAVEL,"81,862.75","17,310.65"
F000461,HON. BILL FLORES,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","113,762.65","27,432.62"
F000461,HON. BILL FLORES,2015,2015Q4,PRINTING AND REPRODUCTION,"2,554.40",569.70
F000461,HON. BILL FLORES,2015,2015Q4,OTHER SERVICES,"47,670.00","9,905.00"
F000461,HON. BILL FLORES,2015,2015Q4,SUPPLIES AND MATERIALS,"12,174.17","3,610.49"
F000461,HON. BILL FLORES,2015,2015Q4,EQUIPMENT,"9,898.59","3,394.33"
F000445,HON. J. RANDY FORBES,2015,2015Q4,FRANKED MAIL,"3,988.53","1,123.85"
F000445,HON. J. RANDY FORBES,2015,2015Q4,PERSONNEL COMPENSATION,"944,647.99","244,075.99"
F000445,HON. J. RANDY FORBES,2015,2015Q4,TRAVEL,"26,851.63","13,707.41"
F000445,HON. J. RANDY FORBES,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","60,675.37","14,774.45"
F000445,HON. J. RANDY FORBES,2015,2015Q4,PRINTING AND REPRODUCTION,"7,704.26","6,245.91"
F000445,HON. J. RANDY FORBES,2015,2015Q4,OTHER SERVICES,"48,873.00","17,732.00"
F000445,HON. J. RANDY FORBES,2015,2015Q4,SUPPLIES AND MATERIALS,"18,554.48","11,642.52"
F000445,HON. J. RANDY FORBES,2015,2015Q4,EQUIPMENT,"13,629.38","12,009.43"
F000449,HON. JEFF FORTENBERRY,2015,2015Q4,FRANKED MAIL,"35,050.95","5,365.25"
F000449,HON. JEFF FORTENBERRY,2015,2015Q4,PERSONNEL COMPENSATION,"916,187.11","229,199.16"
F000449,HON. JEFF FORTENBERRY,2015,2015Q4,TRAVEL,"46,010.44","15,768.12"
F000449,HON. JEFF FORTENBERRY,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","94,072.47","19,400.79"
F000449,HON. JEFF FORTENBERRY,2015,2015Q4,PRINTING AND REPRODUCTION,"16,486.64","3,692.63"
F000449,HON. JEFF FORTENBERRY,2015,2015Q4,OTHER SERVICES,"29,828.68","6,398.49"
F000449,HON. JEFF FORTENBERRY,2015,2015Q4,SUPPLIES AND MATERIALS,"25,589.79","4,173.31"
F000449,HON. JEFF FORTENBERRY,2015,2015Q4,EQUIPMENT,"15,867.32","11,641.99"
F000454,HON. BILL FOSTER,2015,2015Q4,FRANKED MAIL,"10,988.16","10,315.69"
F000454,HON. BILL FOSTER,2015,2015Q4,PERSONNEL COMPENSATION,"883,908.54","239,372.28"
F000454,HON. BILL FOSTER,2015,2015Q4,TRAVEL,"29,381.29","8,079.84"
F000454,HON. BILL FOSTER,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","99,648.61","23,403.59"
F000454,HON. BILL FOSTER,2015,2015Q4,PRINTING AND REPRODUCTION,"20,076.39","19,216.14"
F000454,HON. BILL FOSTER,2015,2015Q4,OTHER SERVICES,"27,413.28","7,240.75"
F000454,HON. BILL FOSTER,2015,2015Q4,SUPPLIES AND MATERIALS,"16,531.62","8,092.59"
F000454,HON. BILL FOSTER,2015,2015Q4,EQUIPMENT,"3,173.28","1,023.24"
F000450,HON. VIRGINIA FOXX,2015,2015Q4,FRANKED MAIL,"23,182.23","13,884.82"
F000450,HON. VIRGINIA FOXX,2015,2015Q4,PERSONNEL COMPENSATION,"738,215.01","186,972.23"
F000450,HON. VIRGINIA FOXX,2015,2015Q4,TRAVEL,"68,410.00","22,038.08"
F000450,HON. VIRGINIA FOXX,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","89,335.53","23,626.51"
F000450,HON. VIRGINIA FOXX,2015,2015Q4,PRINTING AND REPRODUCTION,"16,416.58","14,121.18"
F000450,HON. VIRGINIA FOXX,2015,2015Q4,OTHER SERVICES,"52,934.24","13,437.92"
F000450,HON. VIRGINIA FOXX,2015,2015Q4,SUPPLIES AND MATERIALS,"29,673.80","24,208.94"
F000450,HON. VIRGINIA FOXX,2015,2015Q4,EQUIPMENT,"12,322.44","1,635.60"
F000462,HON. LOIS FRANKEL,2015,2015Q4,FRANKED MAIL,"8,248.88",908.66
F000462,HON. LOIS FRANKEL,2015,2015Q4,PERSONNEL COMPENSATION,"1,059,958.24","313,781.49"
F000462,HON. LOIS FRANKEL,2015,2015Q4,TRAVEL,"51,629.31","14,691.68"
F000462,HON. LOIS FRANKEL,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","69,347.08","15,430.02"
F000462,HON. LOIS FRANKEL,2015,2015Q4,PRINTING AND REPRODUCTION,"12,397.94","1,716.24"
F000462,HON. LOIS FRANKEL,2015,2015Q4,OTHER SERVICES,"41,526.40","15,832.85"
F000462,HON. LOIS FRANKEL,2015,2015Q4,SUPPLIES AND MATERIALS,"9,489.59","3,080.41"
F000462,HON. LOIS FRANKEL,2015,2015Q4,EQUIPMENT,"2,422.42","1,697.92"
F000448,HON. TRENT FRANKS,2015,2015Q4,FRANKED MAIL,"2,085.99","1,586.28"
F000448,HON. TRENT FRANKS,2015,2015Q4,PERSONNEL COMPENSATION,"1,033,823.74","273,676.39"
F000448,HON. TRENT FRANKS,2015,2015Q4,TRAVEL,"74,918.68","27,014.77"
F000448,HON. TRENT FRANKS,2015,2015Q4,"RENT, COMMUNICATION, UTILITIES","89,406.22","24,227.71"
