BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
B001276,HON. ANN MARIE BUERKLE,2011,2011Q3,PERSONNEL COMPENSATION,"587,958.31","206,633.30"
B001276,HON. ANN MARIE BUERKLE,2011,2011Q3,TRAVEL,"32,559.78","12,285.16"
B001276,HON. ANN MARIE BUERKLE,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","63,872.27","21,953.87"
B001276,HON. ANN MARIE BUERKLE,2011,2011Q3,PRINTING AND REPRODUCTION,"41,840.03","1,839.49"
B001276,HON. ANN MARIE BUERKLE,2011,2011Q3,OTHER SERVICES,"45,091.55","14,382.17"
B001276,HON. ANN MARIE BUERKLE,2011,2011Q3,SUPPLIES AND MATERIALS,"19,261.34","3,809.51"
B001276,HON. ANN MARIE BUERKLE,2011,2011Q3,EQUIPMENT,"6,464.88","1,325.80"
B001248,HON. MICHAEL C. BURGESS,2011,2011Q3,FRANKED MAIL,"8,150.60","1,656.55"
B001248,HON. MICHAEL C. BURGESS,2011,2011Q3,PERSONNEL COMPENSATION,"708,303.64","233,483.46"
B001248,HON. MICHAEL C. BURGESS,2011,2011Q3,TRAVEL,"34,978.32","17,254.46"
B001248,HON. MICHAEL C. BURGESS,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","70,694.68","26,358.98"
B001248,HON. MICHAEL C. BURGESS,2011,2011Q3,PRINTING AND REPRODUCTION,"6,907.99","5,643.14"
B001248,HON. MICHAEL C. BURGESS,2011,2011Q3,OTHER SERVICES,"38,171.22","23,319.70"
B001248,HON. MICHAEL C. BURGESS,2011,2011Q3,SUPPLIES AND MATERIALS,"22,810.07","4,593.75"
B001248,HON. MICHAEL C. BURGESS,2011,2011Q3,EQUIPMENT,"3,544.87","-6,111.24"
B001149,HON. DAN BURTON,2011,2011Q3,FRANKED MAIL,"22,085.02","19,333.35"
B001149,HON. DAN BURTON,2011,2011Q3,PERSONNEL COMPENSATION,"685,214.33","220,580.49"
B001149,HON. DAN BURTON,2011,2011Q3,TRAVEL,"33,622.44","11,037.92"
B001149,HON. DAN BURTON,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","67,487.75","24,010.20"
B001149,HON. DAN BURTON,2011,2011Q3,PRINTING AND REPRODUCTION,"34,233.03","33,292.81"
B001149,HON. DAN BURTON,2011,2011Q3,OTHER SERVICES,"51,535.00","13,843.00"
B001149,HON. DAN BURTON,2011,2011Q3,SUPPLIES AND MATERIALS,"22,310.40","9,438.75"
B001149,HON. DAN BURTON,2011,2011Q3,EQUIPMENT,"1,012.85",418.74
B001251,HON. G.K. BUTTERFIELD,2011,2011Q3,FRANKED MAIL,918.06,326.27
B001251,HON. G.K. BUTTERFIELD,2011,2011Q3,PERSONNEL COMPENSATION,"671,500.99","210,670.20"
B001251,HON. G.K. BUTTERFIELD,2011,2011Q3,TRAVEL,"38,669.46","13,445.10"
B001251,HON. G.K. BUTTERFIELD,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","62,388.25","23,215.35"
B001251,HON. G.K. BUTTERFIELD,2011,2011Q3,PRINTING AND REPRODUCTION,"1,531.85",326.52
B001251,HON. G.K. BUTTERFIELD,2011,2011Q3,OTHER SERVICES,"27,336.36","8,453.40"
B001251,HON. G.K. BUTTERFIELD,2011,2011Q3,SUPPLIES AND MATERIALS,"8,421.48","2,549.84"
B001251,HON. G.K. BUTTERFIELD,2011,2011Q3,EQUIPMENT,"2,481.00",960.00
C000059,HON. KEN CALVERT,2011,2011Q3,FRANKED MAIL,"34,095.39","32,208.83"
C000059,HON. KEN CALVERT,2011,2011Q3,PERSONNEL COMPENSATION,"647,753.58","220,502.73"
C000059,HON. KEN CALVERT,2011,2011Q3,TRAVEL,"30,279.33","7,640.36"
C000059,HON. KEN CALVERT,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","74,003.84","25,057.52"
C000059,HON. KEN CALVERT,2011,2011Q3,PRINTING AND REPRODUCTION,"22,922.56","22,051.36"
C000059,HON. KEN CALVERT,2011,2011Q3,OTHER SERVICES,"46,006.60","11,098.40"
C000059,HON. KEN CALVERT,2011,2011Q3,SUPPLIES AND MATERIALS,"27,691.14","5,987.31"
C000059,HON. KEN CALVERT,2011,2011Q3,EQUIPMENT,"5,481.23","1,918.25"
C000071,HON. DAVE CAMP,2011,2011Q3,FRANKED MAIL,"12,752.61","4,529.23"
C000071,HON. DAVE CAMP,2011,2011Q3,PERSONNEL COMPENSATION,"774,332.64","258,269.50"
C000071,HON. DAVE CAMP,2011,2011Q3,TRAVEL,"41,584.76","11,411.89"
C000071,HON. DAVE CAMP,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","72,042.14","25,033.11"
C000071,HON. DAVE CAMP,2011,2011Q3,PRINTING AND REPRODUCTION,"5,520.76","1,571.09"
C000071,HON. DAVE CAMP,2011,2011Q3,OTHER SERVICES,"44,366.00","13,846.30"
C000071,HON. DAVE CAMP,2011,2011Q3,SUPPLIES AND MATERIALS,"17,535.22","4,980.56"
C000071,HON. DAVE CAMP,2011,2011Q3,EQUIPMENT,"10,955.97","9,536.10"
C001064,HON. JOHN CAMPBELL,2011,2011Q3,FRANKED MAIL,"72,557.02","27,451.68"
C001064,HON. JOHN CAMPBELL,2011,2011Q3,PERSONNEL COMPENSATION,"667,560.54","222,105.62"
C001064,HON. JOHN CAMPBELL,2011,2011Q3,TRAVEL,"64,688.25","19,056.28"
C001064,HON. JOHN CAMPBELL,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","104,045.36","35,118.58"
C001064,HON. JOHN CAMPBELL,2011,2011Q3,PRINTING AND REPRODUCTION,"77,137.36","76,636.16"
C001064,HON. JOHN CAMPBELL,2011,2011Q3,OTHER SERVICES,"26,521.50","12,269.50"
C001064,HON. JOHN CAMPBELL,2011,2011Q3,SUPPLIES AND MATERIALS,"11,726.04","4,655.06"
C001064,HON. JOHN CAMPBELL,2011,2011Q3,EQUIPMENT,"4,310.70","1,969.63"
C001082,HON. FRANCISCO QUICO CANSECO,2011,2011Q3,FRANKED MAIL,"31,265.20","11,347.42"
C001082,HON. FRANCISCO QUICO CANSECO,2011,2011Q3,PERSONNEL COMPENSATION,"536,465.51","197,038.87"
C001082,HON. FRANCISCO QUICO CANSECO,2011,2011Q3,TRAVEL,"55,268.70","25,573.00"
C001082,HON. FRANCISCO QUICO CANSECO,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","85,204.12","32,462.10"
C001082,HON. FRANCISCO QUICO CANSECO,2011,2011Q3,PRINTING AND REPRODUCTION,"28,374.85","6,311.19"
C001082,HON. FRANCISCO QUICO CANSECO,2011,2011Q3,OTHER SERVICES,"120,651.30","13,590.00"
C001082,HON. FRANCISCO QUICO CANSECO,2011,2011Q3,SUPPLIES AND MATERIALS,"24,632.99","6,869.90"
C001082,HON. FRANCISCO QUICO CANSECO,2011,2011Q3,EQUIPMENT,"28,892.31","6,457.46"
C001046,HON. ERIC CANTOR,2011,2011Q3,FRANKED MAIL,"11,595.55","5,614.20"
C001046,HON. ERIC CANTOR,2011,2011Q3,PERSONNEL COMPENSATION,"810,475.99","277,682.41"
C001046,HON. ERIC CANTOR,2011,2011Q3,TRAVEL,"15,772.09","5,366.19"
C001046,HON. ERIC CANTOR,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","57,849.46","19,202.19"
C001046,HON. ERIC CANTOR,2011,2011Q3,PRINTING AND REPRODUCTION,"4,141.23","1,105.60"
C001046,HON. ERIC CANTOR,2011,2011Q3,OTHER SERVICES,"19,793.01","6,353.80"
C001046,HON. ERIC CANTOR,2011,2011Q3,SUPPLIES AND MATERIALS,"25,446.88","10,115.86"
C001046,HON. ERIC CANTOR,2011,2011Q3,EQUIPMENT,"3,969.00","1,323.00"
C001047,HON. SHELLEY MOORE CAPITO,2011,2011Q3,FRANKED MAIL,"27,397.31","21,608.23"
C001047,HON. SHELLEY MOORE CAPITO,2011,2011Q3,PERSONNEL COMPENSATION,"688,162.60","234,070.74"
C001047,HON. SHELLEY MOORE CAPITO,2011,2011Q3,TRAVEL,"46,992.84","17,745.99"
C001047,HON. SHELLEY MOORE CAPITO,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","82,547.22","37,571.41"
C001047,HON. SHELLEY MOORE CAPITO,2011,2011Q3,PRINTING AND REPRODUCTION,"17,602.99","16,852.15"
C001047,HON. SHELLEY MOORE CAPITO,2011,2011Q3,OTHER SERVICES,"52,114.33","21,718.00"
C001047,HON. SHELLEY MOORE CAPITO,2011,2011Q3,SUPPLIES AND MATERIALS,"11,913.79","2,847.01"
C001047,HON. SHELLEY MOORE CAPITO,2011,2011Q3,EQUIPMENT,"3,229.29",683.25
C001036,HON. LOIS CAPPS,2011,2011Q3,FRANKED MAIL,"2,707.08","1,245.65"
C001036,HON. LOIS CAPPS,2011,2011Q3,PERSONNEL COMPENSATION,"808,942.50","268,522.47"
C001036,HON. LOIS CAPPS,2011,2011Q3,TRAVEL,"25,754.04","5,539.63"
C001036,HON. LOIS CAPPS,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","92,166.41","31,312.69"
C001036,HON. LOIS CAPPS,2011,2011Q3,PRINTING AND REPRODUCTION,"4,015.42","3,097.23"
C001036,HON. LOIS CAPPS,2011,2011Q3,OTHER SERVICES,"42,158.01","13,121.71"
C001036,HON. LOIS CAPPS,2011,2011Q3,SUPPLIES AND MATERIALS,"4,415.33","1,655.35"
C001036,HON. LOIS CAPPS,2011,2011Q3,EQUIPMENT,"1,905.12",635.04
C001037,HON. MICHAEL E. CAPUANO,2011,2011Q3,FRANKED MAIL,858.91,376.25
C001037,HON. MICHAEL E. CAPUANO,2011,2011Q3,PERSONNEL COMPENSATION,"852,306.12","286,598.54"
C001037,HON. MICHAEL E. CAPUANO,2011,2011Q3,TRAVEL,"13,695.91","5,490.91"
C001037,HON. MICHAEL E. CAPUANO,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","76,038.90","26,596.02"
C001037,HON. MICHAEL E. CAPUANO,2011,2011Q3,PRINTING AND REPRODUCTION,"1,939.91",827.73
C001037,HON. MICHAEL E. CAPUANO,2011,2011Q3,OTHER SERVICES,"33,889.45","10,282.26"
C001037,HON. MICHAEL E. CAPUANO,2011,2011Q3,SUPPLIES AND MATERIALS,"14,749.14","4,513.14"
C001037,HON. MICHAEL E. CAPUANO,2011,2011Q3,EQUIPMENT,"4,893.76",769.80
C001050,HON. DENNIS A. CARDOZA,2011,2011Q3,FRANKED MAIL,"7,245.79","2,761.81"
C001050,HON. DENNIS A. CARDOZA,2011,2011Q3,PERSONNEL COMPENSATION,"802,135.79","257,845.21"
C001050,HON. DENNIS A. CARDOZA,2011,2011Q3,TRAVEL,"26,750.79","7,629.04"
C001050,HON. DENNIS A. CARDOZA,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","56,716.79","18,547.24"
C001050,HON. DENNIS A. CARDOZA,2011,2011Q3,PRINTING AND REPRODUCTION,"5,480.19","2,779.70"
C001050,HON. DENNIS A. CARDOZA,2011,2011Q3,OTHER SERVICES,"40,463.86","13,236.48"
C001050,HON. DENNIS A. CARDOZA,2011,2011Q3,SUPPLIES AND MATERIALS,"23,572.21","5,982.53"
C001050,HON. DENNIS A. CARDOZA,2011,2011Q3,EQUIPMENT,"4,374.13","2,074.71"
C001060,HON. RUSS CARNAHAN,2011,2011Q3,FRANKED MAIL,"2,467.94",818.98
C001060,HON. RUSS CARNAHAN,2011,2011Q3,PERSONNEL COMPENSATION,"677,169.48","223,362.47"
C001060,HON. RUSS CARNAHAN,2011,2011Q3,TRAVEL,"35,531.93","10,571.11"
C001060,HON. RUSS CARNAHAN,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","98,447.35","35,562.68"
C001060,HON. RUSS CARNAHAN,2011,2011Q3,PRINTING AND REPRODUCTION,"1,931.25",822.17
C001060,HON. RUSS CARNAHAN,2011,2011Q3,OTHER SERVICES,"41,525.06","11,863.67"
C001060,HON. RUSS CARNAHAN,2011,2011Q3,SUPPLIES AND MATERIALS,"13,320.67","5,754.43"
C001060,HON. RUSS CARNAHAN,2011,2011Q3,EQUIPMENT,"3,452.00",819.00
C001083,"HON. JOHN C. CARNEY, JR.",2011,2011Q3,FRANKED MAIL,"27,150.68","26,923.65"
C001083,"HON. JOHN C. CARNEY, JR.",2011,2011Q3,PERSONNEL COMPENSATION,"610,222.38","212,625.06"
C001083,"HON. JOHN C. CARNEY, JR.",2011,2011Q3,TRAVEL,"14,648.89","4,445.49"
C001083,"HON. JOHN C. CARNEY, JR.",2011,2011Q3,TRANSPORTATION OF THINGS,85.00,85.00
C001083,"HON. JOHN C. CARNEY, JR.",2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","75,138.82","37,272.63"
C001083,"HON. JOHN C. CARNEY, JR.",2011,2011Q3,PRINTING AND REPRODUCTION,"34,749.03","33,209.41"
C001083,"HON. JOHN C. CARNEY, JR.",2011,2011Q3,OTHER SERVICES,"38,090.05","13,893.25"
C001083,"HON. JOHN C. CARNEY, JR.",2011,2011Q3,SUPPLIES AND MATERIALS,"30,258.06","3,983.31"
C001083,"HON. JOHN C. CARNEY, JR.",2011,2011Q3,EQUIPMENT,"9,564.12","2,644.04"
C001072,HON. ANDRE CARSON,2011,2011Q3,FRANKED MAIL,"18,899.85","12,452.61"
C001072,HON. ANDRE CARSON,2011,2011Q3,PERSONNEL COMPENSATION,"737,692.58","257,138.96"
C001072,HON. ANDRE CARSON,2011,2011Q3,TRAVEL,"55,072.59","19,597.21"
C001072,HON. ANDRE CARSON,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","61,136.30","21,516.71"
C001072,HON. ANDRE CARSON,2011,2011Q3,PRINTING AND REPRODUCTION,"33,047.52","22,129.22"
C001072,HON. ANDRE CARSON,2011,2011Q3,OTHER SERVICES,"35,191.00","11,463.00"
C001072,HON. ANDRE CARSON,2011,2011Q3,SUPPLIES AND MATERIALS,"18,856.55","6,547.95"
C001072,HON. ANDRE CARSON,2011,2011Q3,EQUIPMENT,"4,004.15",731.16
C001051,HON. JOHN R. CARTER,2011,2011Q3,FRANKED MAIL,"75,847.98","25,105.62"
C001051,HON. JOHN R. CARTER,2011,2011Q3,PERSONNEL COMPENSATION,"644,921.04","224,613.22"
C001051,HON. JOHN R. CARTER,2011,2011Q3,TRAVEL,"86,101.09","27,141.32"
C001051,HON. JOHN R. CARTER,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","79,484.77","36,313.66"
C001051,HON. JOHN R. CARTER,2011,2011Q3,PRINTING AND REPRODUCTION,"49,209.03","44,697.69"
C001051,HON. JOHN R. CARTER,2011,2011Q3,OTHER SERVICES,"36,753.13","13,758.50"
C001051,HON. JOHN R. CARTER,2011,2011Q3,SUPPLIES AND MATERIALS,"29,591.87","14,175.64"
C001051,HON. JOHN R. CARTER,2011,2011Q3,EQUIPMENT,"15,713.16","7,211.28"
C001075,HON. BILL CASSIDY,2011,2011Q3,FRANKED MAIL,"63,761.56","26,978.44"
C001075,HON. BILL CASSIDY,2011,2011Q3,PERSONNEL COMPENSATION,"592,879.56","198,819.47"
C001075,HON. BILL CASSIDY,2011,2011Q3,TRAVEL,"54,614.98","16,036.19"
C001075,HON. BILL CASSIDY,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","94,401.32","41,382.76"
C001075,HON. BILL CASSIDY,2011,2011Q3,PRINTING AND REPRODUCTION,"39,763.03","21,675.55"
C001075,HON. BILL CASSIDY,2011,2011Q3,OTHER SERVICES,"36,911.50","14,634.00"
C001075,HON. BILL CASSIDY,2011,2011Q3,SUPPLIES AND MATERIALS,"29,499.05","3,969.15"
C001075,HON. BILL CASSIDY,2011,2011Q3,EQUIPMENT,"2,282.24",891.96
C001066,HON. KATHY CASTOR,2011,2011Q3,FRANKED MAIL,"66,459.83","33,962.05"
C001066,HON. KATHY CASTOR,2011,2011Q3,PERSONNEL COMPENSATION,"678,375.61","228,569.45"
C001066,HON. KATHY CASTOR,2011,2011Q3,TRAVEL,"39,568.16","6,209.49"
C001066,HON. KATHY CASTOR,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","81,099.20","27,255.30"
C001066,HON. KATHY CASTOR,2011,2011Q3,PRINTING AND REPRODUCTION,"80,340.22","78,189.46"
C001066,HON. KATHY CASTOR,2011,2011Q3,OTHER SERVICES,"33,411.69","10,661.70"
C001066,HON. KATHY CASTOR,2011,2011Q3,SUPPLIES AND MATERIALS,"13,318.41","5,310.21"
C001066,HON. KATHY CASTOR,2011,2011Q3,EQUIPMENT,528.03,176.01
C000266,HON. STEVE CHABOT,2011,2011Q3,FRANKED MAIL,"8,399.89","4,138.65"
C000266,HON. STEVE CHABOT,2011,2011Q3,PERSONNEL COMPENSATION,"605,823.75","228,755.60"
C000266,HON. STEVE CHABOT,2011,2011Q3,TRAVEL,"61,458.78","19,124.35"
C000266,HON. STEVE CHABOT,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","63,151.00","30,284.43"
C000266,HON. STEVE CHABOT,2011,2011Q3,PRINTING AND REPRODUCTION,"13,851.81","12,346.71"
C000266,HON. STEVE CHABOT,2011,2011Q3,OTHER SERVICES,"30,060.00","10,080.00"
C000266,HON. STEVE CHABOT,2011,2011Q3,SUPPLIES AND MATERIALS,"15,043.32","4,452.60"
C000266,HON. STEVE CHABOT,2011,2011Q3,EQUIPMENT,"4,701.59","2,202.17"
C001076,HON. JASON CHAFFETZ,2011,2011Q3,FRANKED MAIL,"8,190.80","3,292.55"
C001076,HON. JASON CHAFFETZ,2011,2011Q3,PERSONNEL COMPENSATION,"700,508.67","243,144.83"
C001076,HON. JASON CHAFFETZ,2011,2011Q3,TRAVEL,"63,652.60","21,119.22"
C001076,HON. JASON CHAFFETZ,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","71,405.66","21,060.10"
C001076,HON. JASON CHAFFETZ,2011,2011Q3,PRINTING AND REPRODUCTION,"4,071.25",755.48
C001076,HON. JASON CHAFFETZ,2011,2011Q3,OTHER SERVICES,"30,292.30","11,596.45"
C001076,HON. JASON CHAFFETZ,2011,2011Q3,SUPPLIES AND MATERIALS,"19,910.35","3,696.99"
C001076,HON. JASON CHAFFETZ,2011,2011Q3,EQUIPMENT,"2,408.02","1,129.62"
C001058,HON. BEN CHANDLER,2011,2011Q3,FRANKED MAIL,"1,460.22",567.43
C001058,HON. BEN CHANDLER,2011,2011Q3,PERSONNEL COMPENSATION,"810,819.91","268,818.02"
C001058,HON. BEN CHANDLER,2011,2011Q3,TRAVEL,"34,450.43","12,215.92"
C001058,HON. BEN CHANDLER,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","74,585.45","24,384.10"
C001058,HON. BEN CHANDLER,2011,2011Q3,PRINTING AND REPRODUCTION,958.04,632.84
C001058,HON. BEN CHANDLER,2011,2011Q3,OTHER SERVICES,"29,790.50","8,163.50"
C001058,HON. BEN CHANDLER,2011,2011Q3,SUPPLIES AND MATERIALS,"8,591.85","1,812.64"
C001058,HON. BEN CHANDLER,2011,2011Q3,EQUIPMENT,"4,643.78",510.00
C000380,HON. DONNA MC CHRISTENSEN,2011,2011Q3,FRANKED MAIL,559.88,257.60
C000380,HON. DONNA MC CHRISTENSEN,2011,2011Q3,PERSONNEL COMPENSATION,"706,445.04","242,198.76"
C000380,HON. DONNA MC CHRISTENSEN,2011,2011Q3,TRAVEL,"74,310.69","24,604.05"
C000380,HON. DONNA MC CHRISTENSEN,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","111,485.09","38,347.93"
C000380,HON. DONNA MC CHRISTENSEN,2011,2011Q3,PRINTING AND REPRODUCTION,"2,344.82",313.56
C000380,HON. DONNA MC CHRISTENSEN,2011,2011Q3,OTHER SERVICES,"8,277.10","3,117.45"
C000380,HON. DONNA MC CHRISTENSEN,2011,2011Q3,SUPPLIES AND MATERIALS,"6,631.05","1,797.22"
C000380,HON. DONNA MC CHRISTENSEN,2011,2011Q3,EQUIPMENT,"2,790.00",930.00
C001080,HON. JUDY CHU,2011,2011Q3,FRANKED MAIL,"2,519.02","1,353.27"
C001080,HON. JUDY CHU,2011,2011Q3,PERSONNEL COMPENSATION,"613,345.02","211,274.57"
C001080,HON. JUDY CHU,2011,2011Q3,TRAVEL,"37,011.65","10,560.14"
C001080,HON. JUDY CHU,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","78,520.23","27,639.20"
C001080,HON. JUDY CHU,2011,2011Q3,PRINTING AND REPRODUCTION,"3,713.01",327.50
C001080,HON. JUDY CHU,2011,2011Q3,OTHER SERVICES,"36,243.80","8,930.53"
C001080,HON. JUDY CHU,2011,2011Q3,SUPPLIES AND MATERIALS,"20,312.32","6,124.61"
C001080,HON. JUDY CHU,2011,2011Q3,EQUIPMENT,"8,689.95","2,251.08"
C001084,HON. DAVID N. CICILLINE,2011,2011Q3,FRANKED MAIL,"33,928.85","11,579.42"
C001084,HON. DAVID N. CICILLINE,2011,2011Q3,PERSONNEL COMPENSATION,"693,880.50","242,636.10"
C001084,HON. DAVID N. CICILLINE,2011,2011Q3,TRAVEL,"27,666.26","12,745.67"
C001084,HON. DAVID N. CICILLINE,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","60,890.89","18,088.75"
C001084,HON. DAVID N. CICILLINE,2011,2011Q3,PRINTING AND REPRODUCTION,"31,810.53","25,795.75"
C001084,HON. DAVID N. CICILLINE,2011,2011Q3,OTHER SERVICES,"56,622.41","17,773.61"
C001084,HON. DAVID N. CICILLINE,2011,2011Q3,SUPPLIES AND MATERIALS,"20,008.10","4,377.72"
C001084,HON. DAVID N. CICILLINE,2011,2011Q3,EQUIPMENT,"11,126.54","-2,641.94"
C001085,HON. HANSEN CLARKE,2011,2011Q3,FRANKED MAIL,746.07,250.91
C001085,HON. HANSEN CLARKE,2011,2011Q3,PERSONNEL COMPENSATION,"560,944.77","230,854.17"
C001085,HON. HANSEN CLARKE,2011,2011Q3,PERSONNEL BENEFITS,0.00,-102.42
C001085,HON. HANSEN CLARKE,2011,2011Q3,TRAVEL,"41,741.98","20,459.43"
C001085,HON. HANSEN CLARKE,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","52,231.88","20,313.51"
C001085,HON. HANSEN CLARKE,2011,2011Q3,PRINTING AND REPRODUCTION,"3,808.61","1,629.07"
C001085,HON. HANSEN CLARKE,2011,2011Q3,OTHER SERVICES,"32,785.78","11,805.51"
C001085,HON. HANSEN CLARKE,2011,2011Q3,SUPPLIES AND MATERIALS,"34,971.65","6,663.54"
C001085,HON. HANSEN CLARKE,2011,2011Q3,EQUIPMENT,"7,931.38",737.33
C001067,HON. YVETTE D. CLARKE,2011,2011Q3,FRANKED MAIL,837.47,268.96
C001067,HON. YVETTE D. CLARKE,2011,2011Q3,PERSONNEL COMPENSATION,"768,781.62","250,802.67"
C001067,HON. YVETTE D. CLARKE,2011,2011Q3,TRAVEL,"45,745.03","11,188.66"
C001067,HON. YVETTE D. CLARKE,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","94,174.61","30,764.80"
C001067,HON. YVETTE D. CLARKE,2011,2011Q3,PRINTING AND REPRODUCTION,"3,726.84",433.94
C001067,HON. YVETTE D. CLARKE,2011,2011Q3,OTHER SERVICES,"24,580.00","8,505.00"
C001067,HON. YVETTE D. CLARKE,2011,2011Q3,SUPPLIES AND MATERIALS,"21,990.57","6,349.08"
C001067,HON. YVETTE D. CLARKE,2011,2011Q3,EQUIPMENT,"4,159.76","1,394.00"
C001049,HON. WILLIAM LACY CLAY,2011,2011Q3,FRANKED MAIL,"3,377.76","1,202.52"
C001049,HON. WILLIAM LACY CLAY,2011,2011Q3,PERSONNEL COMPENSATION,"772,758.46","277,900.01"
C001049,HON. WILLIAM LACY CLAY,2011,2011Q3,TRAVEL,"23,345.17","8,104.37"
C001049,HON. WILLIAM LACY CLAY,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","100,950.96","36,929.53"
C001049,HON. WILLIAM LACY CLAY,2011,2011Q3,PRINTING AND REPRODUCTION,"1,019.05",216.84
C001049,HON. WILLIAM LACY CLAY,2011,2011Q3,OTHER SERVICES,"20,075.86","6,777.43"
C001049,HON. WILLIAM LACY CLAY,2011,2011Q3,SUPPLIES AND MATERIALS,"24,584.70","12,155.18"
C001049,HON. WILLIAM LACY CLAY,2011,2011Q3,EQUIPMENT,"15,764.50","3,087.90"
C001061,HON. EMANUEL CLEAVER,2011,2011Q3,FRANKED MAIL,"2,807.26","1,835.56"
C001061,HON. EMANUEL CLEAVER,2011,2011Q3,PERSONNEL COMPENSATION,"785,929.26","297,473.62"
C001061,HON. EMANUEL CLEAVER,2011,2011Q3,TRAVEL,"49,911.83","20,390.48"
C001061,HON. EMANUEL CLEAVER,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","88,660.52","33,381.78"
C001061,HON. EMANUEL CLEAVER,2011,2011Q3,PRINTING AND REPRODUCTION,"3,727.71","1,901.21"
C001061,HON. EMANUEL CLEAVER,2011,2011Q3,OTHER SERVICES,"54,180.19","11,698.31"
C001061,HON. EMANUEL CLEAVER,2011,2011Q3,SUPPLIES AND MATERIALS,"28,107.58","7,479.23"
C001061,HON. EMANUEL CLEAVER,2011,2011Q3,EQUIPMENT,"11,255.32","7,777.72"
C000537,HON. JAMES E. CLYBURN,2011,2011Q3,FRANKED MAIL,"1,819.93",634.01
C000537,HON. JAMES E. CLYBURN,2011,2011Q3,PERSONNEL COMPENSATION,"740,996.57","238,368.37"
C000537,HON. JAMES E. CLYBURN,2011,2011Q3,TRAVEL,"69,966.10","30,432.66"
C000537,HON. JAMES E. CLYBURN,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","101,934.04","37,084.33"
C000537,HON. JAMES E. CLYBURN,2011,2011Q3,PRINTING AND REPRODUCTION,"3,500.32",437.50
C000537,HON. JAMES E. CLYBURN,2011,2011Q3,OTHER SERVICES,"44,985.47","12,797.37"
C000537,HON. JAMES E. CLYBURN,2011,2011Q3,SUPPLIES AND MATERIALS,"32,993.07","6,123.48"
C000537,HON. JAMES E. CLYBURN,2011,2011Q3,EQUIPMENT,"19,179.03","5,328.71"
C000556,HON. HOWARD COBLE,2011,2011Q3,FRANKED MAIL,"5,691.22","2,067.24"
C000556,HON. HOWARD COBLE,2011,2011Q3,PERSONNEL COMPENSATION,"722,900.46","244,352.75"
C000556,HON. HOWARD COBLE,2011,2011Q3,TRAVEL,"43,377.94","17,933.18"
C000556,HON. HOWARD COBLE,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","81,333.09","27,528.28"
C000556,HON. HOWARD COBLE,2011,2011Q3,PRINTING AND REPRODUCTION,"2,165.92",201.90
C000556,HON. HOWARD COBLE,2011,2011Q3,OTHER SERVICES,"34,086.75","11,609.75"
C000556,HON. HOWARD COBLE,2011,2011Q3,SUPPLIES AND MATERIALS,"14,724.18","5,624.69"
C000556,HON. HOWARD COBLE,2011,2011Q3,EQUIPMENT,"3,582.68","2,108.33"
C001077,HON. MIKE COFFMAN,2011,2011Q3,FRANKED MAIL,"37,847.52","36,717.48"
C001077,HON. MIKE COFFMAN,2011,2011Q3,PERSONNEL COMPENSATION,"728,161.20","232,968.04"
C001077,HON. MIKE COFFMAN,2011,2011Q3,TRAVEL,"47,337.05","19,049.25"
C001077,HON. MIKE COFFMAN,2011,2011Q3,"RENT, COMMUNICATION, UTILITIES","53,400.45","18,089.44"
C001077,HON. MIKE COFFMAN,2011,2011Q3,PRINTING AND REPRODUCTION,"27,911.56","27,526.85"
C001077,HON. MIKE COFFMAN,2011,2011Q3,OTHER SERVICES,"32,744.70","10,247.72"
