BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
C001037,HON. MICHAEL E. CAPUANO,2012,2012Q2,OTHER SERVICES,"24,749.32","14,114.74"
C001037,HON. MICHAEL E. CAPUANO,2012,2012Q2,SUPPLIES AND MATERIALS,"10,280.09","4,701.01"
C001037,HON. MICHAEL E. CAPUANO,2012,2012Q2,EQUIPMENT,"1,539.60",769.80
C001050,HON. DENNIS A. CARDOZA,2012,2012Q2,FRANKED MAIL,"1,806.53","1,397.25"
C001050,HON. DENNIS A. CARDOZA,2012,2012Q2,PERSONNEL COMPENSATION,"542,380.64","280,207.52"
C001050,HON. DENNIS A. CARDOZA,2012,2012Q2,TRAVEL,"17,589.74","13,745.69"
C001050,HON. DENNIS A. CARDOZA,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES","33,020.46","16,809.58"
C001050,HON. DENNIS A. CARDOZA,2012,2012Q2,PRINTING AND REPRODUCTION,"1,624.14","1,362.34"
C001050,HON. DENNIS A. CARDOZA,2012,2012Q2,OTHER SERVICES,"12,327.00","6,163.50"
C001050,HON. DENNIS A. CARDOZA,2012,2012Q2,SUPPLIES AND MATERIALS,"2,694.07","1,866.59"
C001050,HON. DENNIS A. CARDOZA,2012,2012Q2,EQUIPMENT,999.42,499.71
C001060,HON. RUSS CARNAHAN,2012,2012Q2,FRANKED MAIL,"19,841.84","19,090.55"
C001060,HON. RUSS CARNAHAN,2012,2012Q2,PERSONNEL COMPENSATION,"472,284.51","234,987.53"
C001060,HON. RUSS CARNAHAN,2012,2012Q2,TRAVEL,"17,593.93","12,579.49"
C001060,HON. RUSS CARNAHAN,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES","54,807.04","30,017.15"
C001060,HON. RUSS CARNAHAN,2012,2012Q2,PRINTING AND REPRODUCTION,"38,333.31","37,868.31"
C001060,HON. RUSS CARNAHAN,2012,2012Q2,OTHER SERVICES,"25,970.53","14,963.28"
C001060,HON. RUSS CARNAHAN,2012,2012Q2,SUPPLIES AND MATERIALS,"9,326.32","2,767.15"
C001060,HON. RUSS CARNAHAN,2012,2012Q2,EQUIPMENT,"1,922.00","1,103.00"
C001083,"HON. JOHN C. CARNEY, JR.",2012,2012Q2,FRANKED MAIL,"27,707.74","26,548.10"
C001083,"HON. JOHN C. CARNEY, JR.",2012,2012Q2,PERSONNEL COMPENSATION,"394,156.49","186,405.59"
C001083,"HON. JOHN C. CARNEY, JR.",2012,2012Q2,TRAVEL,"5,300.08","2,026.83"
C001083,"HON. JOHN C. CARNEY, JR.",2012,2012Q2,"RENT, COMMUNICATION, UTILITIES","34,468.84","20,967.57"
C001083,"HON. JOHN C. CARNEY, JR.",2012,2012Q2,PRINTING AND REPRODUCTION,"30,326.52","30,151.52"
C001083,"HON. JOHN C. CARNEY, JR.",2012,2012Q2,OTHER SERVICES,"16,272.50","10,163.50"
C001083,"HON. JOHN C. CARNEY, JR.",2012,2012Q2,SUPPLIES AND MATERIALS,"3,404.60","1,819.72"
C001083,"HON. JOHN C. CARNEY, JR.",2012,2012Q2,EQUIPMENT,"3,878.56","2,297.61"
C001072,HON. ANDRE CARSON,2012,2012Q2,FRANKED MAIL,"6,336.40",515.71
C001072,HON. ANDRE CARSON,2012,2012Q2,PERSONNEL COMPENSATION,"445,401.38","224,983.37"
C001072,HON. ANDRE CARSON,2012,2012Q2,TRAVEL,"23,121.01","12,204.99"
C001072,HON. ANDRE CARSON,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES","38,865.44","20,741.13"
C001072,HON. ANDRE CARSON,2012,2012Q2,PRINTING AND REPRODUCTION,"9,853.46","1,149.56"
C001072,HON. ANDRE CARSON,2012,2012Q2,OTHER SERVICES,"23,087.00","10,185.00"
C001072,HON. ANDRE CARSON,2012,2012Q2,SUPPLIES AND MATERIALS,"5,662.03","3,341.36"
C001072,HON. ANDRE CARSON,2012,2012Q2,EQUIPMENT,"1,953.34","1,653.00"
C001051,HON. JOHN R. CARTER,2012,2012Q2,FRANKED MAIL,"41,981.70","23,993.71"
C001051,HON. JOHN R. CARTER,2012,2012Q2,PERSONNEL COMPENSATION,"429,082.52","214,288.64"
C001051,HON. JOHN R. CARTER,2012,2012Q2,TRAVEL,"21,890.77","12,978.66"
C001051,HON. JOHN R. CARTER,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES","41,755.31","21,645.57"
C001051,HON. JOHN R. CARTER,2012,2012Q2,PRINTING AND REPRODUCTION,"11,729.40","10,929.15"
C001051,HON. JOHN R. CARTER,2012,2012Q2,OTHER SERVICES,"17,277.00","8,463.50"
C001051,HON. JOHN R. CARTER,2012,2012Q2,SUPPLIES AND MATERIALS,"4,548.96","3,067.07"
C001051,HON. JOHN R. CARTER,2012,2012Q2,EQUIPMENT,"3,720.67",488.67
C001075,HON. BILL CASSIDY,2012,2012Q2,FRANKED MAIL,"34,513.69","26,768.72"
C001075,HON. BILL CASSIDY,2012,2012Q2,PERSONNEL COMPENSATION,"379,621.20","192,416.67"
C001075,HON. BILL CASSIDY,2012,2012Q2,TRAVEL,"37,366.34","15,649.46"
C001075,HON. BILL CASSIDY,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES","44,500.69","30,610.87"
C001075,HON. BILL CASSIDY,2012,2012Q2,PRINTING AND REPRODUCTION,"28,480.57","27,831.74"
C001075,HON. BILL CASSIDY,2012,2012Q2,OTHER SERVICES,"11,476.00","6,672.50"
C001075,HON. BILL CASSIDY,2012,2012Q2,SUPPLIES AND MATERIALS,"12,394.91","6,787.79"
C001075,HON. BILL CASSIDY,2012,2012Q2,EQUIPMENT,498.00,249.00
C001066,HON. KATHY CASTOR,2012,2012Q2,FRANKED MAIL,"19,503.29","18,765.12"
C001066,HON. KATHY CASTOR,2012,2012Q2,PERSONNEL COMPENSATION,"456,513.44","227,929.91"
C001066,HON. KATHY CASTOR,2012,2012Q2,TRAVEL,"19,993.82","17,416.87"
C001066,HON. KATHY CASTOR,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES","38,899.04","20,628.83"
C001066,HON. KATHY CASTOR,2012,2012Q2,PRINTING AND REPRODUCTION,"33,591.12","33,509.17"
C001066,HON. KATHY CASTOR,2012,2012Q2,OTHER SERVICES,"15,132.00","8,968.50"
C001066,HON. KATHY CASTOR,2012,2012Q2,SUPPLIES AND MATERIALS,"2,558.76","1,952.91"
C001066,HON. KATHY CASTOR,2012,2012Q2,EQUIPMENT,352.02,176.01
C000266,HON. STEVE CHABOT,2012,2012Q2,FRANKED MAIL,"6,370.06","5,050.93"
C000266,HON. STEVE CHABOT,2012,2012Q2,PERSONNEL COMPENSATION,"460,605.58","235,149.98"
C000266,HON. STEVE CHABOT,2012,2012Q2,TRAVEL,"30,341.36","15,958.60"
C000266,HON. STEVE CHABOT,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES","42,298.99","20,150.65"
C000266,HON. STEVE CHABOT,2012,2012Q2,PRINTING AND REPRODUCTION,"7,986.60","7,730.00"
C000266,HON. STEVE CHABOT,2012,2012Q2,OTHER SERVICES,"31,503.06","21,582.08"
C000266,HON. STEVE CHABOT,2012,2012Q2,SUPPLIES AND MATERIALS,"7,525.96","2,247.18"
C000266,HON. STEVE CHABOT,2012,2012Q2,EQUIPMENT,"4,712.73","4,517.73"
C001076,HON. JASON CHAFFETZ,2012,2012Q2,FRANKED MAIL,"3,986.93","1,832.31"
C001076,HON. JASON CHAFFETZ,2012,2012Q2,PERSONNEL COMPENSATION,"442,377.18","218,506.90"
C001076,HON. JASON CHAFFETZ,2012,2012Q2,TRAVEL,"32,714.57","18,519.75"
C001076,HON. JASON CHAFFETZ,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES","44,171.12","25,847.64"
C001076,HON. JASON CHAFFETZ,2012,2012Q2,PRINTING AND REPRODUCTION,624.93,556.63
C001076,HON. JASON CHAFFETZ,2012,2012Q2,OTHER SERVICES,"22,496.90","11,488.40"
C001076,HON. JASON CHAFFETZ,2012,2012Q2,SUPPLIES AND MATERIALS,"5,427.36","2,099.80"
C001076,HON. JASON CHAFFETZ,2012,2012Q2,EQUIPMENT,"1,203.36",601.68
C001058,HON. BEN CHANDLER,2012,2012Q2,FRANKED MAIL,"1,013.83",472.17
C001058,HON. BEN CHANDLER,2012,2012Q2,PERSONNEL COMPENSATION,"510,660.60","257,696.44"
C001058,HON. BEN CHANDLER,2012,2012Q2,TRAVEL,"18,202.04","12,081.04"
C001058,HON. BEN CHANDLER,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES","49,627.08","26,371.77"
C001058,HON. BEN CHANDLER,2012,2012Q2,PRINTING AND REPRODUCTION,245.50,193.50
C001058,HON. BEN CHANDLER,2012,2012Q2,OTHER SERVICES,"16,272.50","10,163.50"
C001058,HON. BEN CHANDLER,2012,2012Q2,SUPPLIES AND MATERIALS,"7,362.74","5,419.32"
C001058,HON. BEN CHANDLER,2012,2012Q2,EQUIPMENT,"1,485.42",356.13
C000380,HON. DONNA MC CHRISTENSEN,2012,2012Q2,FRANKED MAIL,212.66,66.14
C000380,HON. DONNA MC CHRISTENSEN,2012,2012Q2,PERSONNEL COMPENSATION,"454,926.72","231,299.01"
C000380,HON. DONNA MC CHRISTENSEN,2012,2012Q2,TRAVEL,"33,275.33","21,900.98"
C000380,HON. DONNA MC CHRISTENSEN,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES","67,168.31","35,121.32"
C000380,HON. DONNA MC CHRISTENSEN,2012,2012Q2,PRINTING AND REPRODUCTION,779.29,279.34
C000380,HON. DONNA MC CHRISTENSEN,2012,2012Q2,OTHER SERVICES,"4,569.12","1,347.06"
C000380,HON. DONNA MC CHRISTENSEN,2012,2012Q2,SUPPLIES AND MATERIALS,"2,181.26","1,089.71"
C000380,HON. DONNA MC CHRISTENSEN,2012,2012Q2,EQUIPMENT,"2,926.09","1,681.86"
C001080,HON. JUDY CHU,2012,2012Q2,FRANKED MAIL,"4,735.53","3,413.70"
C001080,HON. JUDY CHU,2012,2012Q2,PERSONNEL COMPENSATION,"465,364.77","232,795.67"
C001080,HON. JUDY CHU,2012,2012Q2,TRAVEL,"38,735.68","30,801.86"
C001080,HON. JUDY CHU,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES","45,841.71","28,170.32"
C001080,HON. JUDY CHU,2012,2012Q2,PRINTING AND REPRODUCTION,"5,114.20","2,483.90"
C001080,HON. JUDY CHU,2012,2012Q2,OTHER SERVICES,"17,781.08","13,332.38"
C001080,HON. JUDY CHU,2012,2012Q2,SUPPLIES AND MATERIALS,"13,338.86","8,281.32"
C001080,HON. JUDY CHU,2012,2012Q2,EQUIPMENT,"1,815.21","1,404.00"
C001084,HON. DAVID N. CICILLINE,2012,2012Q2,FRANKED MAIL,"32,460.79","20,726.96"
C001084,HON. DAVID N. CICILLINE,2012,2012Q2,PERSONNEL COMPENSATION,"494,525.04","247,879.15"
C001084,HON. DAVID N. CICILLINE,2012,2012Q2,TRAVEL,"10,090.99","5,468.71"
C001084,HON. DAVID N. CICILLINE,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES","32,694.79","18,430.08"
C001084,HON. DAVID N. CICILLINE,2012,2012Q2,PRINTING AND REPRODUCTION,"8,615.45","3,553.32"
C001084,HON. DAVID N. CICILLINE,2012,2012Q2,OTHER SERVICES,"13,061.00","6,163.50"
C001084,HON. DAVID N. CICILLINE,2012,2012Q2,SUPPLIES AND MATERIALS,"3,856.76","1,951.34"
C001084,HON. DAVID N. CICILLINE,2012,2012Q2,EQUIPMENT,"8,279.21","4,439.87"
C001085,HON. HANSEN CLARKE,2012,2012Q2,FRANKED MAIL,"18,797.45","18,481.96"
C001085,HON. HANSEN CLARKE,2012,2012Q2,PERSONNEL COMPENSATION,"450,069.05","233,695.58"
C001085,HON. HANSEN CLARKE,2012,2012Q2,TRAVEL,"38,876.56","27,273.48"
C001085,HON. HANSEN CLARKE,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES","39,000.82","24,687.18"
C001085,HON. HANSEN CLARKE,2012,2012Q2,PRINTING AND REPRODUCTION,"52,825.08","52,538.98"
C001085,HON. HANSEN CLARKE,2012,2012Q2,OTHER SERVICES,"24,352.11","15,962.11"
C001085,HON. HANSEN CLARKE,2012,2012Q2,SUPPLIES AND MATERIALS,"7,308.29","5,704.37"
C001085,HON. HANSEN CLARKE,2012,2012Q2,EQUIPMENT,"3,296.15","1,272.44"
C001067,HON. YVETTE D. CLARKE,2012,2012Q2,FRANKED MAIL,644.72,395.21
C001067,HON. YVETTE D. CLARKE,2012,2012Q2,PERSONNEL COMPENSATION,"480,962.00","242,569.34"
C001067,HON. YVETTE D. CLARKE,2012,2012Q2,TRAVEL,"12,525.22","9,039.67"
C001067,HON. YVETTE D. CLARKE,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES","62,850.82","31,802.18"
C001067,HON. YVETTE D. CLARKE,2012,2012Q2,PRINTING AND REPRODUCTION,"1,579.40","1,113.00"
C001067,HON. YVETTE D. CLARKE,2012,2012Q2,OTHER SERVICES,"12,305.00","12,305.00"
C001067,HON. YVETTE D. CLARKE,2012,2012Q2,SUPPLIES AND MATERIALS,"10,279.96","3,898.86"
C001067,HON. YVETTE D. CLARKE,2012,2012Q2,EQUIPMENT,"1,008.00",504.00
C001049,HON. WILLIAM LACY CLAY,2012,2012Q2,FRANKED MAIL,"43,700.79","42,767.41"
C001049,HON. WILLIAM LACY CLAY,2012,2012Q2,PERSONNEL COMPENSATION,"486,461.32","248,239.01"
C001049,HON. WILLIAM LACY CLAY,2012,2012Q2,TRAVEL,"12,029.07","8,379.67"
C001049,HON. WILLIAM LACY CLAY,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES","57,865.38","34,921.31"
C001049,HON. WILLIAM LACY CLAY,2012,2012Q2,PRINTING AND REPRODUCTION,"1,535.50",990.90
C001049,HON. WILLIAM LACY CLAY,2012,2012Q2,OTHER SERVICES,"15,534.42","8,455.55"
C001049,HON. WILLIAM LACY CLAY,2012,2012Q2,SUPPLIES AND MATERIALS,"6,838.54","3,939.69"
C001049,HON. WILLIAM LACY CLAY,2012,2012Q2,EQUIPMENT,"5,108.00","3,344.00"
C001061,HON. EMANUEL CLEAVER,2012,2012Q2,FRANKED MAIL,"1,577.58","1,193.79"
C001061,HON. EMANUEL CLEAVER,2012,2012Q2,PERSONNEL COMPENSATION,"440,651.82","226,591.68"
C001061,HON. EMANUEL CLEAVER,2012,2012Q2,TRAVEL,"16,012.81","11,742.41"
C001061,HON. EMANUEL CLEAVER,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES","49,305.57","25,393.75"
C001061,HON. EMANUEL CLEAVER,2012,2012Q2,PRINTING AND REPRODUCTION,"1,592.55","1,551.85"
C001061,HON. EMANUEL CLEAVER,2012,2012Q2,OTHER SERVICES,"25,866.50","13,909.53"
C001061,HON. EMANUEL CLEAVER,2012,2012Q2,SUPPLIES AND MATERIALS,"12,612.70","11,837.77"
C001061,HON. EMANUEL CLEAVER,2012,2012Q2,EQUIPMENT,"2,375.55","1,272.15"
C000537,HON. JAMES E. CLYBURN,2012,2012Q2,FRANKED MAIL,"1,105.75",589.80
C000537,HON. JAMES E. CLYBURN,2012,2012Q2,PERSONNEL COMPENSATION,"482,888.35","240,052.90"
C000537,HON. JAMES E. CLYBURN,2012,2012Q2,TRAVEL,"36,026.40","19,630.60"
C000537,HON. JAMES E. CLYBURN,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES","60,817.49","32,600.83"
C000537,HON. JAMES E. CLYBURN,2012,2012Q2,PRINTING AND REPRODUCTION,447.70,264.10
C000537,HON. JAMES E. CLYBURN,2012,2012Q2,OTHER SERVICES,"22,134.58","11,534.80"
C000537,HON. JAMES E. CLYBURN,2012,2012Q2,SUPPLIES AND MATERIALS,"7,109.87","4,661.48"
C000537,HON. JAMES E. CLYBURN,2012,2012Q2,EQUIPMENT,"3,566.41","1,505.62"
C000556,HON. HOWARD COBLE,2012,2012Q2,FRANKED MAIL,"2,727.65","1,667.56"
C000556,HON. HOWARD COBLE,2012,2012Q2,PERSONNEL COMPENSATION,"505,142.29","253,152.79"
C000556,HON. HOWARD COBLE,2012,2012Q2,TRAVEL,"29,229.95","19,822.64"
C000556,HON. HOWARD COBLE,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES","53,486.77","27,536.70"
C000556,HON. HOWARD COBLE,2012,2012Q2,PRINTING AND REPRODUCTION,"1,260.97","1,157.63"
C000556,HON. HOWARD COBLE,2012,2012Q2,OTHER SERVICES,"13,377.00","7,213.50"
C000556,HON. HOWARD COBLE,2012,2012Q2,SUPPLIES AND MATERIALS,"5,778.72","2,926.57"
C000556,HON. HOWARD COBLE,2012,2012Q2,EQUIPMENT,"1,146.84",494.85
C001077,HON. MIKE COFFMAN,2012,2012Q2,FRANKED MAIL,"44,987.57","23,516.92"
C001077,HON. MIKE COFFMAN,2012,2012Q2,PERSONNEL COMPENSATION,"453,392.61","222,416.96"
C001077,HON. MIKE COFFMAN,2012,2012Q2,TRAVEL,"23,293.01","12,734.32"
C001077,HON. MIKE COFFMAN,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES","35,866.47","22,852.61"
C001077,HON. MIKE COFFMAN,2012,2012Q2,PRINTING AND REPRODUCTION,"22,658.56","21,023.65"
C001077,HON. MIKE COFFMAN,2012,2012Q2,OTHER SERVICES,"10,579.83","6,318.51"
C001077,HON. MIKE COFFMAN,2012,2012Q2,SUPPLIES AND MATERIALS,"8,466.58","2,295.01"
C001068,HON. STEVE COHEN,2012,2012Q2,FRANKED MAIL,"12,681.90","12,103.71"
C001068,HON. STEVE COHEN,2012,2012Q2,PERSONNEL COMPENSATION,"463,361.53","231,833.45"
C001068,HON. STEVE COHEN,2012,2012Q2,TRAVEL,"22,865.84","14,969.33"
C001068,HON. STEVE COHEN,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES","32,641.11","21,001.64"
C001068,HON. STEVE COHEN,2012,2012Q2,PRINTING AND REPRODUCTION,"10,284.63","10,284.63"
C001068,HON. STEVE COHEN,2012,2012Q2,OTHER SERVICES,"13,820.68","7,805.14"
C001068,HON. STEVE COHEN,2012,2012Q2,SUPPLIES AND MATERIALS,"4,085.14","2,512.35"
C001068,HON. STEVE COHEN,2012,2012Q2,EQUIPMENT,"1,467.12","1,311.12"
C001053,HON. TOM COLE,2012,2012Q2,FRANKED MAIL,"3,318.47","1,934.13"
C001053,HON. TOM COLE,2012,2012Q2,PERSONNEL COMPENSATION,"422,987.11","209,303.95"
C001053,HON. TOM COLE,2012,2012Q2,TRAVEL,"27,631.85","17,441.04"
C001053,HON. TOM COLE,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES","45,117.32","26,153.12"
C001053,HON. TOM COLE,2012,2012Q2,PRINTING AND REPRODUCTION,"4,039.50","3,138.80"
C001053,HON. TOM COLE,2012,2012Q2,OTHER SERVICES,"13,940.00","10,235.00"
C001053,HON. TOM COLE,2012,2012Q2,SUPPLIES AND MATERIALS,"6,166.81","2,678.37"
C001053,HON. TOM COLE,2012,2012Q2,EQUIPMENT,"1,456.68",367.86
C001062,HON. K. MICHAEL CONAWAY,2012,2012Q2,FRANKED MAIL,"37,647.23","24,698.84"
C001062,HON. K. MICHAEL CONAWAY,2012,2012Q2,PERSONNEL COMPENSATION,"445,710.00","228,480.55"
C001062,HON. K. MICHAEL CONAWAY,2012,2012Q2,TRAVEL,"41,487.41","29,871.19"
C001062,HON. K. MICHAEL CONAWAY,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES","31,886.72","20,689.63"
C001062,HON. K. MICHAEL CONAWAY,2012,2012Q2,PRINTING AND REPRODUCTION,"6,096.00","3,905.70"
C001062,HON. K. MICHAEL CONAWAY,2012,2012Q2,OTHER SERVICES,"12,674.42","5,779.21"
C001062,HON. K. MICHAEL CONAWAY,2012,2012Q2,SUPPLIES AND MATERIALS,"5,665.49","3,491.64"
C001062,HON. K. MICHAEL CONAWAY,2012,2012Q2,EQUIPMENT,995.00,520.43
C001078,HON. GERALD E. GERRY CONNOLLY,2012,2012Q2,FRANKED MAIL,"1,122.18",554.93
C001078,HON. GERALD E. GERRY CONNOLLY,2012,2012Q2,PERSONNEL COMPENSATION,"429,059.21","215,469.44"
C001078,HON. GERALD E. GERRY CONNOLLY,2012,2012Q2,TRAVEL,"3,348.72","2,632.93"
C001078,HON. GERALD E. GERRY CONNOLLY,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES","43,703.40","23,114.89"
C001078,HON. GERALD E. GERRY CONNOLLY,2012,2012Q2,PRINTING AND REPRODUCTION,807.00,443.10
C001078,HON. GERALD E. GERRY CONNOLLY,2012,2012Q2,OTHER SERVICES,"19,302.60","9,601.80"
C001078,HON. GERALD E. GERRY CONNOLLY,2012,2012Q2,SUPPLIES AND MATERIALS,"5,186.47","2,520.37"
C001078,HON. GERALD E. GERRY CONNOLLY,2012,2012Q2,EQUIPMENT,"1,239.06",619.53
C000714,"HON. JOHN CONYERS, JR.",2012,2012Q2,FRANKED MAIL,"9,810.99","9,694.95"
C000714,"HON. JOHN CONYERS, JR.",2012,2012Q2,PERSONNEL COMPENSATION,"505,907.11","251,165.45"
C000714,"HON. JOHN CONYERS, JR.",2012,2012Q2,TRAVEL,"21,217.60","10,401.94"
C000714,"HON. JOHN CONYERS, JR.",2012,2012Q2,"RENT, COMMUNICATION, UTILITIES","61,247.69","30,931.53"
C000714,"HON. JOHN CONYERS, JR.",2012,2012Q2,PRINTING AND REPRODUCTION,"1,162.70",749.30
C000714,"HON. JOHN CONYERS, JR.",2012,2012Q2,OTHER SERVICES,"15,491.27","7,231.80"
C000714,"HON. JOHN CONYERS, JR.",2012,2012Q2,SUPPLIES AND MATERIALS,"9,422.86","6,991.20"
C000714,"HON. JOHN CONYERS, JR.",2012,2012Q2,EQUIPMENT,"2,955.58","1,708.46"
C000754,HON. JIM COOPER,2012,2012Q2,FRANKED MAIL,"3,890.04","3,471.02"
C000754,HON. JIM COOPER,2012,2012Q2,PERSONNEL COMPENSATION,"521,548.50","263,250.26"
C000754,HON. JIM COOPER,2012,2012Q2,TRAVEL,"21,749.13","14,046.33"
C000754,HON. JIM COOPER,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES","41,937.09","21,911.09"
C000754,HON. JIM COOPER,2012,2012Q2,PRINTING AND REPRODUCTION,"3,030.82","2,705.18"
C000754,HON. JIM COOPER,2012,2012Q2,OTHER SERVICES,"27,754.65","15,313.43"
C000754,HON. JIM COOPER,2012,2012Q2,SUPPLIES AND MATERIALS,"4,391.40","1,927.28"
C000754,HON. JIM COOPER,2012,2012Q2,EQUIPMENT,"2,024.16",705.00
C001059,HON. JIM COSTA,2012,2012Q2,FRANKED MAIL,"2,107.14",309.51
C001059,HON. JIM COSTA,2012,2012Q2,PERSONNEL COMPENSATION,"509,200.91","262,528.07"
C001059,HON. JIM COSTA,2012,2012Q2,TRAVEL,"23,184.36","22,452.67"
C001059,HON. JIM COSTA,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES","57,185.15","34,332.87"
C001059,HON. JIM COSTA,2012,2012Q2,PRINTING AND REPRODUCTION,529.20,337.70
C001059,HON. JIM COSTA,2012,2012Q2,OTHER SERVICES,"10,272.50","6,163.50"
C001059,HON. JIM COSTA,2012,2012Q2,SUPPLIES AND MATERIALS,"6,353.20","4,202.97"
C001059,HON. JIM COSTA,2012,2012Q2,EQUIPMENT,777.68,444.00
C000794,HON. JERRY F. COSTELLO,2012,2012Q2,FRANKED MAIL,"4,784.20","2,769.49"
C000794,HON. JERRY F. COSTELLO,2012,2012Q2,PERSONNEL COMPENSATION,"445,094.54","228,467.03"
C000794,HON. JERRY F. COSTELLO,2012,2012Q2,TRAVEL,"15,704.33","8,769.13"
C000794,HON. JERRY F. COSTELLO,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES","38,858.23","21,226.67"
C000794,HON. JERRY F. COSTELLO,2012,2012Q2,PRINTING AND REPRODUCTION,444.20,344.00
C000794,HON. JERRY F. COSTELLO,2012,2012Q2,OTHER SERVICES,"16,398.06","10,961.44"
C000794,HON. JERRY F. COSTELLO,2012,2012Q2,SUPPLIES AND MATERIALS,"1,546.10",907.00
C000794,HON. JERRY F. COSTELLO,2012,2012Q2,EQUIPMENT,"3,018.99","1,476.99"
C001069,HON. JOE COURTNEY,2012,2012Q2,FRANKED MAIL,"3,053.96","1,607.74"
C001069,HON. JOE COURTNEY,2012,2012Q2,PERSONNEL COMPENSATION,"505,216.18","252,895.63"
C001069,HON. JOE COURTNEY,2012,2012Q2,TRAVEL,"16,677.02","9,864.36"
C001069,HON. JOE COURTNEY,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES","54,030.40","23,333.62"
C001069,HON. JOE COURTNEY,2012,2012Q2,PRINTING AND REPRODUCTION,922.00,167.55
C001069,HON. JOE COURTNEY,2012,2012Q2,OTHER SERVICES,"17,098.13","9,731.69"
C001069,HON. JOE COURTNEY,2012,2012Q2,SUPPLIES AND MATERIALS,"9,763.84","3,329.68"
C001069,HON. JOE COURTNEY,2012,2012Q2,EQUIPMENT,"3,164.94","2,083.44"
C001086,HON. CHIP CRAVAACK,2012,2012Q2,FRANKED MAIL,"32,346.94","26,171.25"
C001086,HON. CHIP CRAVAACK,2012,2012Q2,PERSONNEL COMPENSATION,"377,645.98","192,399.57"
C001086,HON. CHIP CRAVAACK,2012,2012Q2,TRAVEL,"34,834.18","20,699.54"
C001086,HON. CHIP CRAVAACK,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES","41,597.14","30,965.03"
C001086,HON. CHIP CRAVAACK,2012,2012Q2,PRINTING AND REPRODUCTION,"7,306.79","7,106.39"
C001086,HON. CHIP CRAVAACK,2012,2012Q2,OTHER SERVICES,"12,008.62","5,820.26"
C001086,HON. CHIP CRAVAACK,2012,2012Q2,SUPPLIES AND MATERIALS,"7,582.65","4,424.45"
C001086,HON. CHIP CRAVAACK,2012,2012Q2,EQUIPMENT,"3,058.31","1,594.42"
C001087,HON. ERIC A. RICK CRAWFORD,2012,2012Q2,FRANKED MAIL,"8,185.23","7,173.41"
C001087,HON. ERIC A. RICK CRAWFORD,2012,2012Q2,PERSONNEL COMPENSATION,"465,360.56","235,402.78"
C001087,HON. ERIC A. RICK CRAWFORD,2012,2012Q2,TRAVEL,"42,950.66","23,460.17"
C001087,HON. ERIC A. RICK CRAWFORD,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES","40,946.98","21,929.08"
C001087,HON. ERIC A. RICK CRAWFORD,2012,2012Q2,PRINTING AND REPRODUCTION,"4,883.05","4,143.60"
C001087,HON. ERIC A. RICK CRAWFORD,2012,2012Q2,OTHER SERVICES,"22,922.22","11,835.00"
C001087,HON. ERIC A. RICK CRAWFORD,2012,2012Q2,SUPPLIES AND MATERIALS,"5,779.87","2,944.75"
C001087,HON. ERIC A. RICK CRAWFORD,2012,2012Q2,EQUIPMENT,"4,733.25","1,252.25"
C001045,HON. ANDER CRENSHAW,2012,2012Q2,FRANKED MAIL,"84,443.16","82,256.08"
C001045,HON. ANDER CRENSHAW,2012,2012Q2,PERSONNEL COMPENSATION,"420,831.16","213,699.99"
C001045,HON. ANDER CRENSHAW,2012,2012Q2,TRAVEL,"17,477.49","12,343.30"
C001045,HON. ANDER CRENSHAW,2012,2012Q2,"RENT, COMMUNICATION, UTILITIES","33,648.10","23,519.65"
C001045,HON. ANDER CRENSHAW,2012,2012Q2,PRINTING AND REPRODUCTION,"37,362.05","37,223.35"
C001045,HON. ANDER CRENSHAW,2012,2012Q2,OTHER SERVICES,"24,437.00","17,991.50"
