BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
B001227,HON. ROBERT A. BRADY,2015,2015Q3,OTHER SERVICES,"32,825.00","10,720.00"
B001227,HON. ROBERT A. BRADY,2015,2015Q3,SUPPLIES AND MATERIALS,"6,946.42","1,767.50"
B001227,HON. ROBERT A. BRADY,2015,2015Q3,EQUIPMENT,"7,062.15","2,134.38"
B001290,HON. DAVE BRAT,2015,2015Q3,FRANKED MAIL,"36,187.66","23,929.19"
B001290,HON. DAVE BRAT,2015,2015Q3,PERSONNEL COMPENSATION,"642,499.85","190,597.17"
B001290,HON. DAVE BRAT,2015,2015Q3,TRAVEL,"12,593.14","3,594.19"
B001290,HON. DAVE BRAT,2015,2015Q3,"RENT, COMMUNICATION, UTILITIES","44,572.70","15,495.24"
B001290,HON. DAVE BRAT,2015,2015Q3,PRINTING AND REPRODUCTION,"26,958.56","25,299.81"
B001290,HON. DAVE BRAT,2015,2015Q3,OTHER SERVICES,"28,522.39","11,284.39"
B001290,HON. DAVE BRAT,2015,2015Q3,SUPPLIES AND MATERIALS,"15,442.08","3,534.84"
B001290,HON. DAVE BRAT,2015,2015Q3,EQUIPMENT,"12,524.75","1,377.98"
B001283,HON. JIM BRIDENSTINE,2015,2015Q3,FRANKED MAIL,705.52,389.80
B001283,HON. JIM BRIDENSTINE,2015,2015Q3,PERSONNEL COMPENSATION,"694,438.17","223,884.72"
B001283,HON. JIM BRIDENSTINE,2015,2015Q3,TRAVEL,"29,316.02","11,089.31"
B001283,HON. JIM BRIDENSTINE,2015,2015Q3,"RENT, COMMUNICATION, UTILITIES","48,784.67","17,350.68"
B001283,HON. JIM BRIDENSTINE,2015,2015Q3,PRINTING AND REPRODUCTION,"14,412.38","9,471.55"
B001283,HON. JIM BRIDENSTINE,2015,2015Q3,OTHER SERVICES,"19,863.35","6,929.95"
B001283,HON. JIM BRIDENSTINE,2015,2015Q3,SUPPLIES AND MATERIALS,"12,156.87","4,079.85"
B001283,HON. JIM BRIDENSTINE,2015,2015Q3,EQUIPMENT,"1,251.00",417.00
B001274,HON. MO BROOKS,2015,2015Q3,FRANKED MAIL,"1,604.21",822.80
B001274,HON. MO BROOKS,2015,2015Q3,PERSONNEL COMPENSATION,"643,156.87","223,769.13"
B001274,HON. MO BROOKS,2015,2015Q3,TRAVEL,"30,376.36","6,940.45"
B001274,HON. MO BROOKS,2015,2015Q3,"RENT, COMMUNICATION, UTILITIES","62,100.20","24,291.80"
B001274,HON. MO BROOKS,2015,2015Q3,PRINTING AND REPRODUCTION,"11,157.27","6,435.67"
B001274,HON. MO BROOKS,2015,2015Q3,OTHER SERVICES,"29,925.00","9,975.00"
B001274,HON. MO BROOKS,2015,2015Q3,SUPPLIES AND MATERIALS,"5,116.77","2,008.83"
B001284,HON. SUSAN W. BROOKS,2015,2015Q3,FRANKED MAIL,"2,971.68","1,438.25"
B001284,HON. SUSAN W. BROOKS,2015,2015Q3,PERSONNEL COMPENSATION,"599,412.98","205,361.42"
B001284,HON. SUSAN W. BROOKS,2015,2015Q3,TRAVEL,"44,897.15","8,463.72"
B001284,HON. SUSAN W. BROOKS,2015,2015Q3,"RENT, COMMUNICATION, UTILITIES","43,860.51","15,197.80"
B001284,HON. SUSAN W. BROOKS,2015,2015Q3,PRINTING AND REPRODUCTION,"1,546.75",563.03
B001284,HON. SUSAN W. BROOKS,2015,2015Q3,OTHER SERVICES,"37,142.74","10,803.74"
B001284,HON. SUSAN W. BROOKS,2015,2015Q3,SUPPLIES AND MATERIALS,"6,052.16","1,582.82"
B001284,HON. SUSAN W. BROOKS,2015,2015Q3,EQUIPMENT,"3,930.03","1,310.01"
B000911,HON. CORRINE BROWN,2015,2015Q3,FRANKED MAIL,"2,141.08","1,062.12"
B000911,HON. CORRINE BROWN,2015,2015Q3,PERSONNEL COMPENSATION,"752,332.60","243,902.74"
B000911,HON. CORRINE BROWN,2015,2015Q3,TRAVEL,"28,186.12","4,125.47"
B000911,HON. CORRINE BROWN,2015,2015Q3,"RENT, COMMUNICATION, UTILITIES","83,732.77","28,057.01"
B000911,HON. CORRINE BROWN,2015,2015Q3,PRINTING AND REPRODUCTION,"1,391.25",159.40
B000911,HON. CORRINE BROWN,2015,2015Q3,OTHER SERVICES,"18,467.68","5,682.22"
B000911,HON. CORRINE BROWN,2015,2015Q3,SUPPLIES AND MATERIALS,"27,646.37","6,470.19"
B000911,HON. CORRINE BROWN,2015,2015Q3,EQUIPMENT,"5,991.54","2,353.53"
B001285,HON. JULIA BROWNLEY,2015,2015Q3,FRANKED MAIL,"14,182.84","1,377.74"
B001285,HON. JULIA BROWNLEY,2015,2015Q3,PERSONNEL COMPENSATION,"608,787.47","195,948.13"
B001285,HON. JULIA BROWNLEY,2015,2015Q3,TRAVEL,"28,455.07","9,538.03"
B001285,HON. JULIA BROWNLEY,2015,2015Q3,"RENT, COMMUNICATION, UTILITIES","52,283.41","19,426.22"
B001285,HON. JULIA BROWNLEY,2015,2015Q3,PRINTING AND REPRODUCTION,"16,315.30",254.85
B001285,HON. JULIA BROWNLEY,2015,2015Q3,OTHER SERVICES,"20,580.00","5,340.00"
B001285,HON. JULIA BROWNLEY,2015,2015Q3,SUPPLIES AND MATERIALS,"4,344.19",679.77
B001285,HON. JULIA BROWNLEY,2015,2015Q3,EQUIPMENT,"3,456.00","1,152.00"
B001260,HON. VERN G. BUCHANAN,2015,2015Q3,FRANKED MAIL,-13.36,-12.30
B001260,HON. VERN G. BUCHANAN,2015,2015Q3,PERSONNEL COMPENSATION,"725,649.04","236,697.28"
B001260,HON. VERN G. BUCHANAN,2015,2015Q3,TRAVEL,"15,802.70","1,704.87"
B001260,HON. VERN G. BUCHANAN,2015,2015Q3,"RENT, COMMUNICATION, UTILITIES","80,315.22","22,218.41"
B001260,HON. VERN G. BUCHANAN,2015,2015Q3,PRINTING AND REPRODUCTION,"2,021.80",622.75
B001260,HON. VERN G. BUCHANAN,2015,2015Q3,OTHER SERVICES,"37,008.00","11,397.00"
B001260,HON. VERN G. BUCHANAN,2015,2015Q3,SUPPLIES AND MATERIALS,"6,485.52","2,640.46"
B001260,HON. VERN G. BUCHANAN,2015,2015Q3,EQUIPMENT,"1,349.55",449.85
B001297,HON. KEN BUCK,2015,2015Q3,FRANKED MAIL,"10,028.02",21.61
B001297,HON. KEN BUCK,2015,2015Q3,PERSONNEL COMPENSATION,"483,883.33","176,161.10"
B001297,HON. KEN BUCK,2015,2015Q3,TRAVEL,"62,324.09","28,742.37"
B001297,HON. KEN BUCK,2015,2015Q3,TRANSPORTATION OF THINGS,49.00,49.00
B001297,HON. KEN BUCK,2015,2015Q3,"RENT, COMMUNICATION, UTILITIES","55,467.31","23,379.19"
B001297,HON. KEN BUCK,2015,2015Q3,PRINTING AND REPRODUCTION,"16,110.63",859.68
B001297,HON. KEN BUCK,2015,2015Q3,OTHER SERVICES,"29,573.11","10,138.00"
B001297,HON. KEN BUCK,2015,2015Q3,SUPPLIES AND MATERIALS,"17,288.35","2,300.11"
B001297,HON. KEN BUCK,2015,2015Q3,EQUIPMENT,"4,058.10","1,352.70"
B001275,HON. LARRY BUCSHON,2015,2015Q3,FRANKED MAIL,"8,804.99","8,100.26"
B001275,HON. LARRY BUCSHON,2015,2015Q3,PERSONNEL COMPENSATION,"637,529.34","222,700.03"
B001275,HON. LARRY BUCSHON,2015,2015Q3,TRAVEL,"72,464.42","29,968.79"
B001275,HON. LARRY BUCSHON,2015,2015Q3,"RENT, COMMUNICATION, UTILITIES","62,534.20","21,270.90"
B001275,HON. LARRY BUCSHON,2015,2015Q3,PRINTING AND REPRODUCTION,544.35,239.85
B001275,HON. LARRY BUCSHON,2015,2015Q3,OTHER SERVICES,"30,657.97","9,435.90"
B001275,HON. LARRY BUCSHON,2015,2015Q3,SUPPLIES AND MATERIALS,"10,092.40","4,200.28"
B001275,HON. LARRY BUCSHON,2015,2015Q3,EQUIPMENT,802.92,0.00
B001248,HON. MICHAEL C. BURGESS,2015,2015Q3,FRANKED MAIL,"2,700.80","1,150.34"
B001248,HON. MICHAEL C. BURGESS,2015,2015Q3,PERSONNEL COMPENSATION,"703,881.08","231,553.22"
B001248,HON. MICHAEL C. BURGESS,2015,2015Q3,TRAVEL,"42,829.12","19,253.59"
B001248,HON. MICHAEL C. BURGESS,2015,2015Q3,"RENT, COMMUNICATION, UTILITIES","43,909.14","15,712.48"
B001248,HON. MICHAEL C. BURGESS,2015,2015Q3,PRINTING AND REPRODUCTION,"1,380.50",189.99
B001248,HON. MICHAEL C. BURGESS,2015,2015Q3,OTHER SERVICES,"34,334.50","12,304.50"
B001248,HON. MICHAEL C. BURGESS,2015,2015Q3,SUPPLIES AND MATERIALS,"11,543.38","4,114.86"
B001248,HON. MICHAEL C. BURGESS,2015,2015Q3,EQUIPMENT,"2,152.44",717.48
B001286,HON. CHERI BUSTOS,2015,2015Q3,FRANKED MAIL,"21,226.80","11,555.35"
B001286,HON. CHERI BUSTOS,2015,2015Q3,PERSONNEL COMPENSATION,"632,077.81","221,111.69"
B001286,HON. CHERI BUSTOS,2015,2015Q3,TRAVEL,"45,098.88","19,514.82"
B001286,HON. CHERI BUSTOS,2015,2015Q3,"RENT, COMMUNICATION, UTILITIES","43,892.61","15,960.46"
B001286,HON. CHERI BUSTOS,2015,2015Q3,PRINTING AND REPRODUCTION,"33,791.66","16,906.01"
B001286,HON. CHERI BUSTOS,2015,2015Q3,OTHER SERVICES,"32,899.50","11,684.50"
B001286,HON. CHERI BUSTOS,2015,2015Q3,SUPPLIES AND MATERIALS,"10,360.44","2,538.94"
B001286,HON. CHERI BUSTOS,2015,2015Q3,EQUIPMENT,"2,168.98",584.53
B001251,HON. G.K. BUTTERFIELD,2015,2015Q3,FRANKED MAIL,"1,190.99",635.73
B001251,HON. G.K. BUTTERFIELD,2015,2015Q3,PERSONNEL COMPENSATION,"710,403.21","236,794.45"
B001251,HON. G.K. BUTTERFIELD,2015,2015Q3,TRAVEL,"35,181.55","13,093.60"
B001251,HON. G.K. BUTTERFIELD,2015,2015Q3,"RENT, COMMUNICATION, UTILITIES","73,459.68","25,040.68"
B001251,HON. G.K. BUTTERFIELD,2015,2015Q3,PRINTING AND REPRODUCTION,"2,047.57",668.44
B001251,HON. G.K. BUTTERFIELD,2015,2015Q3,OTHER SERVICES,"19,030.13","6,940.58"
B001251,HON. G.K. BUTTERFIELD,2015,2015Q3,SUPPLIES AND MATERIALS,"13,715.50","4,805.50"
B001251,HON. G.K. BUTTERFIELD,2015,2015Q3,EQUIPMENT,"1,659.06",553.02
B001289,HON. BRADLEY BYRNE,2015,2015Q3,FRANKED MAIL,"27,003.76","5,382.97"
B001289,HON. BRADLEY BYRNE,2015,2015Q3,PERSONNEL COMPENSATION,"638,288.94","203,958.36"
B001289,HON. BRADLEY BYRNE,2015,2015Q3,TRAVEL,"36,332.20","11,703.15"
B001289,HON. BRADLEY BYRNE,2015,2015Q3,"RENT, COMMUNICATION, UTILITIES","94,873.35","32,661.51"
B001289,HON. BRADLEY BYRNE,2015,2015Q3,PRINTING AND REPRODUCTION,"26,947.09","3,092.41"
B001289,HON. BRADLEY BYRNE,2015,2015Q3,OTHER SERVICES,"22,140.25","6,147.00"
B001289,HON. BRADLEY BYRNE,2015,2015Q3,SUPPLIES AND MATERIALS,"6,940.33","2,352.59"
B001289,HON. BRADLEY BYRNE,2015,2015Q3,EQUIPMENT,"7,779.00",586.00
C000059,HON. KEN CALVERT,2015,2015Q3,FRANKED MAIL,"15,304.25","14,080.38"
C000059,HON. KEN CALVERT,2015,2015Q3,PERSONNEL COMPENSATION,"581,660.30","191,937.44"
C000059,HON. KEN CALVERT,2015,2015Q3,TRAVEL,"42,353.24","12,089.51"
C000059,HON. KEN CALVERT,2015,2015Q3,"RENT, COMMUNICATION, UTILITIES","58,893.49","20,687.52"
C000059,HON. KEN CALVERT,2015,2015Q3,PRINTING AND REPRODUCTION,"15,609.04","14,551.15"
C000059,HON. KEN CALVERT,2015,2015Q3,OTHER SERVICES,"36,450.43","12,015.00"
C000059,HON. KEN CALVERT,2015,2015Q3,SUPPLIES AND MATERIALS,"12,146.88","3,654.61"
C000059,HON. KEN CALVERT,2015,2015Q3,EQUIPMENT,"3,184.20","1,061.40"
C001036,HON. LOIS CAPPS,2015,2015Q3,FRANKED MAIL,"1,325.01",404.67
C001036,HON. LOIS CAPPS,2015,2015Q3,PERSONNEL COMPENSATION,"726,215.13","240,809.68"
C001036,HON. LOIS CAPPS,2015,2015Q3,TRAVEL,"38,412.54","10,699.05"
C001036,HON. LOIS CAPPS,2015,2015Q3,"RENT, COMMUNICATION, UTILITIES","85,879.03","30,891.24"
C001036,HON. LOIS CAPPS,2015,2015Q3,PRINTING AND REPRODUCTION,637.32,189.50
C001036,HON. LOIS CAPPS,2015,2015Q3,OTHER SERVICES,"28,696.52","9,209.64"
C001036,HON. LOIS CAPPS,2015,2015Q3,SUPPLIES AND MATERIALS,"3,535.78","1,233.55"
C001036,HON. LOIS CAPPS,2015,2015Q3,EQUIPMENT,"1,065.56",447.09
C001037,HON. MICHAEL E. CAPUANO,2015,2015Q3,FRANKED MAIL,281.83,122.36
C001037,HON. MICHAEL E. CAPUANO,2015,2015Q3,PERSONNEL COMPENSATION,"748,343.18","249,441.27"
C001037,HON. MICHAEL E. CAPUANO,2015,2015Q3,TRAVEL,"10,918.49","3,065.43"
C001037,HON. MICHAEL E. CAPUANO,2015,2015Q3,"RENT, COMMUNICATION, UTILITIES","69,645.94","22,677.75"
C001037,HON. MICHAEL E. CAPUANO,2015,2015Q3,PRINTING AND REPRODUCTION,832.71,87.50
C001037,HON. MICHAEL E. CAPUANO,2015,2015Q3,OTHER SERVICES,"26,142.02","8,394.72"
C001037,HON. MICHAEL E. CAPUANO,2015,2015Q3,SUPPLIES AND MATERIALS,"10,539.46","3,101.43"
C001037,HON. MICHAEL E. CAPUANO,2015,2015Q3,EQUIPMENT,"7,783.71","4,594.57"
C001097,HON. TONY CARDENAS,2015,2015Q3,FRANKED MAIL,890.67,351.91
C001097,HON. TONY CARDENAS,2015,2015Q3,PERSONNEL COMPENSATION,"623,960.75","209,679.12"
C001097,HON. TONY CARDENAS,2015,2015Q3,TRAVEL,"43,193.29","12,456.45"
C001097,HON. TONY CARDENAS,2015,2015Q3,"RENT, COMMUNICATION, UTILITIES","55,969.54","22,918.45"
C001097,HON. TONY CARDENAS,2015,2015Q3,PRINTING AND REPRODUCTION,"2,393.79",621.08
C001097,HON. TONY CARDENAS,2015,2015Q3,OTHER SERVICES,"17,201.64","5,611.25"
C001097,HON. TONY CARDENAS,2015,2015Q3,SUPPLIES AND MATERIALS,"31,053.65","4,440.37"
C001097,HON. TONY CARDENAS,2015,2015Q3,EQUIPMENT,"4,872.49","1,198.74"
C001083,"HON. JOHN C. CARNEY, JR.",2015,2015Q3,FRANKED MAIL,"24,501.73","23,303.84"
C001083,"HON. JOHN C. CARNEY, JR.",2015,2015Q3,PERSONNEL COMPENSATION,"674,918.67","220,975.04"
C001083,"HON. JOHN C. CARNEY, JR.",2015,2015Q3,TRAVEL,"11,794.86","2,664.57"
C001083,"HON. JOHN C. CARNEY, JR.",2015,2015Q3,"RENT, COMMUNICATION, UTILITIES","81,686.56","30,080.20"
C001083,"HON. JOHN C. CARNEY, JR.",2015,2015Q3,PRINTING AND REPRODUCTION,"2,077.97",789.07
C001083,"HON. JOHN C. CARNEY, JR.",2015,2015Q3,OTHER SERVICES,"26,769.99","8,910.00"
C001083,"HON. JOHN C. CARNEY, JR.",2015,2015Q3,SUPPLIES AND MATERIALS,"14,394.52","1,399.09"
C001083,"HON. JOHN C. CARNEY, JR.",2015,2015Q3,EQUIPMENT,"4,678.52","2,927.06"
C001072,HON. ANDRE CARSON,2015,2015Q3,FRANKED MAIL,643.61,390.58
C001072,HON. ANDRE CARSON,2015,2015Q3,PERSONNEL COMPENSATION,"705,999.92","244,047.19"
C001072,HON. ANDRE CARSON,2015,2015Q3,TRAVEL,"26,628.44","9,242.87"
C001072,HON. ANDRE CARSON,2015,2015Q3,"RENT, COMMUNICATION, UTILITIES","70,876.09","24,710.95"
C001072,HON. ANDRE CARSON,2015,2015Q3,PRINTING AND REPRODUCTION,"13,372.88","11,527.10"
C001072,HON. ANDRE CARSON,2015,2015Q3,OTHER SERVICES,"24,287.16","8,408.91"
C001072,HON. ANDRE CARSON,2015,2015Q3,SUPPLIES AND MATERIALS,"14,557.03","6,389.52"
C001072,HON. ANDRE CARSON,2015,2015Q3,EQUIPMENT,"3,735.00","1,245.00"
C001103,HON. EARL L. BUDDY CARTER,2015,2015Q3,FRANKED MAIL,"34,976.06","26,054.83"
C001103,HON. EARL L. BUDDY CARTER,2015,2015Q3,PERSONNEL COMPENSATION,"511,527.49","170,288.78"
C001103,HON. EARL L. BUDDY CARTER,2015,2015Q3,TRAVEL,"44,102.96","18,461.00"
C001103,HON. EARL L. BUDDY CARTER,2015,2015Q3,"RENT, COMMUNICATION, UTILITIES","81,508.11","32,085.73"
C001103,HON. EARL L. BUDDY CARTER,2015,2015Q3,PRINTING AND REPRODUCTION,"6,398.48","1,565.60"
C001103,HON. EARL L. BUDDY CARTER,2015,2015Q3,OTHER SERVICES,"39,634.18","13,795.57"
C001103,HON. EARL L. BUDDY CARTER,2015,2015Q3,SUPPLIES AND MATERIALS,"23,061.24","6,452.14"
C001103,HON. EARL L. BUDDY CARTER,2015,2015Q3,EQUIPMENT,"4,427.54",411.18
C001051,HON. JOHN R. CARTER,2015,2015Q3,FRANKED MAIL,"18,979.76","5,667.12"
C001051,HON. JOHN R. CARTER,2015,2015Q3,PERSONNEL COMPENSATION,"584,853.82","200,941.63"
C001051,HON. JOHN R. CARTER,2015,2015Q3,TRAVEL,"67,295.77","21,833.58"
C001051,HON. JOHN R. CARTER,2015,2015Q3,"RENT, COMMUNICATION, UTILITIES","61,104.92","20,385.33"
C001051,HON. JOHN R. CARTER,2015,2015Q3,PRINTING AND REPRODUCTION,"14,972.56","3,752.62"
C001051,HON. JOHN R. CARTER,2015,2015Q3,OTHER SERVICES,"29,040.00","10,680.00"
C001051,HON. JOHN R. CARTER,2015,2015Q3,SUPPLIES AND MATERIALS,"8,480.96","2,922.13"
C001051,HON. JOHN R. CARTER,2015,2015Q3,EQUIPMENT,"2,897.73",792.00
C001090,HON. MATTHEW A. CARTWRIGHT,2015,2015Q3,FRANKED MAIL,"8,052.38","1,418.95"
C001090,HON. MATTHEW A. CARTWRIGHT,2015,2015Q3,PERSONNEL COMPENSATION,"703,125.42","234,564.56"
C001090,HON. MATTHEW A. CARTWRIGHT,2015,2015Q3,TRAVEL,"12,181.09","2,267.60"
C001090,HON. MATTHEW A. CARTWRIGHT,2015,2015Q3,"RENT, COMMUNICATION, UTILITIES","73,818.49","25,634.55"
C001090,HON. MATTHEW A. CARTWRIGHT,2015,2015Q3,PRINTING AND REPRODUCTION,"14,989.38","6,066.84"
C001090,HON. MATTHEW A. CARTWRIGHT,2015,2015Q3,OTHER SERVICES,"31,220.48","10,465.80"
C001090,HON. MATTHEW A. CARTWRIGHT,2015,2015Q3,SUPPLIES AND MATERIALS,"15,498.73","6,094.56"
C001090,HON. MATTHEW A. CARTWRIGHT,2015,2015Q3,EQUIPMENT,"5,773.33","1,644.19"
C001066,HON. KATHY CASTOR,2015,2015Q3,FRANKED MAIL,"10,327.64",946.48
C001066,HON. KATHY CASTOR,2015,2015Q3,PERSONNEL COMPENSATION,"681,345.41","229,379.60"
C001066,HON. KATHY CASTOR,2015,2015Q3,TRAVEL,"32,576.95","10,298.87"
C001066,HON. KATHY CASTOR,2015,2015Q3,"RENT, COMMUNICATION, UTILITIES","64,485.23","23,211.55"
C001066,HON. KATHY CASTOR,2015,2015Q3,PRINTING AND REPRODUCTION,"19,508.26",486.85
C001066,HON. KATHY CASTOR,2015,2015Q3,OTHER SERVICES,"24,880.00","8,775.00"
C001066,HON. KATHY CASTOR,2015,2015Q3,SUPPLIES AND MATERIALS,"11,631.67","4,206.82"
C001066,HON. KATHY CASTOR,2015,2015Q3,EQUIPMENT,"5,885.49","5,885.49"
C001091,HON. JOAQUIN CASTRO,2015,2015Q3,FRANKED MAIL,"1,249.12",604.56
C001091,HON. JOAQUIN CASTRO,2015,2015Q3,PERSONNEL COMPENSATION,"615,864.69","209,694.40"
C001091,HON. JOAQUIN CASTRO,2015,2015Q3,TRAVEL,"28,260.75","8,969.03"
C001091,HON. JOAQUIN CASTRO,2015,2015Q3,"RENT, COMMUNICATION, UTILITIES","54,754.09","21,890.22"
C001091,HON. JOAQUIN CASTRO,2015,2015Q3,PRINTING AND REPRODUCTION,"2,220.52","1,634.39"
C001091,HON. JOAQUIN CASTRO,2015,2015Q3,OTHER SERVICES,"28,087.29","9,322.20"
C001091,HON. JOAQUIN CASTRO,2015,2015Q3,SUPPLIES AND MATERIALS,"13,144.92","5,494.14"
C001091,HON. JOAQUIN CASTRO,2015,2015Q3,EQUIPMENT,"3,685.80",528.60
C000266,HON. STEVE CHABOT,2015,2015Q3,FRANKED MAIL,"4,668.58","2,944.95"
C000266,HON. STEVE CHABOT,2015,2015Q3,PERSONNEL COMPENSATION,"650,105.52","215,777.76"
C000266,HON. STEVE CHABOT,2015,2015Q3,TRAVEL,"43,238.85","9,421.78"
C000266,HON. STEVE CHABOT,2015,2015Q3,"RENT, COMMUNICATION, UTILITIES","102,958.75","38,986.46"
C000266,HON. STEVE CHABOT,2015,2015Q3,PRINTING AND REPRODUCTION,"4,180.50","1,765.78"
C000266,HON. STEVE CHABOT,2015,2015Q3,OTHER SERVICES,"35,245.12","11,197.56"
C000266,HON. STEVE CHABOT,2015,2015Q3,SUPPLIES AND MATERIALS,"16,885.66","2,735.70"
C000266,HON. STEVE CHABOT,2015,2015Q3,EQUIPMENT,"2,805.23","1,772.23"
C001076,HON. JASON CHAFFETZ,2015,2015Q3,FRANKED MAIL,"5,421.13",597.41
C001076,HON. JASON CHAFFETZ,2015,2015Q3,PERSONNEL COMPENSATION,"655,511.07","215,002.74"
C001076,HON. JASON CHAFFETZ,2015,2015Q3,TRAVEL,"74,203.78","20,686.06"
C001076,HON. JASON CHAFFETZ,2015,2015Q3,"RENT, COMMUNICATION, UTILITIES","54,445.31","19,343.69"
C001076,HON. JASON CHAFFETZ,2015,2015Q3,PRINTING AND REPRODUCTION,"8,656.67",935.87
C001076,HON. JASON CHAFFETZ,2015,2015Q3,OTHER SERVICES,"35,638.70","10,527.37"
C001076,HON. JASON CHAFFETZ,2015,2015Q3,SUPPLIES AND MATERIALS,"19,546.24","2,950.69"
C001076,HON. JASON CHAFFETZ,2015,2015Q3,EQUIPMENT,"2,597.97","1,662.30"
C001080,HON. JUDY CHU,2015,2015Q3,FRANKED MAIL,454.40,279.65
C001080,HON. JUDY CHU,2015,2015Q3,PERSONNEL COMPENSATION,"588,162.36","194,033.38"
C001080,HON. JUDY CHU,2015,2015Q3,TRAVEL,"44,336.99","16,637.09"
C001080,HON. JUDY CHU,2015,2015Q3,"RENT, COMMUNICATION, UTILITIES","99,231.15","33,394.61"
C001080,HON. JUDY CHU,2015,2015Q3,PRINTING AND REPRODUCTION,"3,290.34",710.63
C001080,HON. JUDY CHU,2015,2015Q3,OTHER SERVICES,"35,067.77","10,536.40"
C001080,HON. JUDY CHU,2015,2015Q3,SUPPLIES AND MATERIALS,"16,991.10","3,172.57"
C001080,HON. JUDY CHU,2015,2015Q3,EQUIPMENT,"2,464.50",571.50
C001084,HON. DAVID N. CICILLINE,2015,2015Q3,FRANKED MAIL,683.64,445.02
C001084,HON. DAVID N. CICILLINE,2015,2015Q3,PERSONNEL COMPENSATION,"709,348.85","240,798.89"
C001084,HON. DAVID N. CICILLINE,2015,2015Q3,TRAVEL,"15,732.80","4,471.93"
C001084,HON. DAVID N. CICILLINE,2015,2015Q3,"RENT, COMMUNICATION, UTILITIES","64,983.11","22,598.26"
C001084,HON. DAVID N. CICILLINE,2015,2015Q3,PRINTING AND REPRODUCTION,"2,207.07","1,376.20"
C001084,HON. DAVID N. CICILLINE,2015,2015Q3,OTHER SERVICES,"34,451.02","11,701.02"
C001084,HON. DAVID N. CICILLINE,2015,2015Q3,SUPPLIES AND MATERIALS,"5,638.96","3,004.43"
C001084,HON. DAVID N. CICILLINE,2015,2015Q3,EQUIPMENT,"2,085.75",695.25
C001101,HON. KATHERINE M. CLARK,2015,2015Q3,FRANKED MAIL,894.00,269.64
C001101,HON. KATHERINE M. CLARK,2015,2015Q3,PERSONNEL COMPENSATION,"696,886.38","232,979.30"
C001101,HON. KATHERINE M. CLARK,2015,2015Q3,TRAVEL,"18,490.26","6,196.73"
C001101,HON. KATHERINE M. CLARK,2015,2015Q3,"RENT, COMMUNICATION, UTILITIES","64,867.41","21,287.57"
C001101,HON. KATHERINE M. CLARK,2015,2015Q3,PRINTING AND REPRODUCTION,"4,913.37","4,521.20"
C001101,HON. KATHERINE M. CLARK,2015,2015Q3,OTHER SERVICES,"24,226.55","7,898.94"
C001101,HON. KATHERINE M. CLARK,2015,2015Q3,SUPPLIES AND MATERIALS,"5,119.65","2,777.97"
C001101,HON. KATHERINE M. CLARK,2015,2015Q3,EQUIPMENT,"2,478.00","1,458.00"
C001067,HON. YVETTE D. CLARKE,2015,2015Q3,FRANKED MAIL,341.73,107.90
C001067,HON. YVETTE D. CLARKE,2015,2015Q3,PERSONNEL COMPENSATION,"620,050.16","216,470.12"
C001067,HON. YVETTE D. CLARKE,2015,2015Q3,TRAVEL,"27,239.45","9,800.01"
C001067,HON. YVETTE D. CLARKE,2015,2015Q3,"RENT, COMMUNICATION, UTILITIES","96,991.43","72,033.55"
C001067,HON. YVETTE D. CLARKE,2015,2015Q3,PRINTING AND REPRODUCTION,"4,269.05","2,072.93"
C001067,HON. YVETTE D. CLARKE,2015,2015Q3,OTHER SERVICES,"5,080.38","2,155.38"
C001067,HON. YVETTE D. CLARKE,2015,2015Q3,SUPPLIES AND MATERIALS,"13,484.54","5,847.55"
C001067,HON. YVETTE D. CLARKE,2015,2015Q3,EQUIPMENT,"2,034.00",678.00
C001102,HON. CURT CLAWSON,2015,2015Q3,FRANKED MAIL,518.31,98.73
C001102,HON. CURT CLAWSON,2015,2015Q3,PERSONNEL COMPENSATION,"692,424.36","268,025.92"
C001102,HON. CURT CLAWSON,2015,2015Q3,TRAVEL,"35,950.44","7,027.99"
C001102,HON. CURT CLAWSON,2015,2015Q3,"RENT, COMMUNICATION, UTILITIES","26,572.96","9,332.69"
C001102,HON. CURT CLAWSON,2015,2015Q3,PRINTING AND REPRODUCTION,"1,353.42",158.34
C001102,HON. CURT CLAWSON,2015,2015Q3,OTHER SERVICES,"34,485.00","12,175.00"
C001102,HON. CURT CLAWSON,2015,2015Q3,SUPPLIES AND MATERIALS,"4,853.85",871.72
C001102,HON. CURT CLAWSON,2015,2015Q3,EQUIPMENT,"1,967.40",655.80
C001049,HON. WILLIAM LACY CLAY,2015,2015Q3,FRANKED MAIL,"3,265.50","1,669.06"
C001049,HON. WILLIAM LACY CLAY,2015,2015Q3,PERSONNEL COMPENSATION,"682,296.66","234,830.51"
C001049,HON. WILLIAM LACY CLAY,2015,2015Q3,TRAVEL,"17,661.65","6,395.25"
C001049,HON. WILLIAM LACY CLAY,2015,2015Q3,"RENT, COMMUNICATION, UTILITIES","96,328.36","37,281.12"
C001049,HON. WILLIAM LACY CLAY,2015,2015Q3,PRINTING AND REPRODUCTION,"5,453.61","4,580.95"
C001049,HON. WILLIAM LACY CLAY,2015,2015Q3,OTHER SERVICES,"35,888.89","12,123.89"
C001049,HON. WILLIAM LACY CLAY,2015,2015Q3,SUPPLIES AND MATERIALS,"6,240.58","1,414.93"
