BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
C001047,HON. SHELLEY MOORE CAPITO,2009,2009Q4,PERSONNEL COMPENSATION,"1,016,007.73","300,717.83"
C001047,HON. SHELLEY MOORE CAPITO,2009,2009Q4,PERSONNEL BENEFITS,"2,224.73",0.00
C001047,HON. SHELLEY MOORE CAPITO,2009,2009Q4,TRAVEL,"60,761.03","15,232.02"
C001047,HON. SHELLEY MOORE CAPITO,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES","113,589.40","32,536.97"
C001047,HON. SHELLEY MOORE CAPITO,2009,2009Q4,PRINTING AND REPRODUCTION,"57,292.94","23,873.00"
C001047,HON. SHELLEY MOORE CAPITO,2009,2009Q4,OTHER SERVICES,"65,381.83","14,622.00"
C001047,HON. SHELLEY MOORE CAPITO,2009,2009Q4,SUPPLIES AND MATERIALS,"25,632.25","6,681.89"
C001047,HON. SHELLEY MOORE CAPITO,2009,2009Q4,EQUIPMENT,"6,907.63","3,620.83"
C001036,HON. LOIS CAPPS,2009,2009Q4,FRANKED MAIL,"4,034.46","1,420.88"
C001036,HON. LOIS CAPPS,2009,2009Q4,PERSONNEL COMPENSATION,"1,178,066.05","361,625.03"
C001036,HON. LOIS CAPPS,2009,2009Q4,PERSONNEL BENEFITS,"2,188.36",0.00
C001036,HON. LOIS CAPPS,2009,2009Q4,TRAVEL,"57,286.46","12,806.39"
C001036,HON. LOIS CAPPS,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES","118,103.54","27,422.36"
C001036,HON. LOIS CAPPS,2009,2009Q4,PRINTING AND REPRODUCTION,"7,193.06","2,503.31"
C001036,HON. LOIS CAPPS,2009,2009Q4,OTHER SERVICES,"62,534.86","14,895.06"
C001036,HON. LOIS CAPPS,2009,2009Q4,SUPPLIES AND MATERIALS,"33,907.81","23,760.36"
C001036,HON. LOIS CAPPS,2009,2009Q4,EQUIPMENT,"1,466.04",798.36
C001037,HON. MICHAEL E. CAPUANO,2009,2009Q4,FRANKED MAIL,770.48,206.36
C001037,HON. MICHAEL E. CAPUANO,2009,2009Q4,PERSONNEL COMPENSATION,"1,065,687.76","302,026.39"
C001037,HON. MICHAEL E. CAPUANO,2009,2009Q4,PERSONNEL BENEFITS,"1,410.83",0.00
C001037,HON. MICHAEL E. CAPUANO,2009,2009Q4,TRAVEL,"20,808.94","4,335.75"
C001037,HON. MICHAEL E. CAPUANO,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES","104,841.64","22,330.30"
C001037,HON. MICHAEL E. CAPUANO,2009,2009Q4,PRINTING AND REPRODUCTION,"7,164.45",100.20
C001037,HON. MICHAEL E. CAPUANO,2009,2009Q4,OTHER SERVICES,"32,555.50","9,820.50"
C001037,HON. MICHAEL E. CAPUANO,2009,2009Q4,SUPPLIES AND MATERIALS,"38,597.80","3,249.70"
C001037,HON. MICHAEL E. CAPUANO,2009,2009Q4,EQUIPMENT,"7,247.95","2,826.05"
C001050,HON. DENNIS A. CARDOZA,2009,2009Q4,FRANKED MAIL,"28,328.55","19,521.16"
C001050,HON. DENNIS A. CARDOZA,2009,2009Q4,PERSONNEL COMPENSATION,"1,078,748.84","277,348.09"
C001050,HON. DENNIS A. CARDOZA,2009,2009Q4,PERSONNEL BENEFITS,"1,572.78",0.00
C001050,HON. DENNIS A. CARDOZA,2009,2009Q4,TRAVEL,"56,905.74","12,569.47"
C001050,HON. DENNIS A. CARDOZA,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES","113,139.40","30,277.89"
C001050,HON. DENNIS A. CARDOZA,2009,2009Q4,PRINTING AND REPRODUCTION,"25,113.23","21,592.42"
C001050,HON. DENNIS A. CARDOZA,2009,2009Q4,OTHER SERVICES,"43,042.00","12,573.00"
C001050,HON. DENNIS A. CARDOZA,2009,2009Q4,SUPPLIES AND MATERIALS,"32,516.68","14,871.26"
C001050,HON. DENNIS A. CARDOZA,2009,2009Q4,EQUIPMENT,"13,053.96","1,087.71"
C001060,HON. RUSS CARNAHAN,2009,2009Q4,FRANKED MAIL,"24,319.40","3,386.27"
C001060,HON. RUSS CARNAHAN,2009,2009Q4,PERSONNEL COMPENSATION,"963,282.61","288,902.23"
C001060,HON. RUSS CARNAHAN,2009,2009Q4,PERSONNEL BENEFITS,"2,318.46",0.00
C001060,HON. RUSS CARNAHAN,2009,2009Q4,TRAVEL,"61,185.01","15,392.84"
C001060,HON. RUSS CARNAHAN,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES","146,431.64","33,313.80"
C001060,HON. RUSS CARNAHAN,2009,2009Q4,PRINTING AND REPRODUCTION,"40,925.33","9,606.65"
C001060,HON. RUSS CARNAHAN,2009,2009Q4,OTHER SERVICES,"64,062.71","14,917.28"
C001060,HON. RUSS CARNAHAN,2009,2009Q4,SUPPLIES AND MATERIALS,"41,606.28","27,425.21"
C001060,HON. RUSS CARNAHAN,2009,2009Q4,EQUIPMENT,"5,199.00",540.00
C001065,HON. CHRISTOPHER P. CARNEY,2009,2009Q4,FRANKED MAIL,"73,614.45","35,923.80"
C001065,HON. CHRISTOPHER P. CARNEY,2009,2009Q4,PERSONNEL COMPENSATION,"972,034.13","274,784.54"
C001065,HON. CHRISTOPHER P. CARNEY,2009,2009Q4,PERSONNEL BENEFITS,"1,348.09",0.00
C001065,HON. CHRISTOPHER P. CARNEY,2009,2009Q4,TRAVEL,"34,488.56","8,191.06"
C001065,HON. CHRISTOPHER P. CARNEY,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES","82,170.57","19,636.25"
C001065,HON. CHRISTOPHER P. CARNEY,2009,2009Q4,PRINTING AND REPRODUCTION,"59,739.88","33,505.14"
C001065,HON. CHRISTOPHER P. CARNEY,2009,2009Q4,OTHER SERVICES,"45,382.78","10,980.93"
C001065,HON. CHRISTOPHER P. CARNEY,2009,2009Q4,SUPPLIES AND MATERIALS,"21,561.74","3,757.66"
C001065,HON. CHRISTOPHER P. CARNEY,2009,2009Q4,EQUIPMENT,"2,583.74",458.23
C001072,HON. ANDRE CARSON,2009,2009Q4,FRANKED MAIL,"17,749.21","3,969.10"
C001072,HON. ANDRE CARSON,2009,2009Q4,PERSONNEL COMPENSATION,"902,738.45","304,407.78"
C001072,HON. ANDRE CARSON,2009,2009Q4,PERSONNEL BENEFITS,450.52,0.00
C001072,HON. ANDRE CARSON,2009,2009Q4,TRAVEL,"58,222.83","16,766.48"
C001072,HON. ANDRE CARSON,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES","77,141.73","20,488.74"
C001072,HON. ANDRE CARSON,2009,2009Q4,PRINTING AND REPRODUCTION,"24,107.05","1,476.84"
C001072,HON. ANDRE CARSON,2009,2009Q4,OTHER SERVICES,"52,876.00","10,853.00"
C001072,HON. ANDRE CARSON,2009,2009Q4,SUPPLIES AND MATERIALS,"47,155.93","16,636.31"
C001072,HON. ANDRE CARSON,2009,2009Q4,EQUIPMENT,"3,778.32","1,371.40"
C001051,HON. JOHN R. CARTER,2009,2009Q4,FRANKED MAIL,"104,627.40","45,096.96"
C001051,HON. JOHN R. CARTER,2009,2009Q4,PERSONNEL COMPENSATION,"987,756.15","291,163.89"
C001051,HON. JOHN R. CARTER,2009,2009Q4,PERSONNEL BENEFITS,928.51,0.00
C001051,HON. JOHN R. CARTER,2009,2009Q4,TRAVEL,"97,010.99","30,278.73"
C001051,HON. JOHN R. CARTER,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES","117,082.67","29,934.54"
C001051,HON. JOHN R. CARTER,2009,2009Q4,PRINTING AND REPRODUCTION,"49,761.74","2,055.62"
C001051,HON. JOHN R. CARTER,2009,2009Q4,OTHER SERVICES,"47,059.17","10,941.80"
C001051,HON. JOHN R. CARTER,2009,2009Q4,SUPPLIES AND MATERIALS,"27,785.60","3,983.18"
C001051,HON. JOHN R. CARTER,2009,2009Q4,EQUIPMENT,"4,021.92",926.64
C001075,HON. BILL CASSIDY,2009,2009Q4,FRANKED MAIL,"105,007.26","54,586.59"
C001075,HON. BILL CASSIDY,2009,2009Q4,PERSONNEL COMPENSATION,"723,095.11","228,666.68"
C001075,HON. BILL CASSIDY,2009,2009Q4,PERSONNEL BENEFITS,368.59,0.00
C001075,HON. BILL CASSIDY,2009,2009Q4,TRAVEL,"72,185.28","21,552.11"
C001075,HON. BILL CASSIDY,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES","110,074.28","25,155.06"
C001075,HON. BILL CASSIDY,2009,2009Q4,PRINTING AND REPRODUCTION,"62,759.06","32,388.85"
C001075,HON. BILL CASSIDY,2009,2009Q4,OTHER SERVICES,"53,508.00","14,132.50"
C001075,HON. BILL CASSIDY,2009,2009Q4,SUPPLIES AND MATERIALS,"23,600.14","4,283.12"
C001075,HON. BILL CASSIDY,2009,2009Q4,EQUIPMENT,"9,855.52","1,450.88"
C000243,HON. MICHAEL N CASTLE,2009,2009Q4,FRANKED MAIL,"7,816.01","3,608.66"
C000243,HON. MICHAEL N CASTLE,2009,2009Q4,PERSONNEL COMPENSATION,"1,118,505.19","334,623.33"
C000243,HON. MICHAEL N CASTLE,2009,2009Q4,PERSONNEL BENEFITS,"1,316.23",0.00
C000243,HON. MICHAEL N CASTLE,2009,2009Q4,TRAVEL,"36,690.01","7,700.77"
C000243,HON. MICHAEL N CASTLE,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES","130,914.32","47,710.32"
C000243,HON. MICHAEL N CASTLE,2009,2009Q4,PRINTING AND REPRODUCTION,"7,978.76",756.23
C000243,HON. MICHAEL N CASTLE,2009,2009Q4,OTHER SERVICES,"20,932.39","5,029.88"
C000243,HON. MICHAEL N CASTLE,2009,2009Q4,SUPPLIES AND MATERIALS,"49,461.97","30,973.20"
C000243,HON. MICHAEL N CASTLE,2009,2009Q4,EQUIPMENT,"22,711.65","4,700.75"
C001066,HON. KATHY CASTOR,2009,2009Q4,FRANKED MAIL,"64,667.29","21,345.40"
C001066,HON. KATHY CASTOR,2009,2009Q4,PERSONNEL COMPENSATION,"885,975.11","239,426.62"
C001066,HON. KATHY CASTOR,2009,2009Q4,PERSONNEL BENEFITS,"2,008.46",0.00
C001066,HON. KATHY CASTOR,2009,2009Q4,TRAVEL,"90,641.10","19,813.47"
C001066,HON. KATHY CASTOR,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES","85,723.60","27,162.16"
C001066,HON. KATHY CASTOR,2009,2009Q4,PRINTING AND REPRODUCTION,"59,387.66",496.60
C001066,HON. KATHY CASTOR,2009,2009Q4,OTHER SERVICES,"59,801.67","13,071.00"
C001066,HON. KATHY CASTOR,2009,2009Q4,SUPPLIES AND MATERIALS,"17,370.92","4,382.95"
C001066,HON. KATHY CASTOR,2009,2009Q4,EQUIPMENT,"4,318.60",249.75
C001076,HON. JASON CHAFFETZ,2009,2009Q4,FRANKED MAIL,"17,581.22","1,351.36"
C001076,HON. JASON CHAFFETZ,2009,2009Q4,PERSONNEL COMPENSATION,"799,124.80","201,283.97"
C001076,HON. JASON CHAFFETZ,2009,2009Q4,PERSONNEL BENEFITS,397.24,0.00
C001076,HON. JASON CHAFFETZ,2009,2009Q4,TRAVEL,"88,945.77","18,744.36"
C001076,HON. JASON CHAFFETZ,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES","88,788.80","26,243.59"
C001076,HON. JASON CHAFFETZ,2009,2009Q4,PRINTING AND REPRODUCTION,"13,869.19",513.51
C001076,HON. JASON CHAFFETZ,2009,2009Q4,OTHER SERVICES,"41,701.39","13,305.51"
C001076,HON. JASON CHAFFETZ,2009,2009Q4,SUPPLIES AND MATERIALS,"38,689.21","4,333.80"
C001076,HON. JASON CHAFFETZ,2009,2009Q4,EQUIPMENT,"23,591.28","2,417.04"
C001058,HON. BEN CHANDLER,2009,2009Q4,FRANKED MAIL,"5,407.76","1,567.90"
C001058,HON. BEN CHANDLER,2009,2009Q4,PERSONNEL COMPENSATION,"1,005,085.82","249,830.76"
C001058,HON. BEN CHANDLER,2009,2009Q4,PERSONNEL BENEFITS,"2,694.41",0.00
C001058,HON. BEN CHANDLER,2009,2009Q4,TRAVEL,"48,466.89","9,379.95"
C001058,HON. BEN CHANDLER,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES","94,928.61","23,672.98"
C001058,HON. BEN CHANDLER,2009,2009Q4,PRINTING AND REPRODUCTION,"1,526.17",560.43
C001058,HON. BEN CHANDLER,2009,2009Q4,OTHER SERVICES,"36,854.06","9,925.00"
C001058,HON. BEN CHANDLER,2009,2009Q4,SUPPLIES AND MATERIALS,"38,068.84","10,151.43"
C001058,HON. BEN CHANDLER,2009,2009Q4,EQUIPMENT,"5,692.43","2,218.74"
C001074,HON. TRAVIS W. CHILDERS,2009,2009Q4,FRANKED MAIL,"54,254.79","40,663.47"
C001074,HON. TRAVIS W. CHILDERS,2009,2009Q4,PERSONNEL COMPENSATION,"819,877.31","231,485.02"
C001074,HON. TRAVIS W. CHILDERS,2009,2009Q4,PERSONNEL BENEFITS,390.65,0.00
C001074,HON. TRAVIS W. CHILDERS,2009,2009Q4,TRAVEL,"83,077.71","35,091.22"
C001074,HON. TRAVIS W. CHILDERS,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES","115,506.06","21,699.63"
C001074,HON. TRAVIS W. CHILDERS,2009,2009Q4,PRINTING AND REPRODUCTION,"62,912.02","36,741.40"
C001074,HON. TRAVIS W. CHILDERS,2009,2009Q4,OTHER SERVICES,"57,920.40","17,367.50"
C001074,HON. TRAVIS W. CHILDERS,2009,2009Q4,SUPPLIES AND MATERIALS,"33,399.76","4,051.25"
C001074,HON. TRAVIS W. CHILDERS,2009,2009Q4,EQUIPMENT,"10,503.42",904.86
C000380,HON. DONNA MC CHRISTENSEN,2009,2009Q4,FRANKED MAIL,"1,204.42",344.85
C000380,HON. DONNA MC CHRISTENSEN,2009,2009Q4,PERSONNEL COMPENSATION,"926,604.73","275,917.06"
C000380,HON. DONNA MC CHRISTENSEN,2009,2009Q4,PERSONNEL BENEFITS,109.08,0.00
C000380,HON. DONNA MC CHRISTENSEN,2009,2009Q4,TRAVEL,"75,090.16","12,071.94"
C000380,HON. DONNA MC CHRISTENSEN,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES","143,422.09","33,704.78"
C000380,HON. DONNA MC CHRISTENSEN,2009,2009Q4,PRINTING AND REPRODUCTION,"2,727.47",391.88
C000380,HON. DONNA MC CHRISTENSEN,2009,2009Q4,OTHER SERVICES,"33,124.58","9,024.20"
C000380,HON. DONNA MC CHRISTENSEN,2009,2009Q4,SUPPLIES AND MATERIALS,"48,050.33","14,638.03"
C000380,HON. DONNA MC CHRISTENSEN,2009,2009Q4,EQUIPMENT,"5,782.48","1,065.00"
C001080,HON. JUDY CHU,2009,2009Q4,FRANKED MAIL,462.60,461.11
C001080,HON. JUDY CHU,2009,2009Q4,PERSONNEL COMPENSATION,"253,911.72","187,088.19"
C001080,HON. JUDY CHU,2009,2009Q4,TRAVEL,"19,121.95","12,435.41"
C001080,HON. JUDY CHU,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES","40,458.61","38,135.11"
C001080,HON. JUDY CHU,2009,2009Q4,PRINTING AND REPRODUCTION,"1,095.00",532.00
C001080,HON. JUDY CHU,2009,2009Q4,OTHER SERVICES,"13,242.78","8,127.00"
C001080,HON. JUDY CHU,2009,2009Q4,SUPPLIES AND MATERIALS,"19,017.93","6,751.49"
C001080,HON. JUDY CHU,2009,2009Q4,EQUIPMENT,"10,374.30","9,743.39"
C001067,HON. YVETTE D. CLARKE,2009,2009Q4,FRANKED MAIL,"4,645.94",992.90
C001067,HON. YVETTE D. CLARKE,2009,2009Q4,PERSONNEL COMPENSATION,"920,952.18","272,463.89"
C001067,HON. YVETTE D. CLARKE,2009,2009Q4,PERSONNEL BENEFITS,"1,898.82",0.00
C001067,HON. YVETTE D. CLARKE,2009,2009Q4,TRAVEL,"44,158.61","11,381.89"
C001067,HON. YVETTE D. CLARKE,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES","122,770.63","39,474.15"
C001067,HON. YVETTE D. CLARKE,2009,2009Q4,PRINTING AND REPRODUCTION,"12,906.94","1,780.52"
C001067,HON. YVETTE D. CLARKE,2009,2009Q4,OTHER SERVICES,"28,801.00","6,975.00"
C001067,HON. YVETTE D. CLARKE,2009,2009Q4,SUPPLIES AND MATERIALS,"51,238.86","19,654.96"
C001067,HON. YVETTE D. CLARKE,2009,2009Q4,EQUIPMENT,"5,613.10",528.00
C001049,HON. WILLIAM LACY CLAY,2009,2009Q4,FRANKED MAIL,"7,160.47","1,644.21"
C001049,HON. WILLIAM LACY CLAY,2009,2009Q4,PERSONNEL COMPENSATION,"1,084,386.45","354,374.50"
C001049,HON. WILLIAM LACY CLAY,2009,2009Q4,TRAVEL,"49,892.42","14,480.72"
C001049,HON. WILLIAM LACY CLAY,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES","142,130.78","37,459.35"
C001049,HON. WILLIAM LACY CLAY,2009,2009Q4,PRINTING AND REPRODUCTION,"3,027.10",801.45
C001049,HON. WILLIAM LACY CLAY,2009,2009Q4,OTHER SERVICES,"39,259.47","11,105.00"
C001049,HON. WILLIAM LACY CLAY,2009,2009Q4,SUPPLIES AND MATERIALS,"40,115.07","8,654.88"
C001049,HON. WILLIAM LACY CLAY,2009,2009Q4,EQUIPMENT,"7,362.82","2,021.00"
C001061,HON. EMANUEL CLEAVER,2009,2009Q4,FRANKED MAIL,"6,748.83",689.50
C001061,HON. EMANUEL CLEAVER,2009,2009Q4,PERSONNEL COMPENSATION,"870,691.76","263,641.62"
C001061,HON. EMANUEL CLEAVER,2009,2009Q4,PERSONNEL BENEFITS,"2,527.52",0.00
C001061,HON. EMANUEL CLEAVER,2009,2009Q4,TRAVEL,"88,511.87","50,523.07"
C001061,HON. EMANUEL CLEAVER,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES","110,653.34","26,770.60"
C001061,HON. EMANUEL CLEAVER,2009,2009Q4,PRINTING AND REPRODUCTION,"7,271.95","5,384.75"
C001061,HON. EMANUEL CLEAVER,2009,2009Q4,OTHER SERVICES,"52,782.01","12,708.82"
C001061,HON. EMANUEL CLEAVER,2009,2009Q4,SUPPLIES AND MATERIALS,"48,085.75","7,919.16"
C001061,HON. EMANUEL CLEAVER,2009,2009Q4,EQUIPMENT,"8,005.19","1,803.81"
C000537,HON. JAMES E CLYBURN,2009,2009Q4,FRANKED MAIL,"2,842.55",781.20
C000537,HON. JAMES E CLYBURN,2009,2009Q4,PERSONNEL COMPENSATION,"999,048.93","242,245.75"
C000537,HON. JAMES E CLYBURN,2009,2009Q4,PERSONNEL BENEFITS,"1,070.37",0.00
C000537,HON. JAMES E CLYBURN,2009,2009Q4,TRAVEL,"59,623.14","13,406.66"
C000537,HON. JAMES E CLYBURN,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES","124,532.69","31,214.88"
C000537,HON. JAMES E CLYBURN,2009,2009Q4,PRINTING AND REPRODUCTION,"2,258.61",939.91
C000537,HON. JAMES E CLYBURN,2009,2009Q4,OTHER SERVICES,"57,100.43","13,079.00"
C000537,HON. JAMES E CLYBURN,2009,2009Q4,SUPPLIES AND MATERIALS,"32,733.79","10,319.26"
C000537,HON. JAMES E CLYBURN,2009,2009Q4,EQUIPMENT,"10,614.99","4,821.81"
C000556,HON. HOWARD COBLE,2009,2009Q4,FRANKED MAIL,"17,966.02","4,926.03"
C000556,HON. HOWARD COBLE,2009,2009Q4,PERSONNEL COMPENSATION,"1,062,450.25","296,080.48"
C000556,HON. HOWARD COBLE,2009,2009Q4,PERSONNEL BENEFITS,130.28,0.00
C000556,HON. HOWARD COBLE,2009,2009Q4,TRAVEL,"42,770.46","10,032.89"
C000556,HON. HOWARD COBLE,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES","108,097.45","27,923.72"
C000556,HON. HOWARD COBLE,2009,2009Q4,PRINTING AND REPRODUCTION,"3,572.82",957.17
C000556,HON. HOWARD COBLE,2009,2009Q4,OTHER SERVICES,"43,644.00","16,575.00"
C000556,HON. HOWARD COBLE,2009,2009Q4,SUPPLIES AND MATERIALS,"19,431.64","4,843.13"
C000556,HON. HOWARD COBLE,2009,2009Q4,EQUIPMENT,"18,086.17","3,908.37"
C001077,HON. MIKE COFFMAN,2009,2009Q4,FRANKED MAIL,"38,737.04",812.79
C001077,HON. MIKE COFFMAN,2009,2009Q4,PERSONNEL COMPENSATION,"963,432.60","252,893.73"
C001077,HON. MIKE COFFMAN,2009,2009Q4,PERSONNEL BENEFITS,"1,154.01",0.00
C001077,HON. MIKE COFFMAN,2009,2009Q4,TRAVEL,"54,759.72","12,281.75"
C001077,HON. MIKE COFFMAN,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES","75,396.33","20,114.08"
C001077,HON. MIKE COFFMAN,2009,2009Q4,PRINTING AND REPRODUCTION,"44,108.42",458.65
C001077,HON. MIKE COFFMAN,2009,2009Q4,OTHER SERVICES,"43,700.84","9,228.96"
C001077,HON. MIKE COFFMAN,2009,2009Q4,SUPPLIES AND MATERIALS,"13,630.06","2,468.88"
C001077,HON. MIKE COFFMAN,2009,2009Q4,EQUIPMENT,"11,307.45","6,146.99"
C001068,HON. STEVE COHEN,2009,2009Q4,FRANKED MAIL,"50,572.88","18,571.28"
C001068,HON. STEVE COHEN,2009,2009Q4,PERSONNEL COMPENSATION,"927,088.62","294,083.41"
C001068,HON. STEVE COHEN,2009,2009Q4,PERSONNEL BENEFITS,"1,790.75",0.00
C001068,HON. STEVE COHEN,2009,2009Q4,TRAVEL,"59,383.32","20,068.47"
C001068,HON. STEVE COHEN,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES","103,775.18","28,704.17"
C001068,HON. STEVE COHEN,2009,2009Q4,PRINTING AND REPRODUCTION,"42,862.89","10,211.27"
C001068,HON. STEVE COHEN,2009,2009Q4,OTHER SERVICES,"53,665.44","17,049.75"
C001068,HON. STEVE COHEN,2009,2009Q4,SUPPLIES AND MATERIALS,"58,036.20","26,940.13"
C001068,HON. STEVE COHEN,2009,2009Q4,EQUIPMENT,"7,587.53","4,995.00"
C001053,HON. TOM COLE,2009,2009Q4,FRANKED MAIL,"89,418.32","13,287.51"
C001053,HON. TOM COLE,2009,2009Q4,PERSONNEL COMPENSATION,"883,078.79","264,044.18"
C001053,HON. TOM COLE,2009,2009Q4,PERSONNEL BENEFITS,464.37,0.00
C001053,HON. TOM COLE,2009,2009Q4,TRAVEL,"98,696.86","15,045.94"
C001053,HON. TOM COLE,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES","107,229.46","37,178.72"
C001053,HON. TOM COLE,2009,2009Q4,PRINTING AND REPRODUCTION,"89,357.66","12,864.89"
C001053,HON. TOM COLE,2009,2009Q4,OTHER SERVICES,"29,189.08","7,747.50"
C001053,HON. TOM COLE,2009,2009Q4,SUPPLIES AND MATERIALS,"18,641.50","2,937.69"
C001053,HON. TOM COLE,2009,2009Q4,EQUIPMENT,"37,120.88","13,077.76"
C001062,HON. K. MICHAEL CONAWAY,2009,2009Q4,FRANKED MAIL,"54,643.24","29,858.61"
C001062,HON. K. MICHAEL CONAWAY,2009,2009Q4,PERSONNEL COMPENSATION,"996,418.36","282,816.33"
C001062,HON. K. MICHAEL CONAWAY,2009,2009Q4,PERSONNEL BENEFITS,376.28,0.00
C001062,HON. K. MICHAEL CONAWAY,2009,2009Q4,TRAVEL,"89,328.58","17,298.00"
C001062,HON. K. MICHAEL CONAWAY,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES","68,629.64","18,581.31"
C001062,HON. K. MICHAEL CONAWAY,2009,2009Q4,PRINTING AND REPRODUCTION,"61,763.05","40,370.23"
C001062,HON. K. MICHAEL CONAWAY,2009,2009Q4,OTHER SERVICES,"32,396.97","7,373.18"
C001062,HON. K. MICHAEL CONAWAY,2009,2009Q4,SUPPLIES AND MATERIALS,"18,782.58","4,781.40"
C001062,HON. K. MICHAEL CONAWAY,2009,2009Q4,EQUIPMENT,"8,368.32",797.28
C001078,HON. GERALD E GERRY CONNOLLY,2009,2009Q4,FRANKED MAIL,"68,249.89","16,509.27"
C001078,HON. GERALD E GERRY CONNOLLY,2009,2009Q4,PERSONNEL COMPENSATION,"807,655.99","228,041.64"
C001078,HON. GERALD E GERRY CONNOLLY,2009,2009Q4,PERSONNEL BENEFITS,"1,670.30",0.00
C001078,HON. GERALD E GERRY CONNOLLY,2009,2009Q4,TRAVEL,"8,302.06","2,093.58"
C001078,HON. GERALD E GERRY CONNOLLY,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES","99,480.28","27,828.72"
C001078,HON. GERALD E GERRY CONNOLLY,2009,2009Q4,PRINTING AND REPRODUCTION,"99,668.68","58,921.37"
C001078,HON. GERALD E GERRY CONNOLLY,2009,2009Q4,OTHER SERVICES,"52,047.72","9,228.96"
C001078,HON. GERALD E GERRY CONNOLLY,2009,2009Q4,SUPPLIES AND MATERIALS,"39,416.85","7,636.12"
C001078,HON. GERALD E GERRY CONNOLLY,2009,2009Q4,EQUIPMENT,"17,266.74","7,514.14"
C000714,HON. JOHN CONYERS JR,2009,2009Q4,FRANKED MAIL,648.83,227.19
C000714,HON. JOHN CONYERS JR,2009,2009Q4,PERSONNEL COMPENSATION,"1,029,754.73","287,372.41"
C000714,HON. JOHN CONYERS JR,2009,2009Q4,PERSONNEL BENEFITS,"2,290.52",0.00
C000714,HON. JOHN CONYERS JR,2009,2009Q4,TRAVEL,"71,754.79","19,845.28"
C000714,HON. JOHN CONYERS JR,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES","157,881.25","38,248.07"
C000714,HON. JOHN CONYERS JR,2009,2009Q4,PRINTING AND REPRODUCTION,"11,444.28","3,104.74"
C000714,HON. JOHN CONYERS JR,2009,2009Q4,OTHER SERVICES,"38,987.00","9,362.39"
C000714,HON. JOHN CONYERS JR,2009,2009Q4,SUPPLIES AND MATERIALS,"68,643.60","18,684.60"
C000714,HON. JOHN CONYERS JR,2009,2009Q4,EQUIPMENT,"20,313.82","15,044.12"
C000754,HON. JIM COOPER,2009,2009Q4,FRANKED MAIL,"10,673.84","6,952.64"
C000754,HON. JIM COOPER,2009,2009Q4,PERSONNEL COMPENSATION,"1,129,265.26","317,673.71"
C000754,HON. JIM COOPER,2009,2009Q4,PERSONNEL BENEFITS,"2,674.97",0.00
C000754,HON. JIM COOPER,2009,2009Q4,TRAVEL,"73,297.61","16,732.68"
C000754,HON. JIM COOPER,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES","65,366.60","17,301.89"
C000754,HON. JIM COOPER,2009,2009Q4,PRINTING AND REPRODUCTION,"4,930.96",505.22
C000754,HON. JIM COOPER,2009,2009Q4,OTHER SERVICES,"57,789.84","14,580.96"
C000754,HON. JIM COOPER,2009,2009Q4,SUPPLIES AND MATERIALS,"23,971.51","5,715.34"
C000754,HON. JIM COOPER,2009,2009Q4,EQUIPMENT,"2,814.74",643.98
C001059,HON. JIM COSTA,2009,2009Q4,FRANKED MAIL,"35,790.11","17,975.33"
C001059,HON. JIM COSTA,2009,2009Q4,PERSONNEL COMPENSATION,"1,004,751.30","267,198.75"
C001059,HON. JIM COSTA,2009,2009Q4,PERSONNEL BENEFITS,966.77,0.00
C001059,HON. JIM COSTA,2009,2009Q4,TRAVEL,"49,095.69","19,461.45"
C001059,HON. JIM COSTA,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES","127,966.67","34,539.94"
C001059,HON. JIM COSTA,2009,2009Q4,PRINTING AND REPRODUCTION,"68,960.08","34,710.59"
C001059,HON. JIM COSTA,2009,2009Q4,OTHER SERVICES,"31,668.59","12,093.00"
