BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
C001053,HON. TOM COLE,2016,2016Q1,TRAVEL,"8,893.24","8,893.24"
C001053,HON. TOM COLE,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","21,702.52","21,702.52"
C001053,HON. TOM COLE,2016,2016Q1,PRINTING AND REPRODUCTION,94.20,94.20
C001053,HON. TOM COLE,2016,2016Q1,OTHER SERVICES,"3,570.00","3,570.00"
C001053,HON. TOM COLE,2016,2016Q1,SUPPLIES AND MATERIALS,"3,386.66","3,386.66"
C001053,HON. TOM COLE,2016,2016Q1,EQUIPMENT,669.60,669.60
C001092,HON. CHRIS COLLINS,2016,2016Q1,FRANKED MAIL,"5,761.11","5,761.11"
C001092,HON. CHRIS COLLINS,2016,2016Q1,PERSONNEL COMPENSATION,"188,616.02","188,616.02"
C001092,HON. CHRIS COLLINS,2016,2016Q1,TRAVEL,"2,837.18","2,837.18"
C001092,HON. CHRIS COLLINS,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","12,484.37","12,484.37"
C001092,HON. CHRIS COLLINS,2016,2016Q1,PRINTING AND REPRODUCTION,646.57,646.57
C001092,HON. CHRIS COLLINS,2016,2016Q1,OTHER SERVICES,"3,770.00","3,770.00"
C001092,HON. CHRIS COLLINS,2016,2016Q1,SUPPLIES AND MATERIALS,"4,621.91","4,621.91"
C001092,HON. CHRIS COLLINS,2016,2016Q1,EQUIPMENT,801.00,801.00
C001093,HON. DOUG COLLINS,2016,2016Q1,FRANKED MAIL,"52,487.06","52,487.06"
C001093,HON. DOUG COLLINS,2016,2016Q1,PERSONNEL COMPENSATION,"213,736.27","213,736.27"
C001093,HON. DOUG COLLINS,2016,2016Q1,TRAVEL,"6,532.63","6,532.63"
C001093,HON. DOUG COLLINS,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","42,257.96","42,257.96"
C001093,HON. DOUG COLLINS,2016,2016Q1,PRINTING AND REPRODUCTION,"7,193.98","7,193.98"
C001093,HON. DOUG COLLINS,2016,2016Q1,OTHER SERVICES,"28,140.00","28,140.00"
C001093,HON. DOUG COLLINS,2016,2016Q1,SUPPLIES AND MATERIALS,"8,069.63","8,069.63"
C001093,HON. DOUG COLLINS,2016,2016Q1,EQUIPMENT,"1,251.12","1,251.12"
C001105,HON. BARBARA COMSTOCK,2016,2016Q1,FRANKED MAIL,"1,187.90","1,187.90"
C001105,HON. BARBARA COMSTOCK,2016,2016Q1,PERSONNEL COMPENSATION,"199,990.57","199,990.57"
C001105,HON. BARBARA COMSTOCK,2016,2016Q1,TRAVEL,938.04,938.04
C001105,HON. BARBARA COMSTOCK,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","17,127.91","17,127.91"
C001105,HON. BARBARA COMSTOCK,2016,2016Q1,PRINTING AND REPRODUCTION,"23,414.20","23,414.20"
C001105,HON. BARBARA COMSTOCK,2016,2016Q1,OTHER SERVICES,"3,770.00","3,770.00"
C001105,HON. BARBARA COMSTOCK,2016,2016Q1,SUPPLIES AND MATERIALS,"5,128.17","5,128.17"
C001105,HON. BARBARA COMSTOCK,2016,2016Q1,EQUIPMENT,"1,883.49","1,883.49"
C001062,HON. K. MICHAEL CONAWAY,2016,2016Q1,FRANKED MAIL,"1,870.40","1,870.40"
C001062,HON. K. MICHAEL CONAWAY,2016,2016Q1,PERSONNEL COMPENSATION,"211,240.46","211,240.46"
C001062,HON. K. MICHAEL CONAWAY,2016,2016Q1,TRAVEL,"6,450.97","6,450.97"
C001062,HON. K. MICHAEL CONAWAY,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","13,147.79","13,147.79"
C001062,HON. K. MICHAEL CONAWAY,2016,2016Q1,PRINTING AND REPRODUCTION,46.35,46.35
C001062,HON. K. MICHAEL CONAWAY,2016,2016Q1,OTHER SERVICES,"3,818.64","3,818.64"
C001062,HON. K. MICHAEL CONAWAY,2016,2016Q1,SUPPLIES AND MATERIALS,"1,219.53","1,219.53"
C001062,HON. K. MICHAEL CONAWAY,2016,2016Q1,EQUIPMENT,505.53,505.53
C001078,HON. GERALD E. GERRY CONNOLLY,2016,2016Q1,FRANKED MAIL,339.95,339.95
C001078,HON. GERALD E. GERRY CONNOLLY,2016,2016Q1,PERSONNEL COMPENSATION,"180,555.57","180,555.57"
C001078,HON. GERALD E. GERRY CONNOLLY,2016,2016Q1,TRAVEL,"1,324.86","1,324.86"
C001078,HON. GERALD E. GERRY CONNOLLY,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","16,514.50","16,514.50"
C001078,HON. GERALD E. GERRY CONNOLLY,2016,2016Q1,PRINTING AND REPRODUCTION,420.00,420.00
C001078,HON. GERALD E. GERRY CONNOLLY,2016,2016Q1,OTHER SERVICES,"3,770.00","3,770.00"
C001078,HON. GERALD E. GERRY CONNOLLY,2016,2016Q1,SUPPLIES AND MATERIALS,"1,756.79","1,756.79"
C000714,"HON. JOHN CONYERS, JR.",2016,2016Q1,FRANKED MAIL,56.77,56.77
C000714,"HON. JOHN CONYERS, JR.",2016,2016Q1,PERSONNEL COMPENSATION,"241,924.94","241,924.94"
C000714,"HON. JOHN CONYERS, JR.",2016,2016Q1,TRAVEL,"2,765.95","2,765.95"
C000714,"HON. JOHN CONYERS, JR.",2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","38,235.90","38,235.90"
C000714,"HON. JOHN CONYERS, JR.",2016,2016Q1,PRINTING AND REPRODUCTION,172.30,172.30
C000714,"HON. JOHN CONYERS, JR.",2016,2016Q1,OTHER SERVICES,"6,498.12","6,498.12"
C000714,"HON. JOHN CONYERS, JR.",2016,2016Q1,SUPPLIES AND MATERIALS,"3,604.55","3,604.55"
C000714,"HON. JOHN CONYERS, JR.",2016,2016Q1,EQUIPMENT,"2,184.96","2,184.96"
C001094,HON. PAUL COOK,2016,2016Q1,FRANKED MAIL,89.98,89.98
C001094,HON. PAUL COOK,2016,2016Q1,PERSONNEL COMPENSATION,"211,892.22","211,892.22"
C001094,HON. PAUL COOK,2016,2016Q1,TRAVEL,"8,712.60","8,712.60"
C001094,HON. PAUL COOK,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","9,971.52","9,971.52"
C001094,HON. PAUL COOK,2016,2016Q1,PRINTING AND REPRODUCTION,59.90,59.90
C001094,HON. PAUL COOK,2016,2016Q1,OTHER SERVICES,"8,355.00","8,355.00"
C001094,HON. PAUL COOK,2016,2016Q1,SUPPLIES AND MATERIALS,"19,424.90","19,424.90"
C001094,HON. PAUL COOK,2016,2016Q1,EQUIPMENT,240.00,240.00
C000754,HON. JIM COOPER,2016,2016Q1,FRANKED MAIL,152.19,152.19
C000754,HON. JIM COOPER,2016,2016Q1,PERSONNEL COMPENSATION,"249,846.01","249,846.01"
C000754,HON. JIM COOPER,2016,2016Q1,TRAVEL,"5,874.17","5,874.17"
C000754,HON. JIM COOPER,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","16,713.35","16,713.35"
C000754,HON. JIM COOPER,2016,2016Q1,PRINTING AND REPRODUCTION,159.28,159.28
C000754,HON. JIM COOPER,2016,2016Q1,OTHER SERVICES,"11,615.80","11,615.80"
C000754,HON. JIM COOPER,2016,2016Q1,SUPPLIES AND MATERIALS,"3,389.29","3,389.29"
C000754,HON. JIM COOPER,2016,2016Q1,EQUIPMENT,"1,695.00","1,695.00"
C001059,HON. JIM COSTA,2016,2016Q1,FRANKED MAIL,240.94,240.94
C001059,HON. JIM COSTA,2016,2016Q1,PERSONNEL COMPENSATION,"230,961.13","230,961.13"
C001059,HON. JIM COSTA,2016,2016Q1,TRAVEL,"5,039.37","5,039.37"
C001059,HON. JIM COSTA,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","32,150.63","32,150.63"
C001059,HON. JIM COSTA,2016,2016Q1,PRINTING AND REPRODUCTION,149.30,149.30
C001059,HON. JIM COSTA,2016,2016Q1,OTHER SERVICES,"3,770.00","3,770.00"
C001059,HON. JIM COSTA,2016,2016Q1,SUPPLIES AND MATERIALS,"1,684.66","1,684.66"
C001059,HON. JIM COSTA,2016,2016Q1,EQUIPMENT,444.00,444.00
C001106,HON. RYAN A. COSTELLO,2016,2016Q1,FRANKED MAIL,"21,468.33","21,468.33"
C001106,HON. RYAN A. COSTELLO,2016,2016Q1,PERSONNEL COMPENSATION,"181,748.98","181,748.98"
C001106,HON. RYAN A. COSTELLO,2016,2016Q1,TRAVEL,"2,492.34","2,492.34"
C001106,HON. RYAN A. COSTELLO,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","27,369.93","27,369.93"
C001106,HON. RYAN A. COSTELLO,2016,2016Q1,PRINTING AND REPRODUCTION,"28,447.11","28,447.11"
C001106,HON. RYAN A. COSTELLO,2016,2016Q1,OTHER SERVICES,"4,250.51","4,250.51"
C001106,HON. RYAN A. COSTELLO,2016,2016Q1,SUPPLIES AND MATERIALS,"3,675.30","3,675.30"
C001106,HON. RYAN A. COSTELLO,2016,2016Q1,EQUIPMENT,981.60,981.60
C001069,HON. JOE COURTNEY,2016,2016Q1,FRANKED MAIL,568.57,568.57
C001069,HON. JOE COURTNEY,2016,2016Q1,PERSONNEL COMPENSATION,"208,836.19","208,836.19"
C001069,HON. JOE COURTNEY,2016,2016Q1,TRAVEL,"7,264.52","7,264.52"
C001069,HON. JOE COURTNEY,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","17,825.47","17,825.47"
C001069,HON. JOE COURTNEY,2016,2016Q1,PRINTING AND REPRODUCTION,434.00,434.00
C001069,HON. JOE COURTNEY,2016,2016Q1,OTHER SERVICES,"6,478.00","6,478.00"
C001069,HON. JOE COURTNEY,2016,2016Q1,SUPPLIES AND MATERIALS,"8,947.93","8,947.93"
C001069,HON. JOE COURTNEY,2016,2016Q1,EQUIPMENT,"1,081.50","1,081.50"
C001096,HON. KEVIN CRAMER,2016,2016Q1,FRANKED MAIL,-12.13,-12.13
C001096,HON. KEVIN CRAMER,2016,2016Q1,PERSONNEL COMPENSATION,"193,072.82","193,072.82"
C001096,HON. KEVIN CRAMER,2016,2016Q1,TRAVEL,"5,629.31","5,629.31"
C001096,HON. KEVIN CRAMER,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","16,502.40","16,502.40"
C001096,HON. KEVIN CRAMER,2016,2016Q1,PRINTING AND REPRODUCTION,"1,559.22","1,559.22"
C001096,HON. KEVIN CRAMER,2016,2016Q1,OTHER SERVICES,"8,154.46","8,154.46"
C001096,HON. KEVIN CRAMER,2016,2016Q1,SUPPLIES AND MATERIALS,"3,357.64","3,357.64"
C001096,HON. KEVIN CRAMER,2016,2016Q1,EQUIPMENT,"1,074.45","1,074.45"
C001087,HON. ERIC A. RICK CRAWFORD,2016,2016Q1,FRANKED MAIL,343.77,343.77
C001087,HON. ERIC A. RICK CRAWFORD,2016,2016Q1,PERSONNEL COMPENSATION,"229,741.22","229,741.22"
C001087,HON. ERIC A. RICK CRAWFORD,2016,2016Q1,TRAVEL,"9,455.15","9,455.15"
C001087,HON. ERIC A. RICK CRAWFORD,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","18,139.28","18,139.28"
C001087,HON. ERIC A. RICK CRAWFORD,2016,2016Q1,PRINTING AND REPRODUCTION,192.50,192.50
C001087,HON. ERIC A. RICK CRAWFORD,2016,2016Q1,OTHER SERVICES,"4,396.82","4,396.82"
C001087,HON. ERIC A. RICK CRAWFORD,2016,2016Q1,SUPPLIES AND MATERIALS,"2,622.31","2,622.31"
C001087,HON. ERIC A. RICK CRAWFORD,2016,2016Q1,EQUIPMENT,"1,784.00","1,784.00"
C001045,HON. ANDER CRENSHAW,2016,2016Q1,FRANKED MAIL,"2,979.34","2,979.34"
C001045,HON. ANDER CRENSHAW,2016,2016Q1,PERSONNEL COMPENSATION,"238,332.22","238,332.22"
C001045,HON. ANDER CRENSHAW,2016,2016Q1,TRAVEL,"3,080.73","3,080.73"
C001045,HON. ANDER CRENSHAW,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","11,099.52","11,099.52"
C001045,HON. ANDER CRENSHAW,2016,2016Q1,PRINTING AND REPRODUCTION,146.25,146.25
C001045,HON. ANDER CRENSHAW,2016,2016Q1,OTHER SERVICES,"6,059.16","6,059.16"
C001045,HON. ANDER CRENSHAW,2016,2016Q1,SUPPLIES AND MATERIALS,"10,853.74","10,853.74"
C001045,HON. ANDER CRENSHAW,2016,2016Q1,EQUIPMENT,"1,176.00","1,176.00"
C001038,HON. JOSEPH CROWLEY,2016,2016Q1,FRANKED MAIL,503.28,503.28
C001038,HON. JOSEPH CROWLEY,2016,2016Q1,PERSONNEL COMPENSATION,"221,033.29","221,033.29"
C001038,HON. JOSEPH CROWLEY,2016,2016Q1,TRAVEL,"3,194.48","3,194.48"
C001038,HON. JOSEPH CROWLEY,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","34,882.09","34,882.09"
C001038,HON. JOSEPH CROWLEY,2016,2016Q1,PRINTING AND REPRODUCTION,799.55,799.55
C001038,HON. JOSEPH CROWLEY,2016,2016Q1,OTHER SERVICES,"5,655.00","5,655.00"
C001038,HON. JOSEPH CROWLEY,2016,2016Q1,SUPPLIES AND MATERIALS,"3,608.24","3,608.24"
C001038,HON. JOSEPH CROWLEY,2016,2016Q1,EQUIPMENT,"1,109.40","1,109.40"
C001063,HON. HENRY CUELLAR,2016,2016Q1,FRANKED MAIL,"1,739.36","1,739.36"
C001063,HON. HENRY CUELLAR,2016,2016Q1,PERSONNEL COMPENSATION,"177,439.39","177,439.39"
C001063,HON. HENRY CUELLAR,2016,2016Q1,TRAVEL,"21,151.65","21,151.65"
C001063,HON. HENRY CUELLAR,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","27,526.06","27,526.06"
C001063,HON. HENRY CUELLAR,2016,2016Q1,PRINTING AND REPRODUCTION,296.20,296.20
C001063,HON. HENRY CUELLAR,2016,2016Q1,OTHER SERVICES,"12,832.67","12,832.67"
C001063,HON. HENRY CUELLAR,2016,2016Q1,SUPPLIES AND MATERIALS,"3,992.96","3,992.96"
C001063,HON. HENRY CUELLAR,2016,2016Q1,EQUIPMENT,156.00,156.00
C001048,HON. JOHN ABNEY CULBERSON,2016,2016Q1,FRANKED MAIL,"1,395.36","1,395.36"
C001048,HON. JOHN ABNEY CULBERSON,2016,2016Q1,PERSONNEL COMPENSATION,"180,760.80","180,760.80"
C001048,HON. JOHN ABNEY CULBERSON,2016,2016Q1,TRAVEL,"4,818.54","4,818.54"
C001048,HON. JOHN ABNEY CULBERSON,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","25,338.47","25,338.47"
C001048,HON. JOHN ABNEY CULBERSON,2016,2016Q1,PRINTING AND REPRODUCTION,888.86,888.86
C001048,HON. JOHN ABNEY CULBERSON,2016,2016Q1,OTHER SERVICES,"4,338.43","4,338.43"
C001048,HON. JOHN ABNEY CULBERSON,2016,2016Q1,SUPPLIES AND MATERIALS,"2,120.16","2,120.16"
C001048,HON. JOHN ABNEY CULBERSON,2016,2016Q1,EQUIPMENT,651.00,651.00
C000984,HON. ELIJAH E. CUMMINGS,2016,2016Q1,FRANKED MAIL,"1,000.28","1,000.28"
C000984,HON. ELIJAH E. CUMMINGS,2016,2016Q1,PERSONNEL COMPENSATION,"233,893.59","233,893.59"
C000984,HON. ELIJAH E. CUMMINGS,2016,2016Q1,TRAVEL,826.16,826.16
C000984,HON. ELIJAH E. CUMMINGS,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","31,883.32","31,883.32"
C000984,HON. ELIJAH E. CUMMINGS,2016,2016Q1,PRINTING AND REPRODUCTION,443.62,443.62
C000984,HON. ELIJAH E. CUMMINGS,2016,2016Q1,OTHER SERVICES,"9,853.23","9,853.23"
C000984,HON. ELIJAH E. CUMMINGS,2016,2016Q1,SUPPLIES AND MATERIALS,"12,221.05","12,221.05"
C000984,HON. ELIJAH E. CUMMINGS,2016,2016Q1,EQUIPMENT,630.00,630.00
C001107,HON. CARLOS CURBELO,2016,2016Q1,FRANKED MAIL,"1,272.64","1,272.64"
C001107,HON. CARLOS CURBELO,2016,2016Q1,PERSONNEL COMPENSATION,"205,250.04","205,250.04"
C001107,HON. CARLOS CURBELO,2016,2016Q1,TRAVEL,"7,182.24","7,182.24"
C001107,HON. CARLOS CURBELO,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","20,883.48","20,883.48"
C001107,HON. CARLOS CURBELO,2016,2016Q1,PRINTING AND REPRODUCTION,505.47,505.47
C001107,HON. CARLOS CURBELO,2016,2016Q1,OTHER SERVICES,"7,215.00","7,215.00"
C001107,HON. CARLOS CURBELO,2016,2016Q1,SUPPLIES AND MATERIALS,"7,186.55","7,186.55"
C001107,HON. CARLOS CURBELO,2016,2016Q1,EQUIPMENT,"13,899.93","13,899.93"
D000096,HON. DANNY K. DAVIS,2016,2016Q1,FRANKED MAIL,-5.45,-5.45
D000096,HON. DANNY K. DAVIS,2016,2016Q1,PERSONNEL COMPENSATION,"261,334.65","261,334.65"
D000096,HON. DANNY K. DAVIS,2016,2016Q1,TRAVEL,"3,428.14","3,428.14"
D000096,HON. DANNY K. DAVIS,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","16,064.04","16,064.04"
D000096,HON. DANNY K. DAVIS,2016,2016Q1,PRINTING AND REPRODUCTION,536.80,536.80
D000096,HON. DANNY K. DAVIS,2016,2016Q1,SUPPLIES AND MATERIALS,"2,227.10","2,227.10"
D000096,HON. DANNY K. DAVIS,2016,2016Q1,EQUIPMENT,635.76,635.76
D000619,HON. RODNEY DAVIS,2016,2016Q1,FRANKED MAIL,"2,867.58","2,867.58"
D000619,HON. RODNEY DAVIS,2016,2016Q1,PERSONNEL COMPENSATION,"205,833.30","205,833.30"
D000619,HON. RODNEY DAVIS,2016,2016Q1,TRAVEL,"6,747.06","6,747.06"
D000619,HON. RODNEY DAVIS,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","15,147.18","15,147.18"
D000619,HON. RODNEY DAVIS,2016,2016Q1,PRINTING AND REPRODUCTION,668.04,668.04
D000619,HON. RODNEY DAVIS,2016,2016Q1,OTHER SERVICES,"10,900.00","10,900.00"
D000619,HON. RODNEY DAVIS,2016,2016Q1,SUPPLIES AND MATERIALS,"2,520.71","2,520.71"
D000619,HON. RODNEY DAVIS,2016,2016Q1,EQUIPMENT,665.25,665.25
D000598,HON. SUSAN A. DAVIS,2016,2016Q1,FRANKED MAIL,-12.48,-12.48
D000598,HON. SUSAN A. DAVIS,2016,2016Q1,PERSONNEL COMPENSATION,"227,929.85","227,929.85"
D000598,HON. SUSAN A. DAVIS,2016,2016Q1,TRAVEL,"11,284.34","11,284.34"
D000598,HON. SUSAN A. DAVIS,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","19,013.48","19,013.48"
D000598,HON. SUSAN A. DAVIS,2016,2016Q1,PRINTING AND REPRODUCTION,684.38,684.38
D000598,HON. SUSAN A. DAVIS,2016,2016Q1,OTHER SERVICES,"6,680.00","6,680.00"
D000598,HON. SUSAN A. DAVIS,2016,2016Q1,SUPPLIES AND MATERIALS,"4,186.66","4,186.66"
D000598,HON. SUSAN A. DAVIS,2016,2016Q1,EQUIPMENT,309.00,309.00
D000191,HON. PETER A. DEFAZIO,2016,2016Q1,FRANKED MAIL,433.02,433.02
D000191,HON. PETER A. DEFAZIO,2016,2016Q1,PERSONNEL COMPENSATION,"230,102.33","230,102.33"
D000191,HON. PETER A. DEFAZIO,2016,2016Q1,TRAVEL,"4,892.24","4,892.24"
D000191,HON. PETER A. DEFAZIO,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","18,223.61","18,223.61"
D000191,HON. PETER A. DEFAZIO,2016,2016Q1,PRINTING AND REPRODUCTION,211.00,211.00
D000191,HON. PETER A. DEFAZIO,2016,2016Q1,OTHER SERVICES,"4,493.02","4,493.02"
D000191,HON. PETER A. DEFAZIO,2016,2016Q1,SUPPLIES AND MATERIALS,"2,554.63","2,554.63"
D000191,HON. PETER A. DEFAZIO,2016,2016Q1,EQUIPMENT,499.59,499.59
D000197,HON. DIANA DEGETTE,2016,2016Q1,FRANKED MAIL,226.33,226.33
D000197,HON. DIANA DEGETTE,2016,2016Q1,PERSONNEL COMPENSATION,"224,958.82","224,958.82"
D000197,HON. DIANA DEGETTE,2016,2016Q1,TRAVEL,"8,951.24","8,951.24"
D000197,HON. DIANA DEGETTE,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","15,528.91","15,528.91"
D000197,HON. DIANA DEGETTE,2016,2016Q1,PRINTING AND REPRODUCTION,168.47,168.47
D000197,HON. DIANA DEGETTE,2016,2016Q1,OTHER SERVICES,"3,867.52","3,867.52"
D000197,HON. DIANA DEGETTE,2016,2016Q1,SUPPLIES AND MATERIALS,"1,769.16","1,769.16"
D000197,HON. DIANA DEGETTE,2016,2016Q1,EQUIPMENT,881.80,881.80
D000620,HON. JOHN K. DELANEY,2016,2016Q1,FRANKED MAIL,573.03,573.03
D000620,HON. JOHN K. DELANEY,2016,2016Q1,PERSONNEL COMPENSATION,"233,141.81","233,141.81"
D000620,HON. JOHN K. DELANEY,2016,2016Q1,TRAVEL,"2,926.56","2,926.56"
D000620,HON. JOHN K. DELANEY,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","27,061.98","27,061.98"
D000620,HON. JOHN K. DELANEY,2016,2016Q1,PRINTING AND REPRODUCTION,620.25,620.25
D000620,HON. JOHN K. DELANEY,2016,2016Q1,OTHER SERVICES,"8,886.25","8,886.25"
D000620,HON. JOHN K. DELANEY,2016,2016Q1,SUPPLIES AND MATERIALS,"5,111.48","5,111.48"
D000620,HON. JOHN K. DELANEY,2016,2016Q1,EQUIPMENT,"1,496.25","1,496.25"
D000216,HON. ROSA L. DELAURO,2016,2016Q1,FRANKED MAIL,163.52,163.52
D000216,HON. ROSA L. DELAURO,2016,2016Q1,PERSONNEL COMPENSATION,"255,381.43","255,381.43"
D000216,HON. ROSA L. DELAURO,2016,2016Q1,TRAVEL,934.98,934.98
D000216,HON. ROSA L. DELAURO,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","19,552.69","19,552.69"
D000216,HON. ROSA L. DELAURO,2016,2016Q1,PRINTING AND REPRODUCTION,364.40,364.40
D000216,HON. ROSA L. DELAURO,2016,2016Q1,OTHER SERVICES,"7,055.00","7,055.00"
D000216,HON. ROSA L. DELAURO,2016,2016Q1,SUPPLIES AND MATERIALS,705.09,705.09
D000216,HON. ROSA L. DELAURO,2016,2016Q1,EQUIPMENT,576.99,576.99
D000617,HON. SUZAN K. DELBENE,2016,2016Q1,FRANKED MAIL,"13,308.68","13,308.68"
D000617,HON. SUZAN K. DELBENE,2016,2016Q1,PERSONNEL COMPENSATION,"207,902.77","207,902.77"
D000617,HON. SUZAN K. DELBENE,2016,2016Q1,TRAVEL,"10,733.96","10,733.96"
D000617,HON. SUZAN K. DELBENE,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","11,733.64","11,733.64"
D000617,HON. SUZAN K. DELBENE,2016,2016Q1,PRINTING AND REPRODUCTION,"13,675.00","13,675.00"
D000617,HON. SUZAN K. DELBENE,2016,2016Q1,OTHER SERVICES,"3,770.00","3,770.00"
D000617,HON. SUZAN K. DELBENE,2016,2016Q1,SUPPLIES AND MATERIALS,"1,276.67","1,276.67"
D000612,HON. JEFF DENHAM,2016,2016Q1,FRANKED MAIL,"1,993.83","1,993.83"
D000612,HON. JEFF DENHAM,2016,2016Q1,PERSONNEL COMPENSATION,"225,920.46","225,920.46"
D000612,HON. JEFF DENHAM,2016,2016Q1,TRAVEL,"7,291.22","7,291.22"
D000612,HON. JEFF DENHAM,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","13,255.61","13,255.61"
D000612,HON. JEFF DENHAM,2016,2016Q1,PRINTING AND REPRODUCTION,"1,296.69","1,296.69"
D000612,HON. JEFF DENHAM,2016,2016Q1,OTHER SERVICES,"10,625.97","10,625.97"
D000612,HON. JEFF DENHAM,2016,2016Q1,SUPPLIES AND MATERIALS,"3,999.16","3,999.16"
D000612,HON. JEFF DENHAM,2016,2016Q1,EQUIPMENT,945.34,945.34
D000604,HON. CHARLES W. DENT,2016,2016Q1,FRANKED MAIL,"3,950.95","3,950.95"
D000604,HON. CHARLES W. DENT,2016,2016Q1,PERSONNEL COMPENSATION,"198,307.29","198,307.29"
D000604,HON. CHARLES W. DENT,2016,2016Q1,TRAVEL,"3,850.18","3,850.18"
D000604,HON. CHARLES W. DENT,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","19,890.13","19,890.13"
D000604,HON. CHARLES W. DENT,2016,2016Q1,PRINTING AND REPRODUCTION,246.80,246.80
D000604,HON. CHARLES W. DENT,2016,2016Q1,OTHER SERVICES,"5,950.00","5,950.00"
D000604,HON. CHARLES W. DENT,2016,2016Q1,SUPPLIES AND MATERIALS,"2,405.06","2,405.06"
D000604,HON. CHARLES W. DENT,2016,2016Q1,EQUIPMENT,369.00,369.00
D000621,HON. RON DESANTIS,2016,2016Q1,FRANKED MAIL,482.88,482.88
D000621,HON. RON DESANTIS,2016,2016Q1,PERSONNEL COMPENSATION,"250,200.62","250,200.62"
D000621,HON. RON DESANTIS,2016,2016Q1,TRAVEL,"10,420.65","10,420.65"
D000621,HON. RON DESANTIS,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","11,442.78","11,442.78"
D000621,HON. RON DESANTIS,2016,2016Q1,PRINTING AND REPRODUCTION,683.20,683.20
D000621,HON. RON DESANTIS,2016,2016Q1,OTHER SERVICES,"3,770.00","3,770.00"
D000621,HON. RON DESANTIS,2016,2016Q1,SUPPLIES AND MATERIALS,"1,504.93","1,504.93"
D000621,HON. RON DESANTIS,2016,2016Q1,EQUIPMENT,588.00,588.00
D000623,HON. MARK DESAULNIER,2016,2016Q1,FRANKED MAIL,"6,392.75","6,392.75"
D000623,HON. MARK DESAULNIER,2016,2016Q1,PERSONNEL COMPENSATION,"185,704.98","185,704.98"
D000623,HON. MARK DESAULNIER,2016,2016Q1,TRAVEL,"6,307.90","6,307.90"
D000623,HON. MARK DESAULNIER,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","13,962.13","13,962.13"
D000623,HON. MARK DESAULNIER,2016,2016Q1,PRINTING AND REPRODUCTION,"17,150.00","17,150.00"
D000623,HON. MARK DESAULNIER,2016,2016Q1,OTHER SERVICES,"3,390.00","3,390.00"
D000623,HON. MARK DESAULNIER,2016,2016Q1,SUPPLIES AND MATERIALS,417.91,417.91
D000623,HON. MARK DESAULNIER,2016,2016Q1,EQUIPMENT,"1,770.09","1,770.09"
D000616,HON. SCOTT DESJARLAIS,2016,2016Q1,FRANKED MAIL,990.64,990.64
D000616,HON. SCOTT DESJARLAIS,2016,2016Q1,PERSONNEL COMPENSATION,"163,044.45","163,044.45"
D000616,HON. SCOTT DESJARLAIS,2016,2016Q1,TRAVEL,"10,834.89","10,834.89"
D000616,HON. SCOTT DESJARLAIS,2016,2016Q1,"RENT, COMMUNICATION, UTILITIES","15,346.41","15,346.41"
D000616,HON. SCOTT DESJARLAIS,2016,2016Q1,PRINTING AND REPRODUCTION,162.35,162.35
D000616,HON. SCOTT DESJARLAIS,2016,2016Q1,OTHER SERVICES,"3,901.16","3,901.16"
D000616,HON. SCOTT DESJARLAIS,2016,2016Q1,SUPPLIES AND MATERIALS,"3,477.30","3,477.30"
D000616,HON. SCOTT DESJARLAIS,2016,2016Q1,EQUIPMENT,"1,450.98","1,450.98"
D000610,HON. THEODORE E. DEUTCH,2016,2016Q1,FRANKED MAIL,655.06,655.06
D000610,HON. THEODORE E. DEUTCH,2016,2016Q1,PERSONNEL COMPENSATION,"276,469.57","276,469.57"
