BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
C001047,HON. SHELLEY MOORE CAPITO,2009,2009Q3,PERSONNEL BENEFITS,"2,224.73",0.00
C001047,HON. SHELLEY MOORE CAPITO,2009,2009Q3,TRAVEL,"45,529.01","19,020.81"
C001047,HON. SHELLEY MOORE CAPITO,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","81,052.43","27,338.33"
C001047,HON. SHELLEY MOORE CAPITO,2009,2009Q3,PRINTING AND REPRODUCTION,"33,419.94","9,424.85"
C001047,HON. SHELLEY MOORE CAPITO,2009,2009Q3,OTHER SERVICES,"50,759.83","15,292.55"
C001047,HON. SHELLEY MOORE CAPITO,2009,2009Q3,SUPPLIES AND MATERIALS,"18,950.36","6,260.11"
C001047,HON. SHELLEY MOORE CAPITO,2009,2009Q3,EQUIPMENT,"3,286.80","1,095.60"
C001036,HON. LOIS CAPPS,2009,2009Q3,FRANKED MAIL,"2,613.58",816.28
C001036,HON. LOIS CAPPS,2009,2009Q3,PERSONNEL COMPENSATION,"816,441.02","277,475.03"
C001036,HON. LOIS CAPPS,2009,2009Q3,PERSONNEL BENEFITS,"2,188.36",0.00
C001036,HON. LOIS CAPPS,2009,2009Q3,TRAVEL,"44,480.07","22,186.62"
C001036,HON. LOIS CAPPS,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","90,681.18","37,901.68"
C001036,HON. LOIS CAPPS,2009,2009Q3,PRINTING AND REPRODUCTION,"4,689.75",484.71
C001036,HON. LOIS CAPPS,2009,2009Q3,OTHER SERVICES,"47,639.80","17,201.16"
C001036,HON. LOIS CAPPS,2009,2009Q3,SUPPLIES AND MATERIALS,"10,147.45","4,716.31"
C001036,HON. LOIS CAPPS,2009,2009Q3,EQUIPMENT,667.68,210.00
C001037,HON. MICHAEL E. CAPUANO,2009,2009Q3,FRANKED MAIL,564.12,166.05
C001037,HON. MICHAEL E. CAPUANO,2009,2009Q3,PERSONNEL COMPENSATION,"763,661.37","257,969.99"
C001037,HON. MICHAEL E. CAPUANO,2009,2009Q3,PERSONNEL BENEFITS,"1,410.83",0.00
C001037,HON. MICHAEL E. CAPUANO,2009,2009Q3,TRAVEL,"16,473.19","5,573.24"
C001037,HON. MICHAEL E. CAPUANO,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","82,511.34","29,385.00"
C001037,HON. MICHAEL E. CAPUANO,2009,2009Q3,PRINTING AND REPRODUCTION,"7,064.25",158.50
C001037,HON. MICHAEL E. CAPUANO,2009,2009Q3,OTHER SERVICES,"22,735.00","7,930.50"
C001037,HON. MICHAEL E. CAPUANO,2009,2009Q3,SUPPLIES AND MATERIALS,"35,348.10","5,600.93"
C001037,HON. MICHAEL E. CAPUANO,2009,2009Q3,EQUIPMENT,"4,421.90","1,066.05"
C001050,HON. DENNIS A. CARDOZA,2009,2009Q3,FRANKED MAIL,"8,807.39","5,502.87"
C001050,HON. DENNIS A. CARDOZA,2009,2009Q3,PERSONNEL COMPENSATION,"801,400.75","268,986.74"
C001050,HON. DENNIS A. CARDOZA,2009,2009Q3,PERSONNEL BENEFITS,"1,572.78",0.00
C001050,HON. DENNIS A. CARDOZA,2009,2009Q3,TRAVEL,"44,336.27","16,860.40"
C001050,HON. DENNIS A. CARDOZA,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","82,861.51","35,972.22"
C001050,HON. DENNIS A. CARDOZA,2009,2009Q3,PRINTING AND REPRODUCTION,"3,520.81","2,104.68"
C001050,HON. DENNIS A. CARDOZA,2009,2009Q3,OTHER SERVICES,"30,469.00","9,973.00"
C001050,HON. DENNIS A. CARDOZA,2009,2009Q3,SUPPLIES AND MATERIALS,"17,645.42","7,102.64"
C001050,HON. DENNIS A. CARDOZA,2009,2009Q3,EQUIPMENT,"11,966.25","3,676.02"
C001060,HON. RUSS CARNAHAN,2009,2009Q3,FRANKED MAIL,"20,933.13","16,984.56"
C001060,HON. RUSS CARNAHAN,2009,2009Q3,PERSONNEL COMPENSATION,"674,380.38","221,948.34"
C001060,HON. RUSS CARNAHAN,2009,2009Q3,PERSONNEL BENEFITS,"2,318.46",0.00
C001060,HON. RUSS CARNAHAN,2009,2009Q3,TRAVEL,"45,792.17","9,359.48"
C001060,HON. RUSS CARNAHAN,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","113,117.84","44,580.53"
C001060,HON. RUSS CARNAHAN,2009,2009Q3,PRINTING AND REPRODUCTION,"31,318.68","24,339.57"
C001060,HON. RUSS CARNAHAN,2009,2009Q3,OTHER SERVICES,"49,145.43","18,323.12"
C001060,HON. RUSS CARNAHAN,2009,2009Q3,SUPPLIES AND MATERIALS,"14,181.07","4,783.76"
C001060,HON. RUSS CARNAHAN,2009,2009Q3,EQUIPMENT,"4,659.00",540.00
C001065,HON. CHRISTOPHER P. CARNEY,2009,2009Q3,FRANKED MAIL,"37,690.65","30,066.35"
C001065,HON. CHRISTOPHER P. CARNEY,2009,2009Q3,PERSONNEL COMPENSATION,"697,249.59","240,674.95"
C001065,HON. CHRISTOPHER P. CARNEY,2009,2009Q3,PERSONNEL BENEFITS,"1,348.09",0.00
C001065,HON. CHRISTOPHER P. CARNEY,2009,2009Q3,TRAVEL,"26,297.50","11,233.96"
C001065,HON. CHRISTOPHER P. CARNEY,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","62,534.32","21,150.08"
C001065,HON. CHRISTOPHER P. CARNEY,2009,2009Q3,PRINTING AND REPRODUCTION,"26,234.74","24,670.51"
C001065,HON. CHRISTOPHER P. CARNEY,2009,2009Q3,OTHER SERVICES,"34,401.85","11,648.95"
C001065,HON. CHRISTOPHER P. CARNEY,2009,2009Q3,SUPPLIES AND MATERIALS,"17,804.08","3,742.44"
C001065,HON. CHRISTOPHER P. CARNEY,2009,2009Q3,EQUIPMENT,"2,125.51",397.47
C001072,HON. ANDRE CARSON,2009,2009Q3,FRANKED MAIL,"13,780.11","4,587.77"
C001072,HON. ANDRE CARSON,2009,2009Q3,PERSONNEL COMPENSATION,"598,330.67","203,789.89"
C001072,HON. ANDRE CARSON,2009,2009Q3,PERSONNEL BENEFITS,450.52,0.00
C001072,HON. ANDRE CARSON,2009,2009Q3,TRAVEL,"41,456.35","12,730.61"
C001072,HON. ANDRE CARSON,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","56,652.99","20,006.72"
C001072,HON. ANDRE CARSON,2009,2009Q3,PRINTING AND REPRODUCTION,"22,630.21","9,404.60"
C001072,HON. ANDRE CARSON,2009,2009Q3,OTHER SERVICES,"42,023.00","10,853.00"
C001072,HON. ANDRE CARSON,2009,2009Q3,SUPPLIES AND MATERIALS,"30,519.62","4,628.62"
C001072,HON. ANDRE CARSON,2009,2009Q3,EQUIPMENT,"2,406.92",506.40
C001051,HON. JOHN R. CARTER,2009,2009Q3,FRANKED MAIL,"59,530.44","5,671.13"
C001051,HON. JOHN R. CARTER,2009,2009Q3,PERSONNEL COMPENSATION,"696,592.26","232,797.33"
C001051,HON. JOHN R. CARTER,2009,2009Q3,PERSONNEL BENEFITS,928.51,0.00
C001051,HON. JOHN R. CARTER,2009,2009Q3,TRAVEL,"66,732.26","23,382.02"
C001051,HON. JOHN R. CARTER,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","87,148.13","39,239.17"
C001051,HON. JOHN R. CARTER,2009,2009Q3,PRINTING AND REPRODUCTION,"47,706.12","43,703.55"
C001051,HON. JOHN R. CARTER,2009,2009Q3,OTHER SERVICES,"36,117.37","15,093.27"
C001051,HON. JOHN R. CARTER,2009,2009Q3,SUPPLIES AND MATERIALS,"23,802.42","15,724.06"
C001051,HON. JOHN R. CARTER,2009,2009Q3,EQUIPMENT,"3,095.28",881.48
C001075,HON. BILL CASSIDY,2009,2009Q3,FRANKED MAIL,"50,420.67","49,243.21"
C001075,HON. BILL CASSIDY,2009,2009Q3,PERSONNEL COMPENSATION,"494,428.43","197,569.46"
C001075,HON. BILL CASSIDY,2009,2009Q3,PERSONNEL BENEFITS,368.59,0.00
C001075,HON. BILL CASSIDY,2009,2009Q3,TRAVEL,"50,633.17","20,852.72"
C001075,HON. BILL CASSIDY,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","84,919.22","38,244.83"
C001075,HON. BILL CASSIDY,2009,2009Q3,PRINTING AND REPRODUCTION,"30,370.21","20,021.71"
C001075,HON. BILL CASSIDY,2009,2009Q3,OTHER SERVICES,"39,375.50","8,625.50"
C001075,HON. BILL CASSIDY,2009,2009Q3,SUPPLIES AND MATERIALS,"19,317.02","5,864.28"
C001075,HON. BILL CASSIDY,2009,2009Q3,EQUIPMENT,"8,404.64","3,796.58"
C000243,HON. MICHAEL N CASTLE,2009,2009Q3,FRANKED MAIL,"4,207.35","2,023.79"
C000243,HON. MICHAEL N CASTLE,2009,2009Q3,PERSONNEL COMPENSATION,"783,881.86","268,973.29"
C000243,HON. MICHAEL N CASTLE,2009,2009Q3,PERSONNEL BENEFITS,"1,316.23",0.00
C000243,HON. MICHAEL N CASTLE,2009,2009Q3,TRAVEL,"28,989.24","11,849.30"
C000243,HON. MICHAEL N CASTLE,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","83,204.00","30,398.09"
C000243,HON. MICHAEL N CASTLE,2009,2009Q3,PRINTING AND REPRODUCTION,"7,222.53",300.78
C000243,HON. MICHAEL N CASTLE,2009,2009Q3,OTHER SERVICES,"15,902.51","6,150.25"
C000243,HON. MICHAEL N CASTLE,2009,2009Q3,SUPPLIES AND MATERIALS,"18,488.77","11,066.17"
C000243,HON. MICHAEL N CASTLE,2009,2009Q3,EQUIPMENT,"18,010.90","6,735.75"
C001066,HON. KATHY CASTOR,2009,2009Q3,FRANKED MAIL,"43,321.89","1,030.87"
C001066,HON. KATHY CASTOR,2009,2009Q3,PERSONNEL COMPENSATION,"646,548.49","213,097.34"
C001066,HON. KATHY CASTOR,2009,2009Q3,PERSONNEL BENEFITS,"2,008.46",0.00
C001066,HON. KATHY CASTOR,2009,2009Q3,TRAVEL,"70,827.63","18,020.41"
C001066,HON. KATHY CASTOR,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","58,561.44","22,145.74"
C001066,HON. KATHY CASTOR,2009,2009Q3,PRINTING AND REPRODUCTION,"58,891.06","1,129.71"
C001066,HON. KATHY CASTOR,2009,2009Q3,OTHER SERVICES,"46,730.67","16,360.00"
C001066,HON. KATHY CASTOR,2009,2009Q3,SUPPLIES AND MATERIALS,"12,987.97","3,957.54"
C001066,HON. KATHY CASTOR,2009,2009Q3,EQUIPMENT,"4,068.85","1,721.61"
C001076,HON. JASON CHAFFETZ,2009,2009Q3,FRANKED MAIL,"16,229.86","9,316.98"
C001076,HON. JASON CHAFFETZ,2009,2009Q3,PERSONNEL COMPENSATION,"597,840.83","207,917.31"
C001076,HON. JASON CHAFFETZ,2009,2009Q3,PERSONNEL BENEFITS,397.24,0.00
C001076,HON. JASON CHAFFETZ,2009,2009Q3,TRAVEL,"70,201.41","25,747.03"
C001076,HON. JASON CHAFFETZ,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","62,545.21","21,764.51"
C001076,HON. JASON CHAFFETZ,2009,2009Q3,PRINTING AND REPRODUCTION,"13,355.68","2,826.83"
C001076,HON. JASON CHAFFETZ,2009,2009Q3,OTHER SERVICES,"28,395.88","9,747.96"
C001076,HON. JASON CHAFFETZ,2009,2009Q3,SUPPLIES AND MATERIALS,"34,355.41","6,313.73"
C001076,HON. JASON CHAFFETZ,2009,2009Q3,EQUIPMENT,"21,174.24","2,688.09"
C001058,HON. BEN CHANDLER,2009,2009Q3,FRANKED MAIL,"3,839.86","1,789.12"
C001058,HON. BEN CHANDLER,2009,2009Q3,PERSONNEL COMPENSATION,"755,255.06","257,062.21"
C001058,HON. BEN CHANDLER,2009,2009Q3,PERSONNEL BENEFITS,"2,694.41",0.00
C001058,HON. BEN CHANDLER,2009,2009Q3,TRAVEL,"39,086.94","18,322.74"
C001058,HON. BEN CHANDLER,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","71,255.63","24,042.12"
C001058,HON. BEN CHANDLER,2009,2009Q3,PRINTING AND REPRODUCTION,965.74,450.19
C001058,HON. BEN CHANDLER,2009,2009Q3,OTHER SERVICES,"26,929.06","7,925.00"
C001058,HON. BEN CHANDLER,2009,2009Q3,SUPPLIES AND MATERIALS,"27,917.41","2,914.76"
C001058,HON. BEN CHANDLER,2009,2009Q3,EQUIPMENT,"3,473.69","2,261.41"
C001074,HON. TRAVIS W. CHILDERS,2009,2009Q3,FRANKED MAIL,"13,591.32","11,986.63"
C001074,HON. TRAVIS W. CHILDERS,2009,2009Q3,PERSONNEL COMPENSATION,"588,392.29","201,723.27"
C001074,HON. TRAVIS W. CHILDERS,2009,2009Q3,PERSONNEL BENEFITS,390.65,0.00
C001074,HON. TRAVIS W. CHILDERS,2009,2009Q3,TRAVEL,"47,986.49","25,340.47"
C001074,HON. TRAVIS W. CHILDERS,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","93,806.43","33,147.70"
C001074,HON. TRAVIS W. CHILDERS,2009,2009Q3,PRINTING AND REPRODUCTION,"26,170.62","18,477.12"
C001074,HON. TRAVIS W. CHILDERS,2009,2009Q3,OTHER SERVICES,"40,552.90","14,827.50"
C001074,HON. TRAVIS W. CHILDERS,2009,2009Q3,SUPPLIES AND MATERIALS,"29,348.51","13,613.89"
C001074,HON. TRAVIS W. CHILDERS,2009,2009Q3,EQUIPMENT,"9,598.56",904.86
C000380,HON. DONNA MC CHRISTENSEN,2009,2009Q3,FRANKED MAIL,859.57,210.87
C000380,HON. DONNA MC CHRISTENSEN,2009,2009Q3,PERSONNEL COMPENSATION,"650,687.67","231,043.73"
C000380,HON. DONNA MC CHRISTENSEN,2009,2009Q3,PERSONNEL BENEFITS,109.08,0.00
C000380,HON. DONNA MC CHRISTENSEN,2009,2009Q3,TRAVEL,"63,018.22","20,233.19"
C000380,HON. DONNA MC CHRISTENSEN,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","109,717.31","38,290.59"
C000380,HON. DONNA MC CHRISTENSEN,2009,2009Q3,PRINTING AND REPRODUCTION,"2,335.59",990.80
C000380,HON. DONNA MC CHRISTENSEN,2009,2009Q3,OTHER SERVICES,"24,100.38","7,313.30"
C000380,HON. DONNA MC CHRISTENSEN,2009,2009Q3,SUPPLIES AND MATERIALS,"33,412.30","7,360.99"
C000380,HON. DONNA MC CHRISTENSEN,2009,2009Q3,EQUIPMENT,"4,717.48","1,065.00"
C001080,HON. JUDY CHU,2009,2009Q3,FRANKED MAIL,1.49,1.49
C001080,HON. JUDY CHU,2009,2009Q3,PERSONNEL COMPENSATION,"66,823.53","66,823.53"
C001080,HON. JUDY CHU,2009,2009Q3,TRAVEL,"6,686.54","6,686.54"
C001080,HON. JUDY CHU,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","2,323.50","2,323.50"
C001080,HON. JUDY CHU,2009,2009Q3,PRINTING AND REPRODUCTION,563.00,563.00
C001080,HON. JUDY CHU,2009,2009Q3,OTHER SERVICES,"5,115.78","5,115.78"
C001080,HON. JUDY CHU,2009,2009Q3,SUPPLIES AND MATERIALS,"12,266.44","12,266.44"
C001080,HON. JUDY CHU,2009,2009Q3,EQUIPMENT,630.91,630.91
C001067,HON. YVETTE D. CLARKE,2009,2009Q3,FRANKED MAIL,"3,653.04",644.36
C001067,HON. YVETTE D. CLARKE,2009,2009Q3,PERSONNEL COMPENSATION,"648,488.29","249,733.33"
C001067,HON. YVETTE D. CLARKE,2009,2009Q3,PERSONNEL BENEFITS,"1,898.82",50.00
C001067,HON. YVETTE D. CLARKE,2009,2009Q3,TRAVEL,"32,776.72","5,533.37"
C001067,HON. YVETTE D. CLARKE,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","83,296.48","28,790.88"
C001067,HON. YVETTE D. CLARKE,2009,2009Q3,PRINTING AND REPRODUCTION,"11,126.42","4,603.87"
C001067,HON. YVETTE D. CLARKE,2009,2009Q3,OTHER SERVICES,"21,826.00","15,650.00"
C001067,HON. YVETTE D. CLARKE,2009,2009Q3,SUPPLIES AND MATERIALS,"31,583.90","14,092.14"
C001067,HON. YVETTE D. CLARKE,2009,2009Q3,EQUIPMENT,"5,085.10","1,523.00"
C001049,HON. WILLIAM LACY CLAY,2009,2009Q3,FRANKED MAIL,"5,516.26","1,922.19"
C001049,HON. WILLIAM LACY CLAY,2009,2009Q3,PERSONNEL COMPENSATION,"730,011.95","244,918.83"
C001049,HON. WILLIAM LACY CLAY,2009,2009Q3,TRAVEL,"35,411.70","10,787.99"
C001049,HON. WILLIAM LACY CLAY,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","104,671.43","39,823.90"
C001049,HON. WILLIAM LACY CLAY,2009,2009Q3,PRINTING AND REPRODUCTION,"2,225.65",495.64
C001049,HON. WILLIAM LACY CLAY,2009,2009Q3,OTHER SERVICES,"28,154.47","10,139.84"
C001049,HON. WILLIAM LACY CLAY,2009,2009Q3,SUPPLIES AND MATERIALS,"31,460.19","6,715.17"
C001049,HON. WILLIAM LACY CLAY,2009,2009Q3,EQUIPMENT,"5,341.82","1,485.98"
C001061,HON. EMANUEL CLEAVER,2009,2009Q3,FRANKED MAIL,"6,059.33","3,214.49"
C001061,HON. EMANUEL CLEAVER,2009,2009Q3,PERSONNEL COMPENSATION,"607,050.14","207,052.75"
C001061,HON. EMANUEL CLEAVER,2009,2009Q3,PERSONNEL BENEFITS,"2,527.52",0.00
C001061,HON. EMANUEL CLEAVER,2009,2009Q3,TRAVEL,"37,988.80","8,155.47"
C001061,HON. EMANUEL CLEAVER,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","83,882.74","36,135.75"
C001061,HON. EMANUEL CLEAVER,2009,2009Q3,PRINTING AND REPRODUCTION,"1,887.20",551.60
C001061,HON. EMANUEL CLEAVER,2009,2009Q3,OTHER SERVICES,"40,073.19","14,667.18"
C001061,HON. EMANUEL CLEAVER,2009,2009Q3,SUPPLIES AND MATERIALS,"40,166.59","11,694.26"
C001061,HON. EMANUEL CLEAVER,2009,2009Q3,EQUIPMENT,"6,201.38","2,593.76"
C000537,HON. JAMES E CLYBURN,2009,2009Q3,FRANKED MAIL,"2,061.35",699.15
C000537,HON. JAMES E CLYBURN,2009,2009Q3,PERSONNEL COMPENSATION,"756,803.18","252,766.61"
C000537,HON. JAMES E CLYBURN,2009,2009Q3,PERSONNEL BENEFITS,"1,070.37",0.00
C000537,HON. JAMES E CLYBURN,2009,2009Q3,TRAVEL,"46,216.48","18,908.70"
C000537,HON. JAMES E CLYBURN,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","93,317.81","31,910.32"
C000537,HON. JAMES E CLYBURN,2009,2009Q3,PRINTING AND REPRODUCTION,"1,318.70",721.62
C000537,HON. JAMES E CLYBURN,2009,2009Q3,OTHER SERVICES,"44,021.43","13,337.99"
C000537,HON. JAMES E CLYBURN,2009,2009Q3,SUPPLIES AND MATERIALS,"22,414.53","3,452.59"
C000537,HON. JAMES E CLYBURN,2009,2009Q3,EQUIPMENT,"5,793.18","1,929.39"
C000556,HON. HOWARD COBLE,2009,2009Q3,FRANKED MAIL,"13,039.99","6,317.03"
C000556,HON. HOWARD COBLE,2009,2009Q3,PERSONNEL COMPENSATION,"766,369.77","259,547.13"
C000556,HON. HOWARD COBLE,2009,2009Q3,PERSONNEL BENEFITS,130.28,0.00
C000556,HON. HOWARD COBLE,2009,2009Q3,TRAVEL,"32,737.57","12,281.33"
C000556,HON. HOWARD COBLE,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","80,173.73","27,142.99"
C000556,HON. HOWARD COBLE,2009,2009Q3,PRINTING AND REPRODUCTION,"2,615.65",725.80
C000556,HON. HOWARD COBLE,2009,2009Q3,OTHER SERVICES,"27,069.00","8,173.00"
C000556,HON. HOWARD COBLE,2009,2009Q3,SUPPLIES AND MATERIALS,"14,588.51","7,220.29"
C000556,HON. HOWARD COBLE,2009,2009Q3,EQUIPMENT,"14,177.80","12,383.37"
C001077,HON. MIKE COFFMAN,2009,2009Q3,FRANKED MAIL,"37,924.25","36,949.62"
C001077,HON. MIKE COFFMAN,2009,2009Q3,PERSONNEL COMPENSATION,"710,538.87","239,170.11"
C001077,HON. MIKE COFFMAN,2009,2009Q3,PERSONNEL BENEFITS,"1,154.01",0.00
C001077,HON. MIKE COFFMAN,2009,2009Q3,TRAVEL,"42,477.97","15,164.66"
C001077,HON. MIKE COFFMAN,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","55,282.25","21,345.39"
C001077,HON. MIKE COFFMAN,2009,2009Q3,PRINTING AND REPRODUCTION,"43,649.77","26,527.90"
C001077,HON. MIKE COFFMAN,2009,2009Q3,OTHER SERVICES,"34,471.88","14,128.96"
C001077,HON. MIKE COFFMAN,2009,2009Q3,SUPPLIES AND MATERIALS,"11,161.18","2,629.23"
C001077,HON. MIKE COFFMAN,2009,2009Q3,EQUIPMENT,"5,160.46","1,944.48"
C001068,HON. STEVE COHEN,2009,2009Q3,FRANKED MAIL,"32,001.60","15,482.00"
C001068,HON. STEVE COHEN,2009,2009Q3,PERSONNEL COMPENSATION,"633,005.21","212,547.26"
C001068,HON. STEVE COHEN,2009,2009Q3,PERSONNEL BENEFITS,"1,790.75",0.00
C001068,HON. STEVE COHEN,2009,2009Q3,TRAVEL,"39,314.85","12,758.64"
C001068,HON. STEVE COHEN,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","75,071.01","26,729.41"
C001068,HON. STEVE COHEN,2009,2009Q3,PRINTING AND REPRODUCTION,"32,651.62","10,506.60"
C001068,HON. STEVE COHEN,2009,2009Q3,OTHER SERVICES,"36,615.69","11,704.77"
C001068,HON. STEVE COHEN,2009,2009Q3,SUPPLIES AND MATERIALS,"31,096.07","17,965.69"
C001068,HON. STEVE COHEN,2009,2009Q3,EQUIPMENT,"2,592.53","2,135.94"
C001053,HON. TOM COLE,2009,2009Q3,FRANKED MAIL,"76,130.81","43,613.52"
C001053,HON. TOM COLE,2009,2009Q3,PERSONNEL COMPENSATION,"619,034.61","240,189.88"
C001053,HON. TOM COLE,2009,2009Q3,PERSONNEL BENEFITS,464.37,0.00
C001053,HON. TOM COLE,2009,2009Q3,TRAVEL,"83,650.92","31,598.96"
C001053,HON. TOM COLE,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","70,050.74","24,496.52"
C001053,HON. TOM COLE,2009,2009Q3,PRINTING AND REPRODUCTION,"76,492.77","25,046.51"
C001053,HON. TOM COLE,2009,2009Q3,OTHER SERVICES,"21,441.58","12,688.75"
C001053,HON. TOM COLE,2009,2009Q3,SUPPLIES AND MATERIALS,"15,703.81","4,595.97"
C001053,HON. TOM COLE,2009,2009Q3,EQUIPMENT,"24,043.12","7,817.21"
C001062,HON. K. MICHAEL CONAWAY,2009,2009Q3,FRANKED MAIL,"24,784.63","22,655.80"
C001062,HON. K. MICHAEL CONAWAY,2009,2009Q3,PERSONNEL COMPENSATION,"713,602.03","244,986.09"
C001062,HON. K. MICHAEL CONAWAY,2009,2009Q3,PERSONNEL BENEFITS,376.28,0.00
C001062,HON. K. MICHAEL CONAWAY,2009,2009Q3,TRAVEL,"72,030.58","21,826.37"
C001062,HON. K. MICHAEL CONAWAY,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","50,048.33","20,127.53"
C001062,HON. K. MICHAEL CONAWAY,2009,2009Q3,PRINTING AND REPRODUCTION,"21,392.82","2,389.35"
C001062,HON. K. MICHAEL CONAWAY,2009,2009Q3,OTHER SERVICES,"25,023.79","8,779.93"
C001062,HON. K. MICHAEL CONAWAY,2009,2009Q3,SUPPLIES AND MATERIALS,"14,001.18","7,280.29"
C001062,HON. K. MICHAEL CONAWAY,2009,2009Q3,EQUIPMENT,"7,571.04","5,825.28"
C001078,HON. GERALD E GERRY CONNOLLY,2009,2009Q3,FRANKED MAIL,"51,740.62","26,640.01"
C001078,HON. GERALD E GERRY CONNOLLY,2009,2009Q3,PERSONNEL COMPENSATION,"579,614.35","202,272.74"
C001078,HON. GERALD E GERRY CONNOLLY,2009,2009Q3,PERSONNEL BENEFITS,"1,670.30",0.00
C001078,HON. GERALD E GERRY CONNOLLY,2009,2009Q3,TRAVEL,"6,208.48","2,215.24"
C001078,HON. GERALD E GERRY CONNOLLY,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","71,651.56","33,487.99"
C001078,HON. GERALD E GERRY CONNOLLY,2009,2009Q3,PRINTING AND REPRODUCTION,"40,747.31",377.50
C001078,HON. GERALD E GERRY CONNOLLY,2009,2009Q3,OTHER SERVICES,"42,818.76","10,524.84"
C001078,HON. GERALD E GERRY CONNOLLY,2009,2009Q3,SUPPLIES AND MATERIALS,"31,780.73","8,509.18"
C001078,HON. GERALD E GERRY CONNOLLY,2009,2009Q3,EQUIPMENT,"9,752.60","3,999.54"
C000714,HON. JOHN CONYERS JR,2009,2009Q3,FRANKED MAIL,421.64,135.96
C000714,HON. JOHN CONYERS JR,2009,2009Q3,PERSONNEL COMPENSATION,"742,382.32","260,089.58"
C000714,HON. JOHN CONYERS JR,2009,2009Q3,PERSONNEL BENEFITS,"2,290.52",0.00
C000714,HON. JOHN CONYERS JR,2009,2009Q3,TRAVEL,"51,909.51","22,428.98"
C000714,HON. JOHN CONYERS JR,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","119,633.18","42,015.22"
C000714,HON. JOHN CONYERS JR,2009,2009Q3,PRINTING AND REPRODUCTION,"8,339.54","3,227.29"
C000714,HON. JOHN CONYERS JR,2009,2009Q3,OTHER SERVICES,"29,624.61","9,072.39"
C000714,HON. JOHN CONYERS JR,2009,2009Q3,SUPPLIES AND MATERIALS,"49,959.00","13,079.38"
C000714,HON. JOHN CONYERS JR,2009,2009Q3,EQUIPMENT,"5,269.70","2,836.40"
C000754,HON. JIM COOPER,2009,2009Q3,FRANKED MAIL,"3,721.20","1,356.82"
C000754,HON. JIM COOPER,2009,2009Q3,PERSONNEL COMPENSATION,"811,591.55","283,876.47"
C000754,HON. JIM COOPER,2009,2009Q3,PERSONNEL BENEFITS,"2,674.97",0.00
C000754,HON. JIM COOPER,2009,2009Q3,TRAVEL,"56,564.93","21,039.42"
C000754,HON. JIM COOPER,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","48,064.71","16,593.55"
C000754,HON. JIM COOPER,2009,2009Q3,PRINTING AND REPRODUCTION,"4,425.74",508.80
C000754,HON. JIM COOPER,2009,2009Q3,OTHER SERVICES,"43,208.88","12,661.38"
C000754,HON. JIM COOPER,2009,2009Q3,SUPPLIES AND MATERIALS,"18,256.17","7,249.58"
C000754,HON. JIM COOPER,2009,2009Q3,EQUIPMENT,"2,170.76",582.70
C001059,HON. JIM COSTA,2009,2009Q3,FRANKED MAIL,"17,814.78","17,242.74"
C001059,HON. JIM COSTA,2009,2009Q3,PERSONNEL COMPENSATION,"737,552.55","257,672.90"
C001059,HON. JIM COSTA,2009,2009Q3,PERSONNEL BENEFITS,966.77,0.00
C001059,HON. JIM COSTA,2009,2009Q3,TRAVEL,"29,634.24","5,114.66"
C001059,HON. JIM COSTA,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES","93,426.73","51,074.45"
C001059,HON. JIM COSTA,2009,2009Q3,PRINTING AND REPRODUCTION,"34,249.49","33,125.69"
C001059,HON. JIM COSTA,2009,2009Q3,OTHER SERVICES,"19,575.59","6,130.00"
C001059,HON. JIM COSTA,2009,2009Q3,SUPPLIES AND MATERIALS,"30,760.68","4,771.11"
C001059,HON. JIM COSTA,2009,2009Q3,EQUIPMENT,"2,998.50",618.00
