BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
C001080,HON. JUDY CHU,2016,2016Q2,FRANKED MAIL,84.85,148.41
C001080,HON. JUDY CHU,2016,2016Q2,PERSONNEL COMPENSATION,"366,573.33","181,172.77"
C001080,HON. JUDY CHU,2016,2016Q2,TRAVEL,"22,591.43","9,224.91"
C001080,HON. JUDY CHU,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","56,122.91","34,999.89"
C001080,HON. JUDY CHU,2016,2016Q2,PRINTING AND REPRODUCTION,"6,036.91",690.38
C001080,HON. JUDY CHU,2016,2016Q2,OTHER SERVICES,"10,011.18","6,136.42"
C001080,HON. JUDY CHU,2016,2016Q2,SUPPLIES AND MATERIALS,"8,440.74","6,710.99"
C001080,HON. JUDY CHU,2016,2016Q2,EQUIPMENT,"1,893.00",571.50
C001084,HON. DAVID N. CICILLINE,2016,2016Q2,FRANKED MAIL,468.49,236.65
C001084,HON. DAVID N. CICILLINE,2016,2016Q2,PERSONNEL COMPENSATION,"452,253.41","220,749.16"
C001084,HON. DAVID N. CICILLINE,2016,2016Q2,TRAVEL,"11,428.02","7,696.58"
C001084,HON. DAVID N. CICILLINE,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","37,782.08","22,353.79"
C001084,HON. DAVID N. CICILLINE,2016,2016Q2,PRINTING AND REPRODUCTION,"7,559.56","6,714.06"
C001084,HON. DAVID N. CICILLINE,2016,2016Q2,OTHER SERVICES,"19,250.00","11,550.00"
C001084,HON. DAVID N. CICILLINE,2016,2016Q2,SUPPLIES AND MATERIALS,"4,894.02","3,052.41"
C001084,HON. DAVID N. CICILLINE,2016,2016Q2,EQUIPMENT,"1,390.50",695.25
C001101,HON. KATHERINE M. CLARK,2016,2016Q2,FRANKED MAIL,203.70,154.77
C001101,HON. KATHERINE M. CLARK,2016,2016Q2,PERSONNEL COMPENSATION,"461,172.67","239,601.40"
C001101,HON. KATHERINE M. CLARK,2016,2016Q2,TRAVEL,"11,155.92","8,402.52"
C001101,HON. KATHERINE M. CLARK,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","40,662.58","21,877.56"
C001101,HON. KATHERINE M. CLARK,2016,2016Q2,PRINTING AND REPRODUCTION,790.18,244.29
C001101,HON. KATHERINE M. CLARK,2016,2016Q2,OTHER SERVICES,"15,372.25","6,957.81"
C001101,HON. KATHERINE M. CLARK,2016,2016Q2,SUPPLIES AND MATERIALS,"3,444.87","2,660.25"
C001101,HON. KATHERINE M. CLARK,2016,2016Q2,EQUIPMENT,"1,020.00",510.00
C001067,HON. YVETTE D. CLARKE,2016,2016Q2,FRANKED MAIL,832.68,136.50
C001067,HON. YVETTE D. CLARKE,2016,2016Q2,PERSONNEL COMPENSATION,"420,497.20","219,041.37"
C001067,HON. YVETTE D. CLARKE,2016,2016Q2,TRAVEL,"28,215.10","26,238.68"
C001067,HON. YVETTE D. CLARKE,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","42,970.21","25,596.99"
C001067,HON. YVETTE D. CLARKE,2016,2016Q2,PRINTING AND REPRODUCTION,"1,282.50",80.00
C001067,HON. YVETTE D. CLARKE,2016,2016Q2,OTHER SERVICES,"15,390.96","9,120.96"
C001067,HON. YVETTE D. CLARKE,2016,2016Q2,SUPPLIES AND MATERIALS,"12,981.97","9,807.71"
C001067,HON. YVETTE D. CLARKE,2016,2016Q2,EQUIPMENT,"1,356.00",678.00
C001102,HON. CURT CLAWSON,2016,2016Q2,FRANKED MAIL,0.51,-13.11
C001102,HON. CURT CLAWSON,2016,2016Q2,PERSONNEL COMPENSATION,"469,466.65","259,233.33"
C001102,HON. CURT CLAWSON,2016,2016Q2,TRAVEL,"14,864.45","9,759.13"
C001102,HON. CURT CLAWSON,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","14,002.75","9,036.30"
C001102,HON. CURT CLAWSON,2016,2016Q2,PRINTING AND REPRODUCTION,906.01,665.17
C001102,HON. CURT CLAWSON,2016,2016Q2,OTHER SERVICES,"10,265.00","6,045.00"
C001102,HON. CURT CLAWSON,2016,2016Q2,SUPPLIES AND MATERIALS,"5,750.16","4,010.95"
C001102,HON. CURT CLAWSON,2016,2016Q2,EQUIPMENT,"1,311.60",655.80
C001049,HON. WILLIAM LACY CLAY,2016,2016Q2,FRANKED MAIL,"9,729.18","8,682.76"
C001049,HON. WILLIAM LACY CLAY,2016,2016Q2,PERSONNEL COMPENSATION,"471,700.02","238,500.00"
C001049,HON. WILLIAM LACY CLAY,2016,2016Q2,TRAVEL,"12,837.63","9,411.13"
C001049,HON. WILLIAM LACY CLAY,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","51,904.69","28,403.14"
C001049,HON. WILLIAM LACY CLAY,2016,2016Q2,PRINTING AND REPRODUCTION,"14,463.18","12,389.18"
C001049,HON. WILLIAM LACY CLAY,2016,2016Q2,OTHER SERVICES,"11,626.46","6,230.69"
C001049,HON. WILLIAM LACY CLAY,2016,2016Q2,SUPPLIES AND MATERIALS,"3,853.05","2,987.82"
C001049,HON. WILLIAM LACY CLAY,2016,2016Q2,EQUIPMENT,"4,074.00","2,037.00"
C001061,HON. EMANUEL CLEAVER,2016,2016Q2,FRANKED MAIL,924.54,482.11
C001061,HON. EMANUEL CLEAVER,2016,2016Q2,PERSONNEL COMPENSATION,"444,825.50","215,691.08"
C001061,HON. EMANUEL CLEAVER,2016,2016Q2,TRAVEL,"31,465.67","21,499.19"
C001061,HON. EMANUEL CLEAVER,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","66,180.40","35,875.52"
C001061,HON. EMANUEL CLEAVER,2016,2016Q2,PRINTING AND REPRODUCTION,132.30,0.00
C001061,HON. EMANUEL CLEAVER,2016,2016Q2,OTHER SERVICES,"14,047.23","5,807.87"
C001061,HON. EMANUEL CLEAVER,2016,2016Q2,SUPPLIES AND MATERIALS,"15,837.33","5,908.55"
C001061,HON. EMANUEL CLEAVER,2016,2016Q2,EQUIPMENT,"3,783.75","2,223.63"
C000537,HON. JAMES E. CLYBURN,2016,2016Q2,FRANKED MAIL,815.06,457.12
C000537,HON. JAMES E. CLYBURN,2016,2016Q2,PERSONNEL COMPENSATION,"425,584.42","214,280.05"
C000537,HON. JAMES E. CLYBURN,2016,2016Q2,TRAVEL,"22,262.36","12,704.98"
C000537,HON. JAMES E. CLYBURN,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","60,431.36","32,606.81"
C000537,HON. JAMES E. CLYBURN,2016,2016Q2,PRINTING AND REPRODUCTION,621.45,90.60
C000537,HON. JAMES E. CLYBURN,2016,2016Q2,OTHER SERVICES,"24,250.20","13,750.20"
C000537,HON. JAMES E. CLYBURN,2016,2016Q2,SUPPLIES AND MATERIALS,"6,459.22","3,523.64"
C000537,HON. JAMES E. CLYBURN,2016,2016Q2,EQUIPMENT,"2,916.00","1,458.00"
C001077,HON. MIKE COFFMAN,2016,2016Q2,FRANKED MAIL,"11,991.46","11,529.21"
C001077,HON. MIKE COFFMAN,2016,2016Q2,PERSONNEL COMPENSATION,"429,219.42","217,811.86"
C001077,HON. MIKE COFFMAN,2016,2016Q2,TRAVEL,"12,192.46","6,578.88"
C001077,HON. MIKE COFFMAN,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","40,178.02","24,619.83"
C001077,HON. MIKE COFFMAN,2016,2016Q2,PRINTING AND REPRODUCTION,"22,685.43","21,834.68"
C001077,HON. MIKE COFFMAN,2016,2016Q2,OTHER SERVICES,"17,465.00","9,675.00"
C001077,HON. MIKE COFFMAN,2016,2016Q2,SUPPLIES AND MATERIALS,"19,228.62","15,393.46"
C001077,HON. MIKE COFFMAN,2016,2016Q2,EQUIPMENT,"2,089.98","1,044.99"
C001068,HON. STEVE COHEN,2016,2016Q2,FRANKED MAIL,"8,401.30","6,282.22"
C001068,HON. STEVE COHEN,2016,2016Q2,PERSONNEL COMPENSATION,"426,928.83","217,021.93"
C001068,HON. STEVE COHEN,2016,2016Q2,TRAVEL,"14,290.04","9,643.26"
C001068,HON. STEVE COHEN,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","47,033.57","26,150.13"
C001068,HON. STEVE COHEN,2016,2016Q2,PRINTING AND REPRODUCTION,"3,663.84","2,960.49"
C001068,HON. STEVE COHEN,2016,2016Q2,OTHER SERVICES,"17,195.38","9,669.69"
C001068,HON. STEVE COHEN,2016,2016Q2,SUPPLIES AND MATERIALS,"3,187.80","1,933.16"
C001068,HON. STEVE COHEN,2016,2016Q2,EQUIPMENT,312.00,156.00
C001053,HON. TOM COLE,2016,2016Q2,FRANKED MAIL,"2,975.22","1,809.98"
C001053,HON. TOM COLE,2016,2016Q2,PERSONNEL COMPENSATION,"462,718.87","230,530.05"
C001053,HON. TOM COLE,2016,2016Q2,TRAVEL,"25,099.34","16,206.10"
C001053,HON. TOM COLE,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","52,597.26","30,894.74"
C001053,HON. TOM COLE,2016,2016Q2,PRINTING AND REPRODUCTION,283.90,189.70
C001053,HON. TOM COLE,2016,2016Q2,OTHER SERVICES,"10,208.75","6,638.75"
C001053,HON. TOM COLE,2016,2016Q2,SUPPLIES AND MATERIALS,"7,256.77","3,870.11"
C001053,HON. TOM COLE,2016,2016Q2,EQUIPMENT,"1,339.20",669.60
C001092,HON. CHRIS COLLINS,2016,2016Q2,FRANKED MAIL,"13,989.07","8,227.96"
C001092,HON. CHRIS COLLINS,2016,2016Q2,PERSONNEL COMPENSATION,"389,147.93","200,531.91"
C001092,HON. CHRIS COLLINS,2016,2016Q2,TRAVEL,"18,504.54","15,667.36"
C001092,HON. CHRIS COLLINS,2016,2016Q2,TRANSPORTATION OF THINGS,10.03,10.03
C001092,HON. CHRIS COLLINS,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","37,176.64","24,692.27"
C001092,HON. CHRIS COLLINS,2016,2016Q2,PRINTING AND REPRODUCTION,"1,103.12",456.55
C001092,HON. CHRIS COLLINS,2016,2016Q2,OTHER SERVICES,"9,524.90","5,754.90"
C001092,HON. CHRIS COLLINS,2016,2016Q2,SUPPLIES AND MATERIALS,"14,598.71","9,976.80"
C001092,HON. CHRIS COLLINS,2016,2016Q2,EQUIPMENT,"2,055.42","1,254.42"
C001093,HON. DOUG COLLINS,2016,2016Q2,FRANKED MAIL,"67,357.66","14,870.60"
C001093,HON. DOUG COLLINS,2016,2016Q2,PERSONNEL COMPENSATION,"415,735.76","201,999.49"
C001093,HON. DOUG COLLINS,2016,2016Q2,TRAVEL,"17,392.15","10,859.52"
C001093,HON. DOUG COLLINS,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","57,130.47","14,872.51"
C001093,HON. DOUG COLLINS,2016,2016Q2,PRINTING AND REPRODUCTION,"49,622.44","42,428.46"
C001093,HON. DOUG COLLINS,2016,2016Q2,OTHER SERVICES,"30,497.00","2,357.00"
C001093,HON. DOUG COLLINS,2016,2016Q2,SUPPLIES AND MATERIALS,"10,037.77","1,968.14"
C001093,HON. DOUG COLLINS,2016,2016Q2,EQUIPMENT,"2,742.24","1,491.12"
C001105,HON. BARBARA COMSTOCK,2016,2016Q2,FRANKED MAIL,"64,770.13","63,582.23"
C001105,HON. BARBARA COMSTOCK,2016,2016Q2,PERSONNEL COMPENSATION,"412,275.04","212,284.47"
C001105,HON. BARBARA COMSTOCK,2016,2016Q2,TRAVEL,"6,534.40","5,596.36"
C001105,HON. BARBARA COMSTOCK,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","31,935.03","14,807.12"
C001105,HON. BARBARA COMSTOCK,2016,2016Q2,PRINTING AND REPRODUCTION,"29,308.12","5,893.92"
C001105,HON. BARBARA COMSTOCK,2016,2016Q2,OTHER SERVICES,"9,425.00","5,655.00"
C001105,HON. BARBARA COMSTOCK,2016,2016Q2,SUPPLIES AND MATERIALS,"19,928.13","14,799.96"
C001105,HON. BARBARA COMSTOCK,2016,2016Q2,EQUIPMENT,"3,214.72","1,331.23"
C001062,HON. K. MICHAEL CONAWAY,2016,2016Q2,FRANKED MAIL,"3,382.97","1,512.57"
C001062,HON. K. MICHAEL CONAWAY,2016,2016Q2,PERSONNEL COMPENSATION,"426,918.23","215,677.77"
C001062,HON. K. MICHAEL CONAWAY,2016,2016Q2,TRAVEL,"16,723.48","10,272.51"
C001062,HON. K. MICHAEL CONAWAY,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","38,578.17","25,430.38"
C001062,HON. K. MICHAEL CONAWAY,2016,2016Q2,PRINTING AND REPRODUCTION,187.76,141.41
C001062,HON. K. MICHAEL CONAWAY,2016,2016Q2,OTHER SERVICES,"9,482.28","5,663.64"
C001062,HON. K. MICHAEL CONAWAY,2016,2016Q2,SUPPLIES AND MATERIALS,"9,641.58","8,422.05"
C001062,HON. K. MICHAEL CONAWAY,2016,2016Q2,EQUIPMENT,"1,011.06",505.53
C001078,HON. GERALD E. GERRY CONNOLLY,2016,2016Q2,FRANKED MAIL,552.65,212.70
C001078,HON. GERALD E. GERRY CONNOLLY,2016,2016Q2,PERSONNEL COMPENSATION,"382,352.81","201,797.24"
C001078,HON. GERALD E. GERRY CONNOLLY,2016,2016Q2,TRAVEL,"2,993.16","1,668.30"
C001078,HON. GERALD E. GERRY CONNOLLY,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","36,355.57","19,841.07"
C001078,HON. GERALD E. GERRY CONNOLLY,2016,2016Q2,PRINTING AND REPRODUCTION,603.31,183.31
C001078,HON. GERALD E. GERRY CONNOLLY,2016,2016Q2,OTHER SERVICES,"9,782.40","6,012.40"
C001078,HON. GERALD E. GERRY CONNOLLY,2016,2016Q2,SUPPLIES AND MATERIALS,"4,073.09","2,316.30"
C000714,"HON. JOHN CONYERS, JR.",2016,2016Q2,FRANKED MAIL,110.35,53.58
C000714,"HON. JOHN CONYERS, JR.",2016,2016Q2,PERSONNEL COMPENSATION,"489,712.11","247,787.17"
C000714,"HON. JOHN CONYERS, JR.",2016,2016Q2,TRAVEL,"19,095.66","16,329.71"
C000714,"HON. JOHN CONYERS, JR.",2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","69,881.17","31,645.27"
C000714,"HON. JOHN CONYERS, JR.",2016,2016Q2,PRINTING AND REPRODUCTION,660.20,487.90
C000714,"HON. JOHN CONYERS, JR.",2016,2016Q2,OTHER SERVICES,"14,432.44","7,934.32"
C000714,"HON. JOHN CONYERS, JR.",2016,2016Q2,SUPPLIES AND MATERIALS,"11,938.42","8,333.87"
C000714,"HON. JOHN CONYERS, JR.",2016,2016Q2,EQUIPMENT,"3,242.87","1,057.91"
C001094,HON. PAUL COOK,2016,2016Q2,FRANKED MAIL,"82,195.52","82,105.54"
C001094,HON. PAUL COOK,2016,2016Q2,PERSONNEL COMPENSATION,"393,363.02","181,470.80"
C001094,HON. PAUL COOK,2016,2016Q2,TRAVEL,"33,666.24","24,953.64"
C001094,HON. PAUL COOK,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","20,747.99","10,776.47"
C001094,HON. PAUL COOK,2016,2016Q2,PRINTING AND REPRODUCTION,"17,384.74","17,324.84"
C001094,HON. PAUL COOK,2016,2016Q2,OTHER SERVICES,"16,710.00","8,355.00"
C001094,HON. PAUL COOK,2016,2016Q2,SUPPLIES AND MATERIALS,"27,571.07","8,146.17"
C001094,HON. PAUL COOK,2016,2016Q2,EQUIPMENT,480.00,240.00
C000754,HON. JIM COOPER,2016,2016Q2,FRANKED MAIL,"3,249.87","3,097.68"
C000754,HON. JIM COOPER,2016,2016Q2,PERSONNEL COMPENSATION,"494,177.81","244,331.80"
C000754,HON. JIM COOPER,2016,2016Q2,TRAVEL,"16,182.89","10,308.72"
C000754,HON. JIM COOPER,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","43,353.97","26,640.62"
C000754,HON. JIM COOPER,2016,2016Q2,PRINTING AND REPRODUCTION,653.43,494.15
C000754,HON. JIM COOPER,2016,2016Q2,OTHER SERVICES,"24,210.58","12,594.78"
C000754,HON. JIM COOPER,2016,2016Q2,SUPPLIES AND MATERIALS,"8,029.36","4,640.07"
C000754,HON. JIM COOPER,2016,2016Q2,EQUIPMENT,"1,980.00",285.00
C001059,HON. JIM COSTA,2016,2016Q2,FRANKED MAIL,524.75,283.81
C001059,HON. JIM COSTA,2016,2016Q2,PERSONNEL COMPENSATION,"459,513.93","228,552.80"
C001059,HON. JIM COSTA,2016,2016Q2,TRAVEL,"27,071.53","22,032.16"
C001059,HON. JIM COSTA,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","68,298.42","36,147.79"
C001059,HON. JIM COSTA,2016,2016Q2,PRINTING AND REPRODUCTION,374.30,225.00
C001059,HON. JIM COSTA,2016,2016Q2,OTHER SERVICES,"11,445.00","7,675.00"
C001059,HON. JIM COSTA,2016,2016Q2,SUPPLIES AND MATERIALS,"9,135.20","7,450.54"
C001059,HON. JIM COSTA,2016,2016Q2,EQUIPMENT,"3,240.00","2,796.00"
C001106,HON. RYAN A. COSTELLO,2016,2016Q2,FRANKED MAIL,"25,197.80","3,729.47"
C001106,HON. RYAN A. COSTELLO,2016,2016Q2,PERSONNEL COMPENSATION,"390,708.04","208,959.06"
C001106,HON. RYAN A. COSTELLO,2016,2016Q2,TRAVEL,"8,486.68","5,994.34"
C001106,HON. RYAN A. COSTELLO,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","51,923.65","24,553.72"
C001106,HON. RYAN A. COSTELLO,2016,2016Q2,PRINTING AND REPRODUCTION,"37,868.16","9,421.05"
C001106,HON. RYAN A. COSTELLO,2016,2016Q2,OTHER SERVICES,"10,430.51","6,180.00"
C001106,HON. RYAN A. COSTELLO,2016,2016Q2,SUPPLIES AND MATERIALS,"6,648.76","2,973.46"
C001106,HON. RYAN A. COSTELLO,2016,2016Q2,EQUIPMENT,"1,963.20",981.60
C001069,HON. JOE COURTNEY,2016,2016Q2,FRANKED MAIL,"1,985.45","1,416.88"
C001069,HON. JOE COURTNEY,2016,2016Q2,PERSONNEL COMPENSATION,"423,636.13","214,799.94"
C001069,HON. JOE COURTNEY,2016,2016Q2,TRAVEL,"16,678.85","9,414.33"
C001069,HON. JOE COURTNEY,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","42,816.71","24,991.24"
C001069,HON. JOE COURTNEY,2016,2016Q2,PRINTING AND REPRODUCTION,"1,284.34",850.34
C001069,HON. JOE COURTNEY,2016,2016Q2,OTHER SERVICES,"13,047.00","6,569.00"
C001069,HON. JOE COURTNEY,2016,2016Q2,SUPPLIES AND MATERIALS,"12,574.12","3,626.19"
C001069,HON. JOE COURTNEY,2016,2016Q2,EQUIPMENT,"3,404.25","2,322.75"
C001096,HON. KEVIN CRAMER,2016,2016Q2,FRANKED MAIL,416.99,429.12
C001096,HON. KEVIN CRAMER,2016,2016Q2,PERSONNEL COMPENSATION,"398,017.42","204,944.60"
C001096,HON. KEVIN CRAMER,2016,2016Q2,TRAVEL,"34,246.79","28,617.48"
C001096,HON. KEVIN CRAMER,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","35,976.75","19,474.35"
C001096,HON. KEVIN CRAMER,2016,2016Q2,PRINTING AND REPRODUCTION,"3,198.16","1,638.94"
C001096,HON. KEVIN CRAMER,2016,2016Q2,OTHER SERVICES,"19,103.20","10,948.74"
C001096,HON. KEVIN CRAMER,2016,2016Q2,SUPPLIES AND MATERIALS,"9,421.28","6,063.64"
C001096,HON. KEVIN CRAMER,2016,2016Q2,EQUIPMENT,"2,148.90","1,074.45"
C001087,HON. ERIC A. RICK CRAWFORD,2016,2016Q2,FRANKED MAIL,"1,365.51","1,021.74"
C001087,HON. ERIC A. RICK CRAWFORD,2016,2016Q2,PERSONNEL COMPENSATION,"475,631.84","245,890.62"
C001087,HON. ERIC A. RICK CRAWFORD,2016,2016Q2,TRAVEL,"28,068.43","18,613.28"
C001087,HON. ERIC A. RICK CRAWFORD,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","37,002.79","18,863.51"
C001087,HON. ERIC A. RICK CRAWFORD,2016,2016Q2,PRINTING AND REPRODUCTION,331.43,138.93
C001087,HON. ERIC A. RICK CRAWFORD,2016,2016Q2,OTHER SERVICES,"10,658.64","6,261.82"
C001087,HON. ERIC A. RICK CRAWFORD,2016,2016Q2,SUPPLIES AND MATERIALS,"15,520.38","12,898.07"
C001087,HON. ERIC A. RICK CRAWFORD,2016,2016Q2,EQUIPMENT,"11,367.65","9,583.65"
C001045,HON. ANDER CRENSHAW,2016,2016Q2,FRANKED MAIL,"3,978.83",999.49
C001045,HON. ANDER CRENSHAW,2016,2016Q2,PERSONNEL COMPENSATION,"469,984.99","231,652.77"
C001045,HON. ANDER CRENSHAW,2016,2016Q2,TRAVEL,"7,214.83","4,134.10"
C001045,HON. ANDER CRENSHAW,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","23,495.60","12,396.08"
C001045,HON. ANDER CRENSHAW,2016,2016Q2,PRINTING AND REPRODUCTION,384.55,238.30
C001045,HON. ANDER CRENSHAW,2016,2016Q2,OTHER SERVICES,"37,390.55","31,331.39"
C001045,HON. ANDER CRENSHAW,2016,2016Q2,SUPPLIES AND MATERIALS,"17,086.93","6,233.19"
C001045,HON. ANDER CRENSHAW,2016,2016Q2,EQUIPMENT,"3,237.11","2,061.11"
C001038,HON. JOSEPH CROWLEY,2016,2016Q2,FRANKED MAIL,668.76,165.48
C001038,HON. JOSEPH CROWLEY,2016,2016Q2,PERSONNEL COMPENSATION,"445,408.25","224,374.96"
C001038,HON. JOSEPH CROWLEY,2016,2016Q2,TRAVEL,"6,365.56","3,171.08"
C001038,HON. JOSEPH CROWLEY,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","71,656.59","36,774.50"
C001038,HON. JOSEPH CROWLEY,2016,2016Q2,PRINTING AND REPRODUCTION,"1,098.35",298.80
C001038,HON. JOSEPH CROWLEY,2016,2016Q2,OTHER SERVICES,"11,472.50","5,817.50"
C001038,HON. JOSEPH CROWLEY,2016,2016Q2,SUPPLIES AND MATERIALS,"7,716.50","4,108.26"
C001038,HON. JOSEPH CROWLEY,2016,2016Q2,EQUIPMENT,"2,250.05","1,140.65"
C001063,HON. HENRY CUELLAR,2016,2016Q2,FRANKED MAIL,"10,739.84","9,000.48"
C001063,HON. HENRY CUELLAR,2016,2016Q2,PERSONNEL COMPENSATION,"370,251.23","192,811.84"
C001063,HON. HENRY CUELLAR,2016,2016Q2,TRAVEL,"42,730.40","21,578.75"
C001063,HON. HENRY CUELLAR,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","63,840.38","36,314.32"
C001063,HON. HENRY CUELLAR,2016,2016Q2,PRINTING AND REPRODUCTION,"20,329.68","20,033.48"
C001063,HON. HENRY CUELLAR,2016,2016Q2,OTHER SERVICES,"29,231.45","16,398.78"
C001063,HON. HENRY CUELLAR,2016,2016Q2,SUPPLIES AND MATERIALS,"17,383.69","13,390.73"
C001063,HON. HENRY CUELLAR,2016,2016Q2,EQUIPMENT,312.00,156.00
C001048,HON. JOHN ABNEY CULBERSON,2016,2016Q2,FRANKED MAIL,"1,171.03",-224.33
C001048,HON. JOHN ABNEY CULBERSON,2016,2016Q2,PERSONNEL COMPENSATION,"380,844.94","200,084.14"
C001048,HON. JOHN ABNEY CULBERSON,2016,2016Q2,TRAVEL,"21,193.97","16,375.43"
C001048,HON. JOHN ABNEY CULBERSON,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","52,833.52","27,495.05"
C001048,HON. JOHN ABNEY CULBERSON,2016,2016Q2,PRINTING AND REPRODUCTION,"1,832.89",944.03
C001048,HON. JOHN ABNEY CULBERSON,2016,2016Q2,OTHER SERVICES,"11,177.37","6,838.94"
C001048,HON. JOHN ABNEY CULBERSON,2016,2016Q2,SUPPLIES AND MATERIALS,"6,796.01","4,675.85"
C001048,HON. JOHN ABNEY CULBERSON,2016,2016Q2,EQUIPMENT,"1,302.00",651.00
C000984,HON. ELIJAH E. CUMMINGS,2016,2016Q2,FRANKED MAIL,"1,266.22",265.94
C000984,HON. ELIJAH E. CUMMINGS,2016,2016Q2,PERSONNEL COMPENSATION,"475,083.27","241,189.68"
C000984,HON. ELIJAH E. CUMMINGS,2016,2016Q2,TRAVEL,"2,321.80","1,495.64"
C000984,HON. ELIJAH E. CUMMINGS,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","77,697.54","45,814.22"
C000984,HON. ELIJAH E. CUMMINGS,2016,2016Q2,PRINTING AND REPRODUCTION,832.22,388.60
C000984,HON. ELIJAH E. CUMMINGS,2016,2016Q2,OTHER SERVICES,"19,789.05","9,935.82"
C000984,HON. ELIJAH E. CUMMINGS,2016,2016Q2,SUPPLIES AND MATERIALS,"22,880.73","10,659.68"
C000984,HON. ELIJAH E. CUMMINGS,2016,2016Q2,EQUIPMENT,"1,260.00",630.00
C001107,HON. CARLOS CURBELO,2016,2016Q2,FRANKED MAIL,"37,704.81","36,432.17"
C001107,HON. CARLOS CURBELO,2016,2016Q2,PERSONNEL COMPENSATION,"409,993.39","204,743.35"
C001107,HON. CARLOS CURBELO,2016,2016Q2,TRAVEL,"18,455.49","11,273.25"
C001107,HON. CARLOS CURBELO,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","54,433.94","33,550.46"
C001107,HON. CARLOS CURBELO,2016,2016Q2,PRINTING AND REPRODUCTION,"16,982.27","16,476.80"
C001107,HON. CARLOS CURBELO,2016,2016Q2,OTHER SERVICES,"12,782.50","5,567.50"
C001107,HON. CARLOS CURBELO,2016,2016Q2,SUPPLIES AND MATERIALS,"14,611.29","7,424.74"
C001107,HON. CARLOS CURBELO,2016,2016Q2,EQUIPMENT,"15,558.51","1,658.58"
D000626,HON. WARREN DAVIDSON,2016,2016Q2,PERSONNEL COMPENSATION,"16,494.45","16,494.45"
D000626,HON. WARREN DAVIDSON,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES",405.22,405.22
D000626,HON. WARREN DAVIDSON,2016,2016Q2,PRINTING AND REPRODUCTION,21.50,21.50
D000626,HON. WARREN DAVIDSON,2016,2016Q2,SUPPLIES AND MATERIALS,325.09,325.09
D000626,HON. WARREN DAVIDSON,2016,2016Q2,EQUIPMENT,166.97,166.97
D000096,HON. DANNY K. DAVIS,2016,2016Q2,FRANKED MAIL,30.35,35.80
D000096,HON. DANNY K. DAVIS,2016,2016Q2,PERSONNEL COMPENSATION,"538,470.12","277,135.47"
D000096,HON. DANNY K. DAVIS,2016,2016Q2,TRAVEL,"9,996.16","6,568.02"
D000096,HON. DANNY K. DAVIS,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","32,564.64","16,500.60"
D000096,HON. DANNY K. DAVIS,2016,2016Q2,PRINTING AND REPRODUCTION,"1,169.94",633.14
D000096,HON. DANNY K. DAVIS,2016,2016Q2,OTHER SERVICES,"1,502.10","1,502.10"
D000096,HON. DANNY K. DAVIS,2016,2016Q2,SUPPLIES AND MATERIALS,"5,625.24","3,398.14"
D000096,HON. DANNY K. DAVIS,2016,2016Q2,EQUIPMENT,"1,271.52",635.76
D000619,HON. RODNEY DAVIS,2016,2016Q2,FRANKED MAIL,"20,899.56","18,031.98"
D000619,HON. RODNEY DAVIS,2016,2016Q2,PERSONNEL COMPENSATION,"416,741.56","210,908.26"
D000619,HON. RODNEY DAVIS,2016,2016Q2,TRAVEL,"30,716.46","23,969.40"
D000619,HON. RODNEY DAVIS,2016,2016Q2,"RENT, COMMUNICATION, UTILITIES","37,880.04","22,732.86"
D000619,HON. RODNEY DAVIS,2016,2016Q2,PRINTING AND REPRODUCTION,"17,923.04","17,255.00"
D000619,HON. RODNEY DAVIS,2016,2016Q2,OTHER SERVICES,"26,794.97","15,894.97"
