BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
C000714,HON. JOHN CONYERS JR,2010,2010Q1,EQUIPMENT,839.40,839.40
C000754,HON. JIM COOPER,2010,2010Q1,FRANKED MAIL,399.41,399.41
C000754,HON. JIM COOPER,2010,2010Q1,PERSONNEL COMPENSATION,"285,351.38","285,351.38"
C000754,HON. JIM COOPER,2010,2010Q1,TRAVEL,"6,384.66","6,384.66"
C000754,HON. JIM COOPER,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","14,705.22","14,705.22"
C000754,HON. JIM COOPER,2010,2010Q1,PRINTING AND REPRODUCTION,865.08,865.08
C000754,HON. JIM COOPER,2010,2010Q1,OTHER SERVICES,"14,978.14","14,978.14"
C000754,HON. JIM COOPER,2010,2010Q1,SUPPLIES AND MATERIALS,"6,029.95","6,029.95"
C000754,HON. JIM COOPER,2010,2010Q1,EQUIPMENT,590.58,590.58
C001059,HON. JIM COSTA,2010,2010Q1,FRANKED MAIL,214.50,214.50
C001059,HON. JIM COSTA,2010,2010Q1,PERSONNEL COMPENSATION,"270,159.76","270,159.76"
C001059,HON. JIM COSTA,2010,2010Q1,TRAVEL,"1,322.00","1,322.00"
C001059,HON. JIM COSTA,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","27,673.68","27,673.68"
C001059,HON. JIM COSTA,2010,2010Q1,PRINTING AND REPRODUCTION,54.10,54.10
C001059,HON. JIM COSTA,2010,2010Q1,OTHER SERVICES,"6,452.00","6,452.00"
C001059,HON. JIM COSTA,2010,2010Q1,SUPPLIES AND MATERIALS,"17,913.42","17,913.42"
C001059,HON. JIM COSTA,2010,2010Q1,EQUIPMENT,618.00,618.00
C000794,HON. JERRY F COSTELLO,2010,2010Q1,FRANKED MAIL,"3,082.43","3,082.43"
C000794,HON. JERRY F COSTELLO,2010,2010Q1,PERSONNEL COMPENSATION,"191,900.26","191,900.26"
C000794,HON. JERRY F COSTELLO,2010,2010Q1,TRAVEL,"1,994.99","1,994.99"
C000794,HON. JERRY F COSTELLO,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","17,536.02","17,536.02"
C000794,HON. JERRY F COSTELLO,2010,2010Q1,PRINTING AND REPRODUCTION,53.00,53.00
C000794,HON. JERRY F COSTELLO,2010,2010Q1,OTHER SERVICES,"14,210.42","14,210.42"
C000794,HON. JERRY F COSTELLO,2010,2010Q1,SUPPLIES AND MATERIALS,"3,243.19","3,243.19"
C000794,HON. JERRY F COSTELLO,2010,2010Q1,EQUIPMENT,"1,648.50","1,648.50"
C001069,HON. JOE COURTNEY,2010,2010Q1,FRANKED MAIL,870.58,870.58
C001069,HON. JOE COURTNEY,2010,2010Q1,PERSONNEL COMPENSATION,"241,208.98","241,208.98"
C001069,HON. JOE COURTNEY,2010,2010Q1,TRAVEL,"7,419.45","7,419.45"
C001069,HON. JOE COURTNEY,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","19,582.44","19,582.44"
C001069,HON. JOE COURTNEY,2010,2010Q1,PRINTING AND REPRODUCTION,179.20,179.20
C001069,HON. JOE COURTNEY,2010,2010Q1,OTHER SERVICES,"6,978.00","6,978.00"
C001069,HON. JOE COURTNEY,2010,2010Q1,SUPPLIES AND MATERIALS,"5,200.23","5,200.23"
C001069,HON. JOE COURTNEY,2010,2010Q1,EQUIPMENT,894.00,894.00
C001045,HON. ANDER CRENSHAW,2010,2010Q1,FRANKED MAIL,"1,838.47","1,838.47"
C001045,HON. ANDER CRENSHAW,2010,2010Q1,PERSONNEL COMPENSATION,"186,551.18","186,551.18"
C001045,HON. ANDER CRENSHAW,2010,2010Q1,TRAVEL,"7,979.41","7,979.41"
C001045,HON. ANDER CRENSHAW,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","9,644.85","9,644.85"
C001045,HON. ANDER CRENSHAW,2010,2010Q1,PRINTING AND REPRODUCTION,153.20,153.20
C001045,HON. ANDER CRENSHAW,2010,2010Q1,OTHER SERVICES,"13,026.00","13,026.00"
C001045,HON. ANDER CRENSHAW,2010,2010Q1,SUPPLIES AND MATERIALS,"1,991.35","1,991.35"
C001045,HON. ANDER CRENSHAW,2010,2010Q1,EQUIPMENT,"2,591.82","2,591.82"
C001038,HON. JOSEPH CROWLEY,2010,2010Q1,FRANKED MAIL,299.39,299.39
C001038,HON. JOSEPH CROWLEY,2010,2010Q1,PERSONNEL COMPENSATION,"258,449.08","258,449.08"
C001038,HON. JOSEPH CROWLEY,2010,2010Q1,TRAVEL,"5,036.24","5,036.24"
C001038,HON. JOSEPH CROWLEY,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","33,800.23","33,800.23"
C001038,HON. JOSEPH CROWLEY,2010,2010Q1,PRINTING AND REPRODUCTION,"2,227.21","2,227.21"
C001038,HON. JOSEPH CROWLEY,2010,2010Q1,OTHER SERVICES,"8,148.84","8,148.84"
C001038,HON. JOSEPH CROWLEY,2010,2010Q1,SUPPLIES AND MATERIALS,"6,498.82","6,498.82"
C001038,HON. JOSEPH CROWLEY,2010,2010Q1,EQUIPMENT,"2,062.08","2,062.08"
C001063,HON. HENRY CUELLAR,2010,2010Q1,FRANKED MAIL,"2,222.63","2,222.63"
C001063,HON. HENRY CUELLAR,2010,2010Q1,PERSONNEL COMPENSATION,"200,086.03","200,086.03"
C001063,HON. HENRY CUELLAR,2010,2010Q1,TRAVEL,"5,497.03","5,497.03"
C001063,HON. HENRY CUELLAR,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","28,219.28","28,219.28"
C001063,HON. HENRY CUELLAR,2010,2010Q1,PRINTING AND REPRODUCTION,"3,389.90","3,389.90"
C001063,HON. HENRY CUELLAR,2010,2010Q1,OTHER SERVICES,"11,881.51","11,881.51"
C001063,HON. HENRY CUELLAR,2010,2010Q1,SUPPLIES AND MATERIALS,"5,553.72","5,553.72"
C001063,HON. HENRY CUELLAR,2010,2010Q1,EQUIPMENT,"4,098.00","4,098.00"
C001048,HON. JOHN ABNEY CULBERSON,2010,2010Q1,FRANKED MAIL,623.59,623.59
C001048,HON. JOHN ABNEY CULBERSON,2010,2010Q1,PERSONNEL COMPENSATION,"218,678.39","218,678.39"
C001048,HON. JOHN ABNEY CULBERSON,2010,2010Q1,TRAVEL,"10,949.57","10,949.57"
C001048,HON. JOHN ABNEY CULBERSON,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","21,208.38","21,208.38"
C001048,HON. JOHN ABNEY CULBERSON,2010,2010Q1,PRINTING AND REPRODUCTION,383.48,383.48
C001048,HON. JOHN ABNEY CULBERSON,2010,2010Q1,OTHER SERVICES,"10,861.74","10,861.74"
C001048,HON. JOHN ABNEY CULBERSON,2010,2010Q1,SUPPLIES AND MATERIALS,"6,177.85","6,177.85"
C001048,HON. JOHN ABNEY CULBERSON,2010,2010Q1,EQUIPMENT,276.00,276.00
C000984,HON. ELIJAH CUMMINGS,2010,2010Q1,FRANKED MAIL,"1,269.18","1,269.18"
C000984,HON. ELIJAH CUMMINGS,2010,2010Q1,PERSONNEL COMPENSATION,"254,690.46","254,690.46"
C000984,HON. ELIJAH CUMMINGS,2010,2010Q1,TRAVEL,506.75,506.75
C000984,HON. ELIJAH CUMMINGS,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","45,677.73","45,677.73"
C000984,HON. ELIJAH CUMMINGS,2010,2010Q1,PRINTING AND REPRODUCTION,125.50,125.50
C000984,HON. ELIJAH CUMMINGS,2010,2010Q1,OTHER SERVICES,"12,223.26","12,223.26"
C000984,HON. ELIJAH CUMMINGS,2010,2010Q1,SUPPLIES AND MATERIALS,"20,276.11","20,276.11"
C000984,HON. ELIJAH CUMMINGS,2010,2010Q1,EQUIPMENT,633.21,633.21
D000608,HON. KATHLEEN A. DAHLKEMPER,2010,2010Q1,FRANKED MAIL,797.03,797.03
D000608,HON. KATHLEEN A. DAHLKEMPER,2010,2010Q1,PERSONNEL COMPENSATION,"205,272.30","205,272.30"
D000608,HON. KATHLEEN A. DAHLKEMPER,2010,2010Q1,TRAVEL,"8,239.19","8,239.19"
D000608,HON. KATHLEEN A. DAHLKEMPER,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","10,393.15","10,393.15"
D000608,HON. KATHLEEN A. DAHLKEMPER,2010,2010Q1,PRINTING AND REPRODUCTION,134.79,134.79
D000608,HON. KATHLEEN A. DAHLKEMPER,2010,2010Q1,OTHER SERVICES,"9,494.00","9,494.00"
D000608,HON. KATHLEEN A. DAHLKEMPER,2010,2010Q1,SUPPLIES AND MATERIALS,"4,434.08","4,434.08"
D000608,HON. KATHLEEN A. DAHLKEMPER,2010,2010Q1,EQUIPMENT,"1,220.88","1,220.88"
D000602,HON. ARTUR DAVIS,2010,2010Q1,FRANKED MAIL,487.27,487.27
D000602,HON. ARTUR DAVIS,2010,2010Q1,PERSONNEL COMPENSATION,"278,757.04","278,757.04"
D000602,HON. ARTUR DAVIS,2010,2010Q1,TRAVEL,"10,870.50","10,870.50"
D000602,HON. ARTUR DAVIS,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","24,791.57","24,791.57"
D000602,HON. ARTUR DAVIS,2010,2010Q1,PRINTING AND REPRODUCTION,467.51,467.51
D000602,HON. ARTUR DAVIS,2010,2010Q1,OTHER SERVICES,"9,671.54","9,671.54"
D000602,HON. ARTUR DAVIS,2010,2010Q1,SUPPLIES AND MATERIALS,"4,354.00","4,354.00"
D000602,HON. ARTUR DAVIS,2010,2010Q1,EQUIPMENT,"1,100.00","1,100.00"
D000096,HON. DANNY K. DAVIS,2010,2010Q1,FRANKED MAIL,"1,724.10","1,724.10"
D000096,HON. DANNY K. DAVIS,2010,2010Q1,PERSONNEL COMPENSATION,"274,761.77","274,761.77"
D000096,HON. DANNY K. DAVIS,2010,2010Q1,TRAVEL,"4,946.07","4,946.07"
D000096,HON. DANNY K. DAVIS,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","21,605.97","21,605.97"
D000096,HON. DANNY K. DAVIS,2010,2010Q1,PRINTING AND REPRODUCTION,646.40,646.40
D000096,HON. DANNY K. DAVIS,2010,2010Q1,OTHER SERVICES,"11,851.00","11,851.00"
D000096,HON. DANNY K. DAVIS,2010,2010Q1,SUPPLIES AND MATERIALS,"3,128.16","3,128.16"
D000096,HON. DANNY K. DAVIS,2010,2010Q1,EQUIPMENT,"2,124.99","2,124.99"
D000599,HON. LINCOLN DAVIS,2010,2010Q1,FRANKED MAIL,951.13,951.13
D000599,HON. LINCOLN DAVIS,2010,2010Q1,PERSONNEL COMPENSATION,"233,342.21","233,342.21"
D000599,HON. LINCOLN DAVIS,2010,2010Q1,TRAVEL,"17,368.72","17,368.72"
D000599,HON. LINCOLN DAVIS,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","26,797.76","26,797.76"
D000599,HON. LINCOLN DAVIS,2010,2010Q1,PRINTING AND REPRODUCTION,12.50,12.50
D000599,HON. LINCOLN DAVIS,2010,2010Q1,OTHER SERVICES,"10,636.74","10,636.74"
D000599,HON. LINCOLN DAVIS,2010,2010Q1,SUPPLIES AND MATERIALS,"5,409.38","5,409.38"
D000599,HON. LINCOLN DAVIS,2010,2010Q1,EQUIPMENT,"2,076.83","2,076.83"
D000598,HON. SUSAN A. DAVIS,2010,2010Q1,FRANKED MAIL,"35,376.86","35,376.86"
D000598,HON. SUSAN A. DAVIS,2010,2010Q1,PERSONNEL COMPENSATION,"265,412.07","265,412.07"
D000598,HON. SUSAN A. DAVIS,2010,2010Q1,TRAVEL,"12,126.79","12,126.79"
D000598,HON. SUSAN A. DAVIS,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","26,103.93","26,103.93"
D000598,HON. SUSAN A. DAVIS,2010,2010Q1,PRINTING AND REPRODUCTION,107.00,107.00
D000598,HON. SUSAN A. DAVIS,2010,2010Q1,OTHER SERVICES,"4,320.00","4,320.00"
D000598,HON. SUSAN A. DAVIS,2010,2010Q1,SUPPLIES AND MATERIALS,"3,377.44","3,377.44"
D000598,HON. SUSAN A. DAVIS,2010,2010Q1,EQUIPMENT,474.00,474.00
D000603,HON. GEOFF DAVIS,2010,2010Q1,FRANKED MAIL,"3,090.04","3,090.04"
D000603,HON. GEOFF DAVIS,2010,2010Q1,PERSONNEL COMPENSATION,"197,016.76","197,016.76"
D000603,HON. GEOFF DAVIS,2010,2010Q1,TRAVEL,"12,711.29","12,711.29"
D000603,HON. GEOFF DAVIS,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","26,185.44","26,185.44"
D000603,HON. GEOFF DAVIS,2010,2010Q1,PRINTING AND REPRODUCTION,190.35,190.35
D000603,HON. GEOFF DAVIS,2010,2010Q1,OTHER SERVICES,"10,997.91","10,997.91"
D000603,HON. GEOFF DAVIS,2010,2010Q1,SUPPLIES AND MATERIALS,"1,695.75","1,695.75"
D000603,HON. GEOFF DAVIS,2010,2010Q1,EQUIPMENT,554.94,554.94
D000168,HON. NATHAN DEAL,2010,2010Q1,FRANKED MAIL,"1,453.89","1,453.89"
D000168,HON. NATHAN DEAL,2010,2010Q1,PERSONNEL COMPENSATION,"217,517.20","217,517.20"
D000168,HON. NATHAN DEAL,2010,2010Q1,TRAVEL,"5,303.00","5,303.00"
D000168,HON. NATHAN DEAL,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","23,924.51","23,924.51"
D000168,HON. NATHAN DEAL,2010,2010Q1,PRINTING AND REPRODUCTION,24.60,24.60
D000168,HON. NATHAN DEAL,2010,2010Q1,OTHER SERVICES,"10,892.00","10,892.00"
D000168,HON. NATHAN DEAL,2010,2010Q1,SUPPLIES AND MATERIALS,"4,199.42","4,199.42"
D000168,HON. NATHAN DEAL,2010,2010Q1,EQUIPMENT,"1,089.78","1,089.78"
D000191,HON. PETER A DEFAZIO,2010,2010Q1,FRANKED MAIL,"48,468.69","48,468.69"
D000191,HON. PETER A DEFAZIO,2010,2010Q1,PERSONNEL COMPENSATION,"220,739.53","220,739.53"
D000191,HON. PETER A DEFAZIO,2010,2010Q1,TRAVEL,"3,725.20","3,725.20"
D000191,HON. PETER A DEFAZIO,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","15,725.33","15,725.33"
D000191,HON. PETER A DEFAZIO,2010,2010Q1,PRINTING AND REPRODUCTION,"34,631.10","34,631.10"
D000191,HON. PETER A DEFAZIO,2010,2010Q1,OTHER SERVICES,"11,787.35","11,787.35"
D000191,HON. PETER A DEFAZIO,2010,2010Q1,SUPPLIES AND MATERIALS,"1,124.60","1,124.60"
D000191,HON. PETER A DEFAZIO,2010,2010Q1,EQUIPMENT,752.61,752.61
D000197,HON. DIANA DEGETTE,2010,2010Q1,FRANKED MAIL,503.91,503.91
D000197,HON. DIANA DEGETTE,2010,2010Q1,PERSONNEL COMPENSATION,"262,336.69","262,336.69"
D000197,HON. DIANA DEGETTE,2010,2010Q1,TRAVEL,"8,092.56","8,092.56"
D000197,HON. DIANA DEGETTE,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","25,863.72","25,863.72"
D000197,HON. DIANA DEGETTE,2010,2010Q1,PRINTING AND REPRODUCTION,323.61,323.61
D000197,HON. DIANA DEGETTE,2010,2010Q1,OTHER SERVICES,"9,627.18","9,627.18"
D000197,HON. DIANA DEGETTE,2010,2010Q1,SUPPLIES AND MATERIALS,"14,531.35","14,531.35"
D000197,HON. DIANA DEGETTE,2010,2010Q1,EQUIPMENT,"1,312.32","1,312.32"
D000210,HON. WILLIAM D. DELAHUNT,2010,2010Q1,FRANKED MAIL,412.86,412.86
D000210,HON. WILLIAM D. DELAHUNT,2010,2010Q1,PERSONNEL COMPENSATION,"242,631.29","242,631.29"
D000210,HON. WILLIAM D. DELAHUNT,2010,2010Q1,TRAVEL,"7,192.97","7,192.97"
D000210,HON. WILLIAM D. DELAHUNT,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","29,975.96","29,975.96"
D000210,HON. WILLIAM D. DELAHUNT,2010,2010Q1,PRINTING AND REPRODUCTION,211.75,211.75
D000210,HON. WILLIAM D. DELAHUNT,2010,2010Q1,OTHER SERVICES,"9,786.00","9,786.00"
D000210,HON. WILLIAM D. DELAHUNT,2010,2010Q1,SUPPLIES AND MATERIALS,"11,599.13","11,599.13"
D000210,HON. WILLIAM D. DELAHUNT,2010,2010Q1,EQUIPMENT,"1,104.00","1,104.00"
D000216,HON. ROSA L DELAURO,2010,2010Q1,FRANKED MAIL,"3,206.26","3,206.26"
D000216,HON. ROSA L DELAURO,2010,2010Q1,PERSONNEL COMPENSATION,"225,495.07","225,495.07"
D000216,HON. ROSA L DELAURO,2010,2010Q1,TRAVEL,"11,170.62","11,170.62"
D000216,HON. ROSA L DELAURO,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","18,982.70","18,982.70"
D000216,HON. ROSA L DELAURO,2010,2010Q1,PRINTING AND REPRODUCTION,416.50,416.50
D000216,HON. ROSA L DELAURO,2010,2010Q1,OTHER SERVICES,"10,217.00","10,217.00"
D000216,HON. ROSA L DELAURO,2010,2010Q1,SUPPLIES AND MATERIALS,"8,798.93","8,798.93"
D000216,HON. ROSA L DELAURO,2010,2010Q1,EQUIPMENT,425.99,425.99
D000604,HON. CHARLES W. DENT,2010,2010Q1,FRANKED MAIL,"4,049.40","4,049.40"
D000604,HON. CHARLES W. DENT,2010,2010Q1,PERSONNEL COMPENSATION,"225,304.52","225,304.52"
D000604,HON. CHARLES W. DENT,2010,2010Q1,TRAVEL,"4,510.80","4,510.80"
D000604,HON. CHARLES W. DENT,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","17,234.91","17,234.91"
D000604,HON. CHARLES W. DENT,2010,2010Q1,PRINTING AND REPRODUCTION,620.85,620.85
D000604,HON. CHARLES W. DENT,2010,2010Q1,OTHER SERVICES,"10,917.00","10,917.00"
D000604,HON. CHARLES W. DENT,2010,2010Q1,SUPPLIES AND MATERIALS,"3,398.74","3,398.74"
D000604,HON. CHARLES W. DENT,2010,2010Q1,EQUIPMENT,553.50,553.50
D000299,HON. LINCOLN DIAZ-BALART,2010,2010Q1,FRANKED MAIL,912.91,912.91
D000299,HON. LINCOLN DIAZ-BALART,2010,2010Q1,PERSONNEL COMPENSATION,"215,911.78","215,911.78"
D000299,HON. LINCOLN DIAZ-BALART,2010,2010Q1,TRAVEL,"7,360.93","7,360.93"
D000299,HON. LINCOLN DIAZ-BALART,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","19,781.52","19,781.52"
D000299,HON. LINCOLN DIAZ-BALART,2010,2010Q1,PRINTING AND REPRODUCTION,744.86,744.86
D000299,HON. LINCOLN DIAZ-BALART,2010,2010Q1,OTHER SERVICES,"6,405.14","6,405.14"
D000299,HON. LINCOLN DIAZ-BALART,2010,2010Q1,SUPPLIES AND MATERIALS,"2,884.43","2,884.43"
D000299,HON. LINCOLN DIAZ-BALART,2010,2010Q1,EQUIPMENT,"1,274.94","1,274.94"
D000600,HON. MARIO DIAZ-BALART,2010,2010Q1,FRANKED MAIL,"1,194.86","1,194.86"
D000600,HON. MARIO DIAZ-BALART,2010,2010Q1,PERSONNEL COMPENSATION,"212,334.25","212,334.25"
D000600,HON. MARIO DIAZ-BALART,2010,2010Q1,TRAVEL,"12,424.77","12,424.77"
D000600,HON. MARIO DIAZ-BALART,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","37,996.35","37,996.35"
D000600,HON. MARIO DIAZ-BALART,2010,2010Q1,PRINTING AND REPRODUCTION,77.85,77.85
D000600,HON. MARIO DIAZ-BALART,2010,2010Q1,OTHER SERVICES,"12,154.00","12,154.00"
D000600,HON. MARIO DIAZ-BALART,2010,2010Q1,SUPPLIES AND MATERIALS,"3,281.25","3,281.25"
D000600,HON. MARIO DIAZ-BALART,2010,2010Q1,EQUIPMENT,"1,278.32","1,278.32"
D000327,HON. NORMAN D DICKS,2010,2010Q1,FRANKED MAIL,783.25,783.25
D000327,HON. NORMAN D DICKS,2010,2010Q1,PERSONNEL COMPENSATION,"247,326.14","247,326.14"
D000327,HON. NORMAN D DICKS,2010,2010Q1,TRAVEL,"9,723.20","9,723.20"
D000327,HON. NORMAN D DICKS,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","23,122.38","23,122.38"
D000327,HON. NORMAN D DICKS,2010,2010Q1,PRINTING AND REPRODUCTION,187.29,187.29
D000327,HON. NORMAN D DICKS,2010,2010Q1,OTHER SERVICES,"12,221.60","12,221.60"
D000327,HON. NORMAN D DICKS,2010,2010Q1,SUPPLIES AND MATERIALS,"4,046.72","4,046.72"
D000327,HON. NORMAN D DICKS,2010,2010Q1,EQUIPMENT,786.00,786.00
D000355,HON. JOHN D DINGELL,2010,2010Q1,FRANKED MAIL,"1,194.78","1,194.78"
D000355,HON. JOHN D DINGELL,2010,2010Q1,PERSONNEL COMPENSATION,"273,804.75","273,804.75"
D000355,HON. JOHN D DINGELL,2010,2010Q1,TRAVEL,"5,441.17","5,441.17"
D000355,HON. JOHN D DINGELL,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","24,861.72","24,861.72"
D000355,HON. JOHN D DINGELL,2010,2010Q1,PRINTING AND REPRODUCTION,185.00,185.00
D000355,HON. JOHN D DINGELL,2010,2010Q1,OTHER SERVICES,"9,489.55","9,489.55"
D000355,HON. JOHN D DINGELL,2010,2010Q1,SUPPLIES AND MATERIALS,"2,810.62","2,810.62"
D000355,HON. JOHN D DINGELL,2010,2010Q1,EQUIPMENT,688.56,688.56
D000399,HON. LLOYD DOGGETT,2010,2010Q1,FRANKED MAIL,"2,344.40","2,344.40"
D000399,HON. LLOYD DOGGETT,2010,2010Q1,PERSONNEL COMPENSATION,"232,354.99","232,354.99"
D000399,HON. LLOYD DOGGETT,2010,2010Q1,TRAVEL,"2,561.40","2,561.40"
D000399,HON. LLOYD DOGGETT,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","21,250.14","21,250.14"
D000399,HON. LLOYD DOGGETT,2010,2010Q1,PRINTING AND REPRODUCTION,194.40,194.40
D000399,HON. LLOYD DOGGETT,2010,2010Q1,OTHER SERVICES,"11,676.91","11,676.91"
D000399,HON. LLOYD DOGGETT,2010,2010Q1,SUPPLIES AND MATERIALS,"3,051.41","3,051.41"
D000399,HON. LLOYD DOGGETT,2010,2010Q1,EQUIPMENT,"2,196.75","2,196.75"
D000607,HON. JOE DONNELLY,2010,2010Q1,FRANKED MAIL,"2,208.81","2,208.81"
D000607,HON. JOE DONNELLY,2010,2010Q1,PERSONNEL COMPENSATION,"194,986.26","194,986.26"
D000607,HON. JOE DONNELLY,2010,2010Q1,TRAVEL,"9,208.48","9,208.48"
D000607,HON. JOE DONNELLY,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","13,930.16","13,930.16"
D000607,HON. JOE DONNELLY,2010,2010Q1,PRINTING AND REPRODUCTION,670.00,670.00
D000607,HON. JOE DONNELLY,2010,2010Q1,OTHER SERVICES,"9,630.00","9,630.00"
D000607,HON. JOE DONNELLY,2010,2010Q1,SUPPLIES AND MATERIALS,"2,844.80","2,844.80"
D000607,HON. JOE DONNELLY,2010,2010Q1,EQUIPMENT,772.38,772.38
D000482,HON. MICHAEL F DOYLE,2010,2010Q1,FRANKED MAIL,"47,048.78","47,048.78"
D000482,HON. MICHAEL F DOYLE,2010,2010Q1,PERSONNEL COMPENSATION,"244,024.28","244,024.28"
D000482,HON. MICHAEL F DOYLE,2010,2010Q1,TRAVEL,"3,346.10","3,346.10"
D000482,HON. MICHAEL F DOYLE,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","24,442.65","24,442.65"
D000482,HON. MICHAEL F DOYLE,2010,2010Q1,PRINTING AND REPRODUCTION,"41,264.60","41,264.60"
D000482,HON. MICHAEL F DOYLE,2010,2010Q1,OTHER SERVICES,"19,388.00","19,388.00"
D000482,HON. MICHAEL F DOYLE,2010,2010Q1,SUPPLIES AND MATERIALS,"7,909.85","7,909.85"
D000482,HON. MICHAEL F DOYLE,2010,2010Q1,EQUIPMENT,"2,308.11","2,308.11"
D000492,HON. DAVID DREIER,2010,2010Q1,FRANKED MAIL,"23,375.62","23,375.62"
D000492,HON. DAVID DREIER,2010,2010Q1,PERSONNEL COMPENSATION,"226,900.59","226,900.59"
D000492,HON. DAVID DREIER,2010,2010Q1,TRAVEL,"4,491.37","4,491.37"
D000492,HON. DAVID DREIER,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","33,030.34","33,030.34"
D000492,HON. DAVID DREIER,2010,2010Q1,PRINTING AND REPRODUCTION,"17,521.20","17,521.20"
D000492,HON. DAVID DREIER,2010,2010Q1,OTHER SERVICES,"8,874.08","8,874.08"
D000492,HON. DAVID DREIER,2010,2010Q1,SUPPLIES AND MATERIALS,"1,876.04","1,876.04"
D000492,HON. DAVID DREIER,2010,2010Q1,EQUIPMENT,"1,779.00","1,779.00"
D000609,HON. STEVE DRIEHAUS,2010,2010Q1,FRANKED MAIL,"72,920.51","72,920.51"
D000609,HON. STEVE DRIEHAUS,2010,2010Q1,PERSONNEL COMPENSATION,"199,670.51","199,670.51"
D000609,HON. STEVE DRIEHAUS,2010,2010Q1,TRAVEL,"11,364.49","11,364.49"
D000609,HON. STEVE DRIEHAUS,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","21,004.79","21,004.79"
D000609,HON. STEVE DRIEHAUS,2010,2010Q1,PRINTING AND REPRODUCTION,"48,144.87","48,144.87"
D000609,HON. STEVE DRIEHAUS,2010,2010Q1,OTHER SERVICES,"6,709.00","6,709.00"
D000609,HON. STEVE DRIEHAUS,2010,2010Q1,SUPPLIES AND MATERIALS,"7,056.80","7,056.80"
D000609,HON. STEVE DRIEHAUS,2010,2010Q1,EQUIPMENT,776.25,776.25
D000533,"HON. JOHN J. DUNCAN, JR.",2010,2010Q1,FRANKED MAIL,"1,795.61","1,795.61"
D000533,"HON. JOHN J. DUNCAN, JR.",2010,2010Q1,PERSONNEL COMPENSATION,"221,271.26","221,271.26"
D000533,"HON. JOHN J. DUNCAN, JR.",2010,2010Q1,TRAVEL,"7,185.32","7,185.32"
D000533,"HON. JOHN J. DUNCAN, JR.",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","18,301.63","18,301.63"
D000533,"HON. JOHN J. DUNCAN, JR.",2010,2010Q1,PRINTING AND REPRODUCTION,"46,542.06","46,542.06"
D000533,"HON. JOHN J. DUNCAN, JR.",2010,2010Q1,OTHER SERVICES,"8,931.47","8,931.47"
D000533,"HON. JOHN J. DUNCAN, JR.",2010,2010Q1,SUPPLIES AND MATERIALS,"5,688.95","5,688.95"
D000533,"HON. JOHN J. DUNCAN, JR.",2010,2010Q1,EQUIPMENT,670.24,670.24
E000290,HON. DONNA F. EDWARDS,2010,2010Q1,FRANKED MAIL,"41,299.17","41,299.17"
E000290,HON. DONNA F. EDWARDS,2010,2010Q1,PERSONNEL COMPENSATION,"241,807.93","241,807.93"
E000290,HON. DONNA F. EDWARDS,2010,2010Q1,TRAVEL,"9,292.82","9,292.82"
E000290,HON. DONNA F. EDWARDS,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES","31,011.14","31,011.14"
E000290,HON. DONNA F. EDWARDS,2010,2010Q1,PRINTING AND REPRODUCTION,326.67,326.67
E000290,HON. DONNA F. EDWARDS,2010,2010Q1,OTHER SERVICES,"11,331.00","11,331.00"
E000290,HON. DONNA F. EDWARDS,2010,2010Q1,SUPPLIES AND MATERIALS,"6,613.53","6,613.53"
E000290,HON. DONNA F. EDWARDS,2010,2010Q1,EQUIPMENT,"1,445.31","1,445.31"
E000063,HON. CHET EDWARDS,2010,2010Q1,FRANKED MAIL,"1,696.66","1,696.66"
E000063,HON. CHET EDWARDS,2010,2010Q1,PERSONNEL COMPENSATION,"185,973.45","185,973.45"
